time_bin_mid,Queue_1_avg_load,Queue_2_avg_load,Queue_3_avg_load,Queue_4_avg_load,Queue_5_avg_load,Queue_6_avg_load,Queue_7_avg_load,Queue_8_avg_load,Queue_9_avg_load,Queue_10_avg_load,Queue_11_avg_load,Queue_12_avg_load
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,0.7272727272727273,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,2.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,7.671779141104294,0.9423076923076923,8.439597315436242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,3.558139534883721,0.0,4.545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,4.638888888888889,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.8604651162790697,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,8.129287598944591,0.9464285714285714,0.0,9.149295774647888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,5.959183673469388,0.7083333333333334,0.0,7.524096385542169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5,0.984375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.5,1.0153846153846153,0.9852941176470589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.5,0.984375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.5,1.2375,1.2278481012658229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.5,1.4,1.8205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.5,4.666666666666667,2.4615384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.5,13.75,3.508771929824561,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.5,19.0,0.09090909090909091,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.5,8.13740458015267,4.207792207792208,0.7083333333333334,1.9166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.5,9.24901185770751,3.5675675675675675,0.9852941176470589,10.130337078651685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.5,6.25,2.4742268041237114,1.0,7.206703910614525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5,7.383561643835616,1.7708333333333333,0.9423076923076923,8.425992779783394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.5,4.2727272727272725,0.0,0.7391304347826086,7.274193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.5,0.9855072463768116,0.0,0.971830985915493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.5,0.9855072463768116,0.0,1.0144927536231885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.5,0.4444444444444444,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.5,7.489932885906041,8.648562300319488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.5,7.627306273062731,8.359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.5,7.177865612648222,0.0,0.0,7.933085501858736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.5,8.736842105263158,0.0,0.0,8.02127659574468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.5,7.587628865979381,0.0,0.0,7.300970873786408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.5,7.329787234042553,0.0,8.147798742138365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.5,6.34065934065934,0.0,5.395833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
