processor_ids,avg_processing_times,avg_data_arrival_times
9,3.941166666666667,2.0034416666651773
10,3.5118181818181813,2.1745181818161723
11,3.9934545454545467,1.6686727272715787
12,3.883,2.326249999997741
13,4.602666666666666,3.51370999999707
14,4.3096666666666685,3.0955699999974113
15,4.367321428571429,5.746017857143717
16,3.9571428571428546,5.251789285716045
17,3.5472727272727274,4.210090909089749
