time_bin_mid,avg_wait_time
1.5,0.022568059360730152
3.5,0.021030112994354023
4.5,0.023103891304332113
10.5,0.02229075268817478
14.5,0.022848173076926565
15.5,0.020358852941179822
30.5,0.023322979797946317
31.5,0.02266299999996455
33.5,0.022116684782720043
40.5,0.02308257575770284
41.5,0.06642000000192638
43.5,0.04249690505570085
55.5,0.05299000000298548
58.5,1.1498800000010831
61.5,3.9245400000009987
64.5,5.969265000001087
69.5,9.840052500000722
74.5,0.5085173572295685
75.5,0.06476034803911877
76.5,0.03691820238093122
79.5,0.02297549019604108
83.5,0.023046978260830842
86.5,0.022757534883683726
93.5,0.02195116847822132
97.5,0.022874481132033542
109.5,0.023206766169111288
111.5,0.02356312499995365
113.5,0.021267612359504532
116.5,0.047209999993796714
123.5,5.375265000002358
126.5,7.042960000002459
130.5,9.750985000000014
137.5,16.049080000002647
141.5,18.908020000002494
145.5,21.73766999999917
148.5,23.963907500001127
151.5,4.825880955166941
152.5,0.1140817244930489
153.5,0.11265172043321715
154.5,0.08065618369567665
155.5,0.03397473684295699
157.5,0.023260554157269867
163.5,3.038205000000403
168.5,6.924665000001596
173.5,10.563425000000194
178.5,15.352907500000413
184.5,18.36455666666809
191.5,21.97174875000054
