time_bin_mid,Router_3_avg_load
0.5,0.0
1.5,0.4166666666666667
2.5,0.4986737400530504
3.5,0.0
4.5,0.0
5.5,0.0
6.5,0.5
7.5,2.6666666666666665
8.5,6.837837837837838
9.5,0.0
10.5,0.0
11.5,0.0
12.5,2.661290322580645
13.5,19.028125
14.5,0.0
15.5,0.0
16.5,0.0
17.5,0.0
18.5,4.771084337349397
19.5,0.0
20.5,4.769230769230769
21.5,0.0
22.5,10.372549019607844
23.5,25.39946380697051
24.5,5.2835820895522385
25.5,5.057142857142857
26.5,0.0
27.5,0.0
28.5,0.0
29.5,0.0
30.5,0.0
31.5,14.744939271255062
32.5,13.73076923076923
33.5,0.0
34.5,0.45454545454545453
35.5,12.377926421404682
36.5,0.17647058823529413
37.5,15.961538461538462
38.5,57.51904761904762
39.5,29.708502024291498
40.5,7.973214285714286
41.5,7.969359331476323
42.5,9.5
43.5,8.380681818181818
44.5,0.0
45.5,0.0
46.5,0.0
47.5,0.14285714285714285
48.5,24.23701298701299
49.5,50.639686684073105
50.5,39.68181818181818
51.5,19.268156424581004
52.5,22.733870967741936
53.5,0.15384615384615385
54.5,11.944444444444445
55.5,35.06748466257669
56.5,3.2538699690402475
57.5,2.5
58.5,7.23607427055703
59.5,27.098214285714285
60.5,2.17
61.5,1.4672619047619047
62.5,2.3435114503816794
63.5,1.9371859296482412
64.5,6.580357142857143
65.5,49.20863309352518
66.5,25.777227722772277
67.5,70.83653846153847
68.5,58.206434316353885
69.5,21.349740932642487
70.5,52.71495327102804
71.5,34.748010610079575
72.5,78.10297482837528
73.5,71.54301075268818
74.5,28.197916666666668
75.5,75.32511210762331
76.5,79.85955056179775
77.5,66.04679802955665
78.5,56.15934065934066
79.5,8.861333333333333
80.5,16.223021582733814
81.5,39.23732718894009
82.5,59.664850136239785
83.5,12.221789883268482
84.5,15.451219512195122
85.5,43.65977011494253
86.5,57.125
87.5,6.7844827586206895
88.5,5.236619718309859
89.5,7.529850746268656
90.5,8.362606232294617
91.5,2.066666666666667
92.5,2.71875
93.5,31.546365914786968
94.5,2.473684210526316
95.5,0.0
96.5,0.0
97.5,0.0
98.5,0.0
99.5,0.0
100.5,0.0
101.5,0.6428571428571429
102.5,5.31700288184438
103.5,4.415841584158416
104.5,4.012618296529968
105.5,0.7837837837837838
106.5,2.807017543859649
107.5,15.868852459016393
108.5,51.03357314148681
109.5,23.875661375661377
110.5,70.74324324324324
111.5,58.746130030959755
112.5,3.25531914893617
113.5,0.0
114.5,0.5416666666666666
115.5,34.0
116.5,62.986338797814206
117.5,52.234299516908216
118.5,60.80779220779221
119.5,16.792507204610953
120.5,4.3059701492537314
121.5,12.83855421686747
122.5,27.664961636828643
123.5,4.234957020057307
124.5,7.731155778894473
125.5,9.811083123425693
126.5,8.161209068010075
127.5,25.161971830985916
128.5,47.478696741854634
129.5,29.781002638522427
130.5,5.994871794871795
131.5,9.1513353115727
132.5,36.29370629370629
133.5,92.71777777777778
134.5,114.21052631578948
135.5,118.40954773869346
136.5,103.20391061452514
137.5,42.51090342679128
138.5,2.130081300813008
139.5,2.549738219895288
140.5,7.728862973760933
141.5,6.375722543352601
142.5,4.481060606060606
143.5,3.8739837398373984
144.5,3.6628352490421454
145.5,23.324675324675326
146.5,74.6047619047619
147.5,64.97486033519553
148.5,10.527322404371585
149.5,8.842105263157896
150.5,10.493702770780857
151.5,6.45016077170418
152.5,38.00717703349282
153.5,33.616966580976865
154.5,57.206434316353885
155.5,11.023316062176166
156.5,48.80777537796976
157.5,68.08947368421053
158.5,43.73170731707317
159.5,33.55528846153846
160.5,61.36274509803921
161.5,84.45232273838631
162.5,60.15297450424929
163.5,45.67684478371501
164.5,16.908839779005525
165.5,2.652037617554859
166.5,4.428
167.5,1.9694656488549618
168.5,3.4545454545454546
169.5,52.989648033126294
170.5,117.31414868105516
171.5,102.84078212290503
172.5,46.609756097560975
173.5,3.8424908424908426
174.5,2.169421487603306
175.5,6.482352941176471
176.5,6.54
177.5,16.002583979328165
178.5,35.794736842105266
179.5,4.153846153846154
180.5,2.754385964912281
181.5,21.87816091954023
182.5,54.697841726618705
183.5,53.01960784313726
184.5,9.495114006514658
185.5,19.485507246376812
186.5,45.749425287356324
187.5,56.481572481572485
188.5,106.00218340611353
189.5,126.6068376068376
190.5,48.306990881458965
191.5,5.950581395348837
192.5,12.616504854368932
193.5,23.06005221932115
194.5,7.024539877300613
195.5,36.12557077625571
196.5,50.63756613756614
197.5,32.51020408163265
198.5,41.11971830985915
199.5,48.678260869565214
