time_bin,retransmissions,time_bin_mid
"[85, 86)",2.5714285714285716,85.5
"[86, 87)",11.022727272727273,86.5
"[163, 164)",18.363247863247864,163.5
"[164, 165)",2.7195121951219514,164.5
"[165, 166)",3.4375,165.5
"[170, 171)",20.9,170.5
"[171, 172)",1.5,171.5
