time_bin,cwnd,time_bin_mid
"[0, 1)",5.0,0.5
"[1, 2)",60.18874958764466,1.5
"[2, 3)",72.00562917810804,2.5
"[3, 4)",48.07672702829644,3.5
"[4, 5)",65.95021387665753,4.5
"[5, 6)",49.00549946759249,5.5
"[6, 7)",58.22523983694056,6.5
"[8, 9)",5.0,8.5
"[9, 10)",38.75794993512434,9.5
"[11, 12)",46.2087136754656,11.5
"[12, 13)",60.33566609891688,12.5
"[13, 14)",56.418970285074316,13.5
"[15, 16)",53.21127736519479,15.5
"[16, 17)",60.964091816359364,16.5
"[17, 18)",58.280478249675404,17.5
"[19, 20)",9.0,19.5
"[20, 21)",59.72286365762605,20.5
"[21, 22)",56.465224691414235,21.5
"[23, 24)",9.0,23.5
"[24, 25)",65.51481335940633,24.5
"[26, 27)",9.0,26.5
"[27, 28)",63.91896166570845,27.5
"[28, 29)",47.355391882733954,28.5
"[29, 30)",57.03666513509998,29.5
"[30, 31)",66.30119984365312,30.5
"[31, 32)",55.7982734286992,31.5
"[32, 33)",69.94160504046543,32.5
"[33, 34)",9.0,33.5
"[34, 35)",61.26281923738353,34.5
"[36, 37)",57.51175299831871,36.5
"[37, 38)",73.88615157409808,37.5
"[38, 39)",48.355826344351,38.5
"[39, 40)",67.58504437623627,39.5
"[40, 41)",9.0,40.5
"[41, 42)",65.82008098292357,41.5
"[42, 43)",49.24689995400176,42.5
"[43, 44)",68.91693944315043,43.5
"[44, 45)",55.939972609045356,44.5
"[45, 46)",67.31258256429852,45.5
"[46, 47)",53.19109301442109,46.5
"[47, 48)",66.3776222819493,47.5
"[48, 49)",52.320743839599814,48.5
"[49, 50)",68.64983024477874,49.5
"[50, 51)",57.03150643590054,50.5
"[51, 52)",72.85203290013358,51.5
"[52, 53)",5.0,52.5
"[53, 54)",58.76994616345777,53.5
"[56, 57)",46.734585057653156,56.5
"[58, 59)",9.0,58.5
"[59, 60)",40.97991419005102,59.5
"[63, 64)",57.3378095160818,63.5
"[64, 65)",95.46332299601374,64.5
"[66, 67)",5.0,66.5
"[67, 68)",54.38991417733255,67.5
"[68, 69)",65.98576084754374,68.5
"[69, 70)",9.0,69.5
"[70, 71)",55.50830155670059,70.5
"[71, 72)",9.0,71.5
"[72, 73)",43.49883259428079,72.5
"[73, 74)",41.34129823846199,73.5
"[74, 75)",65.64736961861591,74.5
"[75, 76)",40.50978131732371,75.5
"[76, 77)",60.48185480901285,76.5
"[77, 78)",74.39324420481127,77.5
"[78, 79)",56.0604563333063,78.5
"[79, 80)",78.47533069337682,79.5
"[81, 82)",9.0,81.5
"[82, 83)",61.321140882165615,82.5
"[84, 85)",24.2375,84.5
"[85, 86)",79.1492862806075,85.5
"[86, 87)",73.21389610589033,86.5
"[87, 88)",52.39852827198717,87.5
"[89, 90)",50.37840727981753,89.5
"[90, 91)",65.21462406750942,90.5
"[91, 92)",56.529363383328025,91.5
"[92, 93)",72.71126932959001,92.5
"[93, 94)",70.43739697849857,93.5
"[94, 95)",9.0,94.5
"[95, 96)",66.29000297914389,95.5
"[96, 97)",9.0,96.5
"[97, 98)",61.257999532792454,97.5
"[98, 99)",67.47531347880687,98.5
"[99, 100)",9.0,99.5
"[100, 101)",56.899236407725155,100.5
"[102, 103)",9.0,102.5
"[103, 104)",69.98868962086917,103.5
"[104, 105)",42.5985279609919,104.5
"[105, 106)",9.0,105.5
"[106, 107)",64.56141190515697,106.5
"[107, 108)",9.0,107.5
"[108, 109)",57.14419223929698,108.5
"[109, 110)",57.06247782605391,109.5
"[110, 111)",67.94249543599231,110.5
"[111, 112)",25.0,111.5
"[112, 113)",54.0,112.5
"[113, 114)",55.202542827574916,113.5
"[114, 115)",69.12260577999473,114.5
"[115, 116)",9.0,115.5
"[116, 117)",67.12135052958601,116.5
"[117, 118)",9.0,117.5
"[118, 119)",65.29275651107386,118.5
"[120, 121)",26.0,120.5
"[123, 124)",59.0171371732537,123.5
"[124, 125)",75.37964584549874,124.5
"[125, 126)",78.86589794139353,125.5
"[127, 128)",17.0,127.5
"[128, 129)",60.63660473633592,128.5
"[130, 131)",57.66114443478849,130.5
"[131, 132)",79.01628947857424,131.5
"[132, 133)",55.50864140539914,132.5
"[133, 134)",57.44416135812827,133.5
"[134, 135)",81.95998353336667,134.5
"[135, 136)",55.403815730157895,135.5
"[137, 138)",5.0,137.5
"[138, 139)",65.9404187400932,138.5
"[140, 141)",55.73800528336363,140.5
"[141, 142)",23.0,141.5
"[142, 143)",56.605683580726684,142.5
"[143, 144)",64.408203163903,143.5
"[144, 145)",9.0,144.5
"[145, 146)",55.948364028282924,145.5
"[146, 147)",48.74720396896439,146.5
"[147, 148)",89.26334829939893,147.5
"[148, 149)",7.5,148.5
"[149, 150)",27.5,149.5
"[151, 152)",5.0,151.5
"[152, 153)",61.55866339689802,152.5
"[153, 154)",86.99570616304031,153.5
"[155, 156)",52.48533693878206,155.5
"[158, 159)",9.0,158.5
"[159, 160)",64.07493650865771,159.5
"[162, 163)",34.219922082084665,162.5
"[163, 164)",63.57538290708355,163.5
"[164, 165)",153.5177637095616,164.5
"[165, 166)",26.051436869991498,165.5
"[166, 167)",40.01332762261572,166.5
"[167, 168)",9.411860351122352,167.5
"[168, 169)",59.33787524164198,168.5
"[169, 170)",113.7021630384375,169.5
"[170, 171)",208.80085796561963,170.5
"[171, 172)",47.269007731177595,171.5
"[172, 173)",66.62960809955264,172.5
"[174, 175)",50.478443038380405,174.5
"[175, 176)",64.88888624749393,175.5
"[176, 177)",52.25932831746521,176.5
"[177, 178)",63.58355459390604,177.5
"[178, 179)",40.97991419005102,178.5
"[179, 180)",49.72494999104888,179.5
"[180, 181)",82.44340000928298,180.5
"[182, 183)",48.87941682933104,182.5
"[183, 184)",64.8523388331923,183.5
"[184, 185)",64.86878227521915,184.5
"[185, 186)",5.0,185.5
"[186, 187)",62.058781941673566,186.5
"[188, 189)",8.0,188.5
"[189, 190)",58.59077705692104,189.5
"[190, 191)",9.0,190.5
"[191, 192)",63.970681295499695,191.5
"[192, 193)",9.0,192.5
"[193, 194)",64.48439620877349,193.5
"[194, 195)",5.0,194.5
"[195, 196)",62.195438312083205,195.5
"[197, 198)",9.0,197.5
"[198, 199)",58.10100976977517,198.5
"[199, 200)",48.87941682933104,199.5
