processor_ids,avg_processing_times,avg_data_arrival_times
0,4.4538333333333355,2.8341166666648
1,3.6440000000000023,1.8927272727262225
2,3.8658181818181805,2.4787999999983668
3,3.9247222222222207,5.003033333329176
4,3.834545454545454,4.467890909087182
5,4.468055555555557,3.460208333328614
6,3.725089285714286,3.3110142857163463
7,3.6973333333333356,3.416210000000871
8,3.6327499999999993,4.541550000000032
