waiting_times,completion_times,turnaround_times
0.12427181373474872,15.513333333333332,15.637605147068081
0.2823903451767631,4.379999999999999,4.662390345176762
0.43837815896479526,5.203333333333333,5.641711492298128
0.0069918062115643664,10.103333333333332,10.110325139544896
0.24874273986819162,7.99666666666667,8.245409406534861
0.4047338486748906,5.996666666666663,6.401400515341553
0.2146318814982351,8.14,8.354631881498236
0.14862218535878924,6.913333333333327,7.061955518692116
0.4342358528816206,5.683333333333323,6.1175691862149435
0.3571749026303621,14.490000000000009,14.847174902630371
0.3612556089621535,26.076666666666668,26.43792227562882
0.3742993340557632,6.916666666666657,7.29096600072242
0.17728706007444828,3.6299999999999955,3.8072870600744437
0.2029717814336891,7.696666666666658,7.899638448100347
0.4867374581832422,5.61666666666666,6.103404124849902
0.008825085670153499,8.85666666666667,8.865491752336823
0.3350444417076801,5.88333333333334,6.21837777504102
0.21357914366222985,4.586666666666673,4.800245810328903
0.4351001694380443,5.86666666666666,6.301766836104704
0.2511346312805358,12.409999999999997,12.661134631280532
0.30186295625001947,8.043333333333322,8.345196289583342
0.3528930408076292,11.75,12.10289304080763
0.03154120528338922,7.206666666666649,7.2382078719500385
0.12435918013963487,8.289999999999992,8.414359180139627
0.4034625985213154,7.376666666666665,7.7801292651879805
0.334184206229736,3.566666666666663,3.900850872896399
0.21872697455791013,6.3233333333333235,6.542060307891234
0.19320101640096254,5.389999999999986,5.583201016400949
0.24846580874191204,7.906666666666666,8.155132475408578
0.18886442497745293,7.786666666666662,7.975531091644115
0.28174470878744273,9.316666666666691,9.598411375454134
0.43637497716474627,6.610000000000014,7.04637497716476
0.0228899476719846,7.986666666666622,8.009556614338607
0.35658679359312373,7.946666666666658,8.303253460259782
0.456792989408342,,
