time,Queue_1_load,Queue_2_load,Queue_3_load,Queue_4_load,Queue_5_load,Queue_6_load
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.0,0.0,0.0,0.0,0.0,0.0
0.7,0.0,0.0,0.0,0.0,0.0,0.0
0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1.2,0.0,0.0,0.0,0.0,0.0,0.0
1.3,0.0,0.0,0.0,0.0,0.0,0.0
1.3447300000000002,,,,,,1.0
1.4000000000000001,0.0,0.0,0.0,0.0,0.0,1.0
1.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1.4100750000000002,,,,,,0.0
1.4450050000000003,,,,,,1.0
1.4450350000000003,,,,,,2.0
1.5000000000000002,0.0,0.0,0.0,0.0,0.0,
1.5100750000000003,,,,,,2.0
1.5100750000000003,,,,,,1.0
1.5201500000000003,,,,,,1.0
1.5201500000000003,,,,,,0.0
1.5302250000000004,,,,,,0.0
1.5550800000000005,,,,,,1.0
1.5551100000000004,,,,,,2.0
1.5651550000000005,,,,,,3.0
1.5651850000000005,,,,,,4.0
1.6000000000000003,0.0,0.0,0.0,0.0,0.0,
1.6302250000000005,,,,,,4.0
1.6302250000000005,,,,,,3.0
1.6403000000000005,,,,,,3.0
1.6403000000000005,,,,,,2.0
1.6503750000000006,,,,,,2.0
1.6503750000000006,,,,,,1.0
1.6604500000000006,,,,,,1.0
1.6604500000000006,,,,,,0.0
1.6705250000000007,,,,,,0.0
1.6752300000000007,,,,,,1.0
1.6752600000000006,,,,,,2.0
1.6853050000000007,,,,,,3.0
1.6853350000000007,,,,,,4.0
1.6953800000000008,,,,,,5.0
1.6954100000000007,,,,,,6.0
1.7000000000000004,0.0,0.0,0.0,0.0,0.0,
1.7054550000000008,,,,,,7.0
1.7054850000000008,,,,,,8.0
1.7705250000000008,,,,,,8.0
1.7705250000000008,,,,,,7.0
1.7806000000000008,,,,,,7.0
1.7806000000000008,,,,,,6.0
