time,Router_0_load,Router_1_load,Router_2_load
0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0
0.2,0.0,0.0,0.0
0.30000000000000004,0.0,0.0,0.0
0.4,0.0,0.0,0.0
0.5,0.0,0.0,0.0
0.5,1.0,0.0,0.0
0.6,1.0,0.0,0.0
0.6,0.0,0.0,0.0
0.6,0.0,0.0,0.0
0.6001299999999999,0.0,,
0.7,,0.0,0.0
0.7001299999999999,0.0,,
0.7999999999999999,,0.0,0.0
0.8001299999999999,0.0,,
0.8999999999999999,,0.0,0.0
0.9001299999999999,0.0,,
0.9999999999999999,,0.0,0.0
1.00013,0.0,,
1.0999999999999999,,0.0,0.0
1.10013,0.0,,
1.2,,0.0,0.0
1.2001300000000001,0.0,,
1.3,,0.0,0.0
1.3001300000000002,0.0,,
1.4000000000000001,,0.0,0.0
1.4001300000000003,0.0,,
1.5,,1.0,1.0
1.5,,2.0,1.0
1.5000000000000002,,2.0,1.0
1.5000000000000002,,2.0,0.0
1.5000000000000002,,2.0,0.0
1.5000000000000002,,1.0,1.0
1.5000000000000002,,1.0,0.0
1.5000000000000002,,1.0,0.0
1.5000000000000002,,1.0,1.0
1.5000000000000002,,1.0,0.0
1.5000000000000002,,1.0,0.0
1.5001300000000002,,1.0,0.0
1.5001300000000002,,0.0,0.0
1.5001300000000002,,0.0,0.0
1.5001300000000004,0.0,,
1.6001300000000003,,,0.0
1.6001300000000005,0.0,,
1.7001300000000004,,,0.0
1.7001300000000006,0.0,,
1.8001300000000005,,,0.0
1.8001300000000007,0.0,,
1.9001300000000005,,,0.0
1.9001300000000008,0.0,,
2.0001300000000004,,,0.0
2.000130000000001,0.0,,
2.1001300000000005,,,0.0
2.100130000000001,0.0,,
2.2001300000000006,,,0.0
2.200130000000001,0.0,,
2.3001300000000007,,,0.0
2.300130000000001,0.0,,
2.4001300000000008,,,0.0
2.400130000000001,0.0,,
2.500130000000001,,,0.0
2.5001300000000013,0.0,,
2.600130000000001,,,0.0
2.6001300000000014,0.0,,
2.700130000000001,,,0.0
2.7001300000000015,0.0,,
2.800130000000001,,,0.0
2.8001300000000016,0.0,,
2.900130000000001,,,0.0
2.9001300000000017,0.0,,
3.0,1.0,,
3.0001300000000013,,,0.0
3.0001300000000017,1.0,,
3.0001300000000017,0.0,,
3.0001300000000017,0.0,,
3.000260000000002,0.0,,
3.1001300000000014,,,0.0
3.1002600000000022,0.0,,
3.2001300000000015,,,0.0
3.2002600000000023,0.0,,
3.3001300000000016,,,0.0
3.3002600000000024,0.0,,
3.4001300000000017,,,0.0
3.4002600000000025,0.0,,
3.5,,1.0,
3.5001300000000017,,,0.0
3.5002600000000026,0.0,,
3.600130000000002,,,0.0
3.6002600000000027,0.0,,
3.647630000000007,,1.0,
3.647630000000007,,0.0,
3.647630000000007,,0.0,
3.6477600000000074,,0.0,
3.700130000000002,,,0.0
3.7002600000000028,0.0,,
3.7477600000000075,,0.0,
3.800130000000002,,,0.0
3.800260000000003,0.0,,
3.8477600000000076,,0.0,
3.900130000000002,,,0.0
3.900260000000003,0.0,,
3.9477600000000077,,0.0,
4.0,,,1.0
4.000130000000002,,,1.0
4.000130000000002,,,0.0
4.000130000000002,,,0.0
4.000260000000002,,,0.0
4.000260000000003,0.0,,
4.047760000000007,,0.0,
4.100260000000001,,,0.0
4.100260000000002,0.0,,
4.147760000000007,,0.0,
4.200260000000001,,,0.0
4.200260000000002,0.0,,
4.247760000000007,,0.0,
4.300260000000001,,,0.0
4.3002600000000015,0.0,,
4.347760000000006,,0.0,
4.40026,,,0.0
4.400260000000001,0.0,,
4.447760000000006,,0.0,
4.50026,,,0.0
4.500260000000001,0.0,,
4.547760000000006,,0.0,
4.60026,,,0.0
4.6002600000000005,0.0,,
4.647760000000005,,0.0,
4.700259999999999,,,0.0
4.70026,0.0,,
4.747760000000005,,0.0,
4.800259999999999,,,0.0
4.80026,0.0,,
4.8477600000000045,,0.0,
4.9002599999999985,,,0.0
4.900259999999999,0.0,,
4.947760000000004,,0.0,
5.0,,,1.0
5.000259999999998,,,1.0
5.000259999999998,,,0.0
5.000259999999998,,,0.0
5.000259999999999,0.0,,
5.047760000000004,,0.0,
5.100259999999999,0.0,,
5.1477600000000034,,0.0,
5.200259999999998,0.0,,
5.247760000000003,,0.0,
5.300259999999998,0.0,,
5.347760000000003,,0.0,
5.400259999999998,0.0,,
5.447760000000002,,0.0,
5.500259999999997,0.0,,
5.547760000000002,,0.0,
5.600259999999997,0.0,,
5.647760000000002,,0.0,
5.7002599999999966,0.0,,
5.747760000000001,,0.0,
5.800259999999996,0.0,,
5.847760000000001,,0.0,
5.900259999999996,0.0,,
5.947760000000001,,0.0,
6.0002599999999955,0.0,,
6.04776,,0.0,
6.100259999999995,0.0,,
6.14776,,0.0,
6.200259999999995,0.0,,
6.2477599999999995,,0.0,
6.300259999999994,0.0,,
6.347759999999999,,0.0,
6.400259999999994,0.0,,
6.447759999999999,,0.0,
6.5,1.0,,
6.500259999999994,1.0,,
6.500259999999994,0.0,,
6.500259999999994,0.0,,
6.500389999999993,0.0,,
6.5477599999999985,,0.0,
6.600389999999993,0.0,,
6.647759999999998,,0.0,
6.7003899999999925,0.0,,
6.747759999999998,,0.0,
6.800389999999992,0.0,,
6.847759999999997,,0.0,
6.900389999999992,0.0,,
6.947759999999997,,0.0,
7.0003899999999915,0.0,,
7.047759999999997,,0.0,
7.100389999999991,0.0,,
7.147759999999996,,0.0,
7.200389999999991,0.0,,
7.247759999999996,,0.0,
7.30038999999999,0.0,,
7.347759999999996,,0.0,
7.40038999999999,0.0,,
7.447759999999995,,0.0,
7.50038999999999,0.0,,
7.547759999999995,,0.0,
7.600389999999989,0.0,,
