time_bin_mid,Router_3_avg_load
0.5,0.14285714285714285
1.5,0.7586206896551724
2.5,7.245901639344262
3.5,7.469565217391304
4.5,0.75
5.5,4.220689655172414
6.5,7.9151873767258385
7.5,7.093851132686084
8.5,0.47368421052631576
9.5,0.15384615384615385
10.5,0.5
11.5,0.15384615384615385
12.5,0.0
13.5,3.1636363636363636
14.5,35.27703984819734
15.5,27.00380228136882
16.5,0.4375
17.5,0.391304347826087
18.5,7.416403785488959
19.5,6.891891891891892
20.5,0.47368421052631576
21.5,0.25
22.5,0.5
23.5,0.0
24.5,0.25
25.5,0.25
26.5,0.6
27.5,6.750972762645914
28.5,7.841666666666667
29.5,0.25
30.5,0.15384615384615385
31.5,0.25
32.5,0.6428571428571429
33.5,2.4130434782608696
34.5,7.75
35.5,0.64
36.5,0.5
37.5,0.15384615384615385
38.5,0.3157894736842105
39.5,3.8818897637795278
40.5,3.464968152866242
41.5,3.8868778280542986
42.5,1.644943820224719
43.5,0.7298578199052133
44.5,0.7257142857142858
45.5,0.6717948717948717
46.5,3.921875
47.5,0.8571428571428571
48.5,0.52
49.5,0.8571428571428571
50.5,1.1764705882352942
51.5,0.75
52.5,0.5
53.5,0.7727272727272727
54.5,0.4375
55.5,4.342391304347826
56.5,1.0666666666666667
57.5,0.5
58.5,0.47368421052631576
59.5,0.6451612903225806
60.5,0.5
61.5,0.7727272727272727
62.5,0.25
63.5,4.7073170731707314
64.5,3.364705882352941
65.5,6.295154185022026
66.5,1.135135135135135
67.5,0.5
68.5,0.25
69.5,0.25
70.5,0.64
71.5,1.135135135135135
72.5,0.7727272727272727
73.5,0.7727272727272727
74.5,0.8571428571428571
75.5,0.47368421052631576
76.5,0.15384615384615385
77.5,0.8571428571428571
78.5,0.15384615384615385
79.5,0.64
80.5,0.47368421052631576
81.5,0.15384615384615385
82.5,0.5
83.5,0.0
84.5,0.15384615384615385
85.5,0.7727272727272727
86.5,0.15384615384615385
87.5,0.47368421052631576
88.5,0.25
89.5,0.0
90.5,0.25
91.5,0.15384615384615385
92.5,0.15384615384615385
93.5,0.0
94.5,0.0
95.5,0.4375
96.5,0.15384615384615385
97.5,0.0
98.5,0.47368421052631576
99.5,0.0
100.5,0.0
101.5,0.47368421052631576
102.5,0.15384615384615385
103.5,0.25
104.5,0.15384615384615385
105.5,0.0
106.5,0.4375
107.5,0.4375
108.5,0.15384615384615385
109.5,0.7894736842105263
110.5,0.0
111.5,0.25
112.5,0.15384615384615385
113.5,0.15384615384615385
114.5,0.15384615384615385
115.5,0.0
116.5,0.0
117.5,0.15384615384615385
118.5,0.0
119.5,0.4375
120.5,0.0
121.5,0.0
122.5,0.25
123.5,0.15384615384615385
124.5,0.4375
125.5,0.0
126.5,0.47368421052631576
127.5,0.47368421052631576
128.5,0.15384615384615385
129.5,0.15384615384615385
130.5,0.25
131.5,0.0
132.5,0.0
133.5,0.47368421052631576
134.5,0.15384615384615385
135.5,0.15384615384615385
136.5,0.0
137.5,0.0
138.5,0.0
139.5,0.0
140.5,0.15384615384615385
141.5,0.0
142.5,0.4375
143.5,0.0
144.5,0.15384615384615385
145.5,0.0
146.5,0.0
147.5,0.0
148.5,0.25
149.5,0.0
150.5,0.0
151.5,0.15384615384615385
152.5,0.15384615384615385
153.5,0.0
154.5,0.0
155.5,0.0
156.5,0.0
157.5,0.0
158.5,0.25
159.5,0.0
160.5,0.0
161.5,0.0
162.5,0.0
163.5,0.15384615384615385
164.5,0.15384615384615385
165.5,0.0
166.5,0.4375
167.5,0.4375
168.5,0.15384615384615385
169.5,0.7894736842105263
170.5,0.0
171.5,0.25
172.5,0.15384615384615385
173.5,0.15384615384615385
174.5,0.15384615384615385
175.5,0.0
176.5,0.0
177.5,0.15384615384615385
178.5,0.0
179.5,0.4375
180.5,0.0
181.5,0.0
182.5,0.25
183.5,0.15384615384615385
184.5,0.4375
185.5,0.0
186.5,0.47368421052631576
187.5,0.47368421052631576
188.5,0.15384615384615385
189.5,0.15384615384615385
190.5,0.25
191.5,0.0
192.5,0.0
193.5,0.47368421052631576
194.5,0.15384615384615385
195.5,0.15384615384615385
196.5,0.0
197.5,0.0
198.5,0.0
199.5,0.0
