time_bin_mid,Router_11_avg_load
0.5,0.0
1.5,0.0
2.5,3.1948051948051948
3.5,46.59251101321586
4.5,47.5685618729097
5.5,20.039087947882734
6.5,30.9811320754717
7.5,0.0
8.5,2.2065217391304346
9.5,2.311284046692607
10.5,2.4518950437317786
11.5,1.5514018691588785
12.5,24.14242424242424
13.5,92.51015801354401
14.5,49.333333333333336
15.5,2.5833333333333335
16.5,1.424390243902439
17.5,0.14285714285714285
18.5,0.0
19.5,0.0
20.5,14.564705882352941
21.5,21.916010498687665
22.5,6.4031746031746035
23.5,1.864864864864865
24.5,0.0
25.5,0.0
26.5,2.201923076923077
27.5,56.41129032258065
28.5,111.85365853658537
29.5,35.534351145038165
30.5,20.257328990228014
31.5,5.323155216284987
32.5,3.6818181818181817
33.5,4.5
34.5,4.0497512437810945
35.5,6.418952618453865
36.5,5.010452961672474
37.5,5.310344827586207
38.5,5.501259445843829
39.5,4.821656050955414
40.5,10.138461538461538
41.5,18.963369963369964
42.5,43.59496567505721
43.5,26.927777777777777
44.5,0.0
45.5,0.0
46.5,0.0
47.5,2.2523809523809524
48.5,2.4025974025974026
49.5,2.2570093457943927
50.5,4.450292397660819
51.5,4.315476190476191
52.5,5.658536585365853
53.5,5.760273972602739
54.5,0.0
55.5,0.0
56.5,24.87828947368421
57.5,41.61993769470405
58.5,5.881057268722467
59.5,7.5
60.5,7.093167701863354
61.5,0.0
62.5,0.0
63.5,0.0
64.5,2.917525773195876
65.5,0.0
66.5,1.0714285714285714
67.5,7.0
68.5,0.0
69.5,0.0
70.5,0.0
71.5,0.0
72.5,0.0
73.5,0.0
74.5,0.0
75.5,1.4318181818181819
76.5,31.45219638242894
77.5,15.768456375838927
78.5,21.83116883116883
79.5,3.419047619047619
80.5,13.862407862407862
81.5,39.74324324324324
82.5,29.414285714285715
83.5,23.571428571428573
84.5,44.42139737991266
85.5,85.12433862433862
86.5,21.207373271889402
87.5,16.874692874692876
88.5,43.888888888888886
89.5,0.6086956521739131
90.5,0.0
91.5,1.3777777777777778
92.5,8.236559139784946
93.5,7.476190476190476
94.5,6.473214285714286
95.5,9.455958549222798
96.5,0.0
97.5,0.0
98.5,0.0
99.5,0.0
100.5,2.0784313725490198
101.5,8.090909090909092
102.5,8.49874686716792
103.5,8.015151515151516
104.5,18.63307493540052
105.5,47.90625
106.5,14.25392670157068
107.5,10.05249343832021
108.5,0.0
109.5,0.0
110.5,0.42857142857142855
111.5,3.3814713896457764
112.5,7.605263157894737
113.5,0.0
114.5,0.0
115.5,0.0
116.5,0.0
117.5,0.0
118.5,0.48
119.5,1.431578947368421
120.5,1.4326530612244899
121.5,1.4850498338870433
122.5,6.663043478260869
123.5,9.867219917012449
124.5,0.0
125.5,5.266272189349112
126.5,6.154696132596685
127.5,7.701863354037267
128.5,0.09090909090909091
129.5,10.735632183908047
130.5,6.632978723404255
131.5,6.769230769230769
132.5,0.0
133.5,0.0
134.5,0.0
135.5,0.0
136.5,2.9178082191780823
137.5,8.784810126582279
138.5,9.5
139.5,8.418410041841005
140.5,3.3301282051282053
141.5,17.83371298405467
142.5,29.903333333333332
143.5,12.864788732394366
144.5,29.503667481662593
145.5,27.37789203084833
146.5,23.333333333333332
147.5,1.9090909090909092
148.5,25.459893048128343
149.5,98.12616822429906
150.5,84.66568914956012
151.5,14.567708333333334
152.5,4.213114754098361
153.5,2.4788732394366195
154.5,3.1176470588235294
155.5,4.820143884892087
156.5,2.146067415730337
157.5,2.3653846153846154
158.5,2.6815286624203822
159.5,3.4075342465753424
160.5,2.1549295774647885
161.5,0.0
162.5,0.7804878048780488
163.5,2.2758620689655173
164.5,3.014423076923077
165.5,2.2965299684542586
166.5,1.0888888888888888
167.5,0.0
168.5,0.0
169.5,0.0
170.5,0.0
171.5,0.0
172.5,0.0
173.5,13.408333333333333
174.5,57.5
175.5,41.31615120274914
176.5,5.215625
177.5,3.4238227146814406
178.5,3.1676646706586826
179.5,0.42857142857142855
180.5,0.9322033898305084
181.5,4.804794520547945
182.5,5.609154929577465
183.5,4.0497237569060776
184.5,3.908333333333333
185.5,1.4745762711864407
186.5,4.172307692307692
187.5,3.1913043478260867
188.5,6.094488188976378
189.5,3.341726618705036
190.5,0.0
191.5,0.0
192.5,0.0
193.5,0.0
194.5,0.35
195.5,1.6777777777777778
196.5,4.065573770491803
197.5,3.5012594458438286
198.5,2.7630057803468207
199.5,35.7215777262181
