time_bin_mid,avg_wait_time
2.5,0.06108392857142623
3.5,0.2541341666666624
4.5,0.6945947894736569
5.5,0.11295679687497559
6.5,0.4022813281249737
8.5,0.02723795454544232
9.5,0.023903281249992386
10.5,0.021635000000079785
11.5,0.017725312500070457
12.5,0.13130338235300434
13.5,0.5221413000000992
14.5,1.0089393939394946
15.5,0.05070942281412498
16.5,0.018132600000022734
17.5,0.0764699999999614
20.5,0.095473181818225
21.5,0.24252555000004797
22.5,0.08669562500007526
23.5,0.03712481481495321
26.5,0.03448113636361247
27.5,0.2852707575757032
28.5,0.780657999999974
29.5,1.0956927380953316
30.5,0.22144592105272234
31.5,0.052013010204094066
32.5,0.04951156250000999
33.5,0.048197200000086864
34.5,0.04834448979590671
35.5,0.06170345000008538
36.5,0.05928743055554215
37.5,0.05912761627913025
38.5,0.055972424242559146
39.5,0.051056923076907006
40.5,0.06566134146332922
41.5,0.22279371428559794
42.5,0.2612013636362452
43.5,0.616097155172228
47.5,0.02735039215692121
48.5,0.023893245614265014
49.5,0.024439230769408675
50.5,0.06133700000000264
51.5,0.07039304878043955
52.5,0.07081489999996293
53.5,0.07122194444440193
56.5,0.14199139344252446
57.5,0.48940161290308276
58.5,0.079539090909158
59.5,0.07722893939402116
60.5,0.07252841463417087
64.5,0.0358607446809588
66.5,0.07852749999993414
67.5,0.07984222222208143
75.5,0.07722714285730246
76.5,0.23769526881750044
77.5,0.23392862318869434
78.5,0.3068790425535296
79.5,0.08501340909070491
80.5,0.1347739999999021
81.5,0.24986714285734038
82.5,0.46394777777819307
83.5,0.2379874000004412
84.5,0.2577498484849695
85.5,0.6879799500004069
86.5,0.7648923134334763
87.5,0.12102972826138571
88.5,0.44279909090970937
89.5,0.5079437500006279
91.5,0.02028785714340537
92.5,0.09658691176532758
93.5,0.070271666667418
94.5,0.1453301666672895
95.5,0.11493885416689438
100.5,0.09031388888946879
101.5,0.08955749999977769
102.5,0.0866714999995537
103.5,0.07850161616137555
104.5,0.12044590909096087
105.5,0.45594785000013544
106.5,0.2247041414146628
107.5,0.10716142857204901
110.5,0.005448333333507804
111.5,0.03172466292127352
112.5,0.09678517241384554
118.5,0.034736249999969715
119.5,0.013936521739014327
120.5,0.02079633333317214
121.5,0.01704986666647244
122.5,0.08202079545455473
123.5,0.10792608333336204
125.5,0.07199320512911155
126.5,0.060960666667639093
127.5,0.07624371951340518
129.5,0.08919783783930883
130.5,0.12825561224641016
131.5,0.07749804348000072
136.5,0.057132500001429776
137.5,0.11420112069115299
138.5,0.0980872000020375
139.5,0.09261860655912882
140.5,0.03122805194969344
141.5,0.11724885000209014
142.5,0.3674904216884049
143.5,0.12496394117739655
144.5,0.24526085858645078
145.5,0.31323685000180007
146.5,0.24403510000219314
147.5,0.12801000000137497
148.5,0.13229558441724754
149.5,0.5692223232342692
150.5,1.0116909500020879
151.5,0.7423766666683631
152.5,0.050018000001979604
153.5,0.04480367647178696
154.5,0.09137300000091386
155.5,0.061083582091089626
156.5,0.03513100000131999
157.5,0.053584166667190423
158.5,0.05369013158008703
159.5,0.037792676057542496
160.5,0.04595705882421191
162.5,0.030115624989420553
163.5,0.057704264706293217
164.5,0.04715210000123023
165.5,0.031957375001460876
166.5,0.011888333334402054
173.5,0.09914833333416549
174.5,0.41204304123757757
175.5,0.6335966666670001
176.5,0.05773253164693703
177.5,0.03666016666823534
178.5,0.03603317073267515
179.5,0.08047666666758839
180.5,0.042992500000638735
181.5,0.06269486111169718
182.5,0.06331278571548345
183.5,0.04305549450659914
184.5,0.049466982758740966
185.5,0.02512483050907748
186.5,0.048892937501062404
187.5,0.048879824561721
188.5,0.08093701612994156
189.5,0.034778428572346344
194.5,0.06739749999998423
195.5,0.04430849999956763
196.5,0.05000940789427532
197.5,0.034820909091729906
198.5,0.027814770115266202
199.5,0.1901485164831861
