waiting_times,completion_times,turnaround_time,mid_points
0.5,6.83,7.33,0.5
0.2937367805425959,4.414,4.707736780542596,3.5
0.22204427061836718,6.001999999999999,6.224044270618366,6.5
0.17506293312436938,4.084,4.259062933124369,17.5
0.26717228252579517,5.118000000000002,5.385172282525797,18.5
0.15814803270097144,6.058,6.216148032700971,24.5
0.223143407700654,6.1640000000000015,6.3871434077006555,37.5
0.19368571850638716,7.450000000000003,7.64368571850639,38.5
0.3300722265456457,4.884,5.214072226545646,58.5
0.4977803589786447,4.0319999999999965,4.529780358978641,60.5
0.22137093275408404,8.269999999999996,8.49137093275408,62.5
0.38916111744080695,7.874000000000002,8.26316111744081,71.5
0.19409178263781257,5.385999999999996,5.580091782637808,74.5
0.14194101893707511,7.108000000000004,7.249941018937079,82.5
0.2105561522987216,6.532000000000011,6.742556152298732,89.5
0.4692370157576704,5.875999999999991,6.345237015757661,91.5
0.09374073281904316,5.308000000000007,5.40174073281905,112.5
0.31381701306376897,6.358000000000004,6.671817013063773,115.5
0.28725304188640166,7.173999999999992,7.461253041886394,116.5
0.3283297120367763,5.930000000000007,6.258329712036783,126.5
0.09550290681323759,6.385999999999996,6.481502906813233,128.5
0.1719822843240877,5.7339999999999804,5.905982284324068,131.5
0.04390409233826631,7.848000000000013,7.8919040923382795,139.5
0.029536011218169733,7.133999999999986,7.163536011218156,143.5
0.023117233970396,6.9599999999999795,6.9831172339703755,145.5
0.3434421635635658,5.3940000000000055,5.737442163563571,158.5
0.29677483513442837,5.22699999999999,5.523774835134418,160.5
0.35601252043719,5.6340000000000146,5.990012520437205,170.5
0.3867521068431472,5.211999999999989,5.598752106843136,171.5
0.340262246037895,7.033999999999992,7.374262246037887,172.5
0.31613948651755663,6.019999999999982,6.336139486517538,190.5
