time_bin,cwnd,time_bin_mid
"[7, 8)",3.0,7.5
"[8, 9)",44.821978021978005,8.5
"[9, 10)",68.07499999999978,9.5
"[10, 11)",70.9749999999996,10.5
"[11, 12)",7.5,11.5
"[12, 13)",31.5,12.5
"[22, 23)",3.0,22.5
"[23, 24)",46.11494845360823,23.5
"[24, 25)",68.37499999999976,24.5
"[25, 26)",71.49999999999957,25.5
"[32, 33)",30.269565217391303,32.5
"[33, 34)",65.57420382165596,33.5
"[34, 35)",69.1999999999997,34.5
"[35, 36)",31.0,35.5
"[36, 37)",64.56666666666663,36.5
"[48, 49)",31.0,48.5
"[49, 50)",64.98823529411759,49.5
"[50, 51)",4.769230769230769,50.5
"[51, 52)",44.5761006289308,51.5
"[52, 53)",66.37499999999986,52.5
"[58, 59)",30.5,58.5
"[59, 60)",66.17999999999988,59.5
"[60, 61)",69.62499999999967,60.5
"[65, 66)",3.0,65.5
"[66, 67)",46.70999999999997,66.5
"[67, 68)",45.51612903225796,67.5
"[68, 69)",50.26451612903223,68.5
"[69, 70)",64.02846153846137,69.5
"[70, 71)",14.5,70.5
"[71, 72)",56.81082474226799,71.5
"[72, 73)",67.5499999999998,72.5
"[110, 111)",3.5,110.5
"[111, 112)",47.13131313131311,111.5
"[112, 113)",48.12844036697238,112.5
"[113, 114)",61.83749999999999,113.5
"[118, 119)",38.01199999999999,118.5
"[119, 120)",67.09999999999982,119.5
"[120, 121)",40.94090909090899,120.5
"[121, 122)",65.73299999999989,121.5
"[122, 123)",70.24999999999964,122.5
"[125, 126)",6.5,125.5
"[126, 127)",50.78399999999997,126.5
"[127, 128)",67.5249999999998,127.5
"[137, 138)",3.5,137.5
"[138, 139)",44.566666666666656,138.5
"[139, 140)",66.97499999999984,139.5
"[147, 148)",25.0,147.5
"[154, 155)",6.0625,154.5
"[155, 156)",47.6457865168539,155.5
"[156, 157)",67.69749999999979,156.5
"[162, 163)",33.0,162.5
"[163, 164)",66.19999999999987,163.5
"[164, 165)",42.13797468354419,164.5
"[165, 166)",58.971499999999914,165.5
"[166, 167)",53.98688524590157,166.5
"[167, 168)",68.82499999999973,167.5
"[168, 169)",36.87238805970141,168.5
"[169, 170)",53.865624999999916,169.5
"[170, 171)",53.884374999999984,170.5
"[171, 172)",55.68846153846144,171.5
"[172, 173)",33.90612244897959,172.5
"[173, 174)",53.39331210191072,173.5
"[174, 175)",67.34932432432413,174.5
"[178, 179)",6.0,178.5
"[179, 180)",50.230499999999964,179.5
"[180, 181)",66.84999999999984,180.5
"[183, 184)",29.0,183.5
"[184, 185)",65.85899999999988,184.5
"[185, 186)",69.04999999999971,185.5
"[192, 193)",5.0,192.5
"[193, 194)",49.09499999999997,193.5
"[194, 195)",67.79999999999978,194.5
