time_bin,rtt,time_bin_mid
"[74, 75)",0.10072666666662826,74.5
"[75, 76)",0.219210457142726,75.5
"[76, 77)",0.23940035714272634,76.5
"[77, 78)",0.2889966197182384,77.5
"[80, 81)",0.21802590909074676,80.5
"[81, 82)",0.3210657142855655,81.5
"[82, 83)",0.1859096190475591,82.5
"[83, 84)",0.16735383720926403,83.5
"[84, 85)",0.12349464788731009,84.5
"[85, 86)",0.25907109243686194,85.5
"[86, 87)",0.246903098591503,86.5
"[87, 88)",0.20111268456364517,87.5
"[88, 89)",0.14227085526310945,88.5
"[89, 90)",0.2008328205127949,89.5
"[90, 91)",0.10038347826086326,90.5
"[91, 92)",0.14375053571417976,91.5
"[92, 93)",0.40415413793089844,92.5
"[94, 95)",0.10072666666662826,94.5
"[95, 96)",0.21106292307680732,95.5
"[96, 97)",0.10072666666662826,96.5
"[97, 98)",0.17702340740730943,97.5
"[98, 99)",0.5522972093020363,98.5
"[99, 100)",1.502229999999983,99.5
"[101, 102)",3.5887150000025314,101.5
"[102, 103)",0.46707677083340043,102.5
"[103, 104)",0.6857686666664411,103.5
"[104, 105)",0.8923849999998774,104.5
"[105, 106)",0.36157576923065976,105.5
"[106, 107)",0.1493151999999799,106.5
"[107, 108)",0.10053583333330234,107.5
"[108, 109)",0.2897608411213428,108.5
"[109, 110)",0.17666249999995548,109.5
"[110, 111)",0.14065474747466836,110.5
"[111, 112)",0.24994531249987073,111.5
"[112, 113)",1.0956033333332278,112.5
"[117, 118)",0.16492984615374007,117.5
"[118, 119)",0.1829543749999063,118.5
"[119, 120)",0.127452405063234,119.5
"[120, 121)",0.2368209230768389,120.5
"[121, 122)",0.10028999999998689,121.5
"[122, 123)",0.10065468749997253,122.5
"[123, 124)",0.23918456521723733,123.5
"[124, 125)",0.514957692307627,124.5
"[126, 127)",0.15218912280690283,126.5
"[127, 128)",0.22292556451596215,127.5
"[128, 129)",0.4121541666676806,128.5
"[129, 130)",0.33792574074170634,129.5
"[130, 131)",1.021046818184118,130.5
"[131, 132)",0.201243580247485,131.5
"[132, 133)",0.20096454545461545,132.5
"[133, 134)",0.10044300000004398,133.5
"[134, 135)",0.10042000000004236,134.5
"[135, 136)",0.10042000000004236,135.5
"[136, 137)",0.10039700000003507,136.5
"[140, 141)",0.12792333333356357,140.5
"[141, 142)",0.36941051282063414,141.5
"[142, 143)",0.1820818518521684,142.5
"[143, 144)",0.39538750000074785,143.5
"[144, 145)",1.3072250000004715,144.5
"[146, 147)",0.3670353937011732,146.5
"[147, 148)",0.21920310606123175,147.5
"[148, 149)",0.20758547008590195,148.5
"[149, 150)",0.12330736842126994,149.5
"[150, 151)",0.1558202105266778,150.5
"[151, 152)",0.14909186274528555,151.5
"[152, 153)",0.10159765217408206,152.5
"[153, 154)",0.17541437500051194,153.5
"[154, 155)",0.297954418605338,154.5
"[155, 156)",0.2891532758623342,155.5
"[156, 157)",0.10421868852468372,156.5
"[157, 158)",0.10082236363644277,157.5
"[158, 159)",0.1005117948718569,158.5
"[159, 160)",0.13841554545491772,159.5
"[160, 161)",0.46296298507579503,160.5
"[161, 162)",0.10047714285720417,161.5
"[162, 163)",0.5907411000007972,162.5
"[163, 164)",0.10107000000010657,163.5
"[164, 165)",0.10773666666677287,164.5
"[165, 166)",0.11482833333357884,165.5
"[166, 167)",0.3179536885253118,166.5
"[167, 168)",0.17834815789522812,167.5
"[168, 169)",0.20783356060649946,168.5
"[169, 170)",0.1215715000001515,169.5
"[170, 171)",0.10773666666677287,170.5
"[171, 172)",0.10206842105273764,171.5
"[172, 173)",0.16002656862769507,172.5
"[173, 174)",0.10054307692312921,173.5
"[174, 175)",0.10070125000009789,174.5
"[175, 176)",0.21375947368484785,175.5
"[176, 177)",0.2480593750007112,176.5
