time,goodput,connection_id,src,dst
1.5,0.0,13302,<entities.processor.Processor object at 0x0000027F6F603970>,<entities.dtn.DTN object at 0x0000027F6F6039A0>
1.6000999999999999,78.0,52093,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F603970>
2.6001,9.0,52093,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F603970>
3.6001,10.5,52093,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F603970>
2.5,0.0,71964,<entities.processor.Processor object at 0x0000027F6F61CE50>,<entities.dtn.DTN object at 0x0000027F6F6039A0>
2.5,0.0,2206,<entities.processor.Processor object at 0x0000027F6F62B130>,<entities.dtn.DTN object at 0x0000027F6F6039A0>
2.5,0.0,50965,<entities.processor.Processor object at 0x0000027F6F62B670>,<entities.dtn.DTN object at 0x0000027F6F6039A0>
2.5001,0.0,56327,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F61CE50>
3.5001,13.5,56327,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F61CE50>
4.5001,6.0,56327,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F61CE50>
5.5001,0.0,56327,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F61CE50>
6.5001,1.5,56327,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F61CE50>
7.5001,30.0,56327,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F61CE50>
8.5001,6.0,56327,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F61CE50>
9.5001,19.5,56327,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F61CE50>
10.5001,27.0,56327,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F61CE50>
11.5001,30.0,56327,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F61CE50>
12.5001,27.0,56327,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F61CE50>
13.5001,27.0,56327,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F61CE50>
14.5001,30.0,56327,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F61CE50>
15.5001,18.5,56327,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F61CE50>
2.5001,85.5,70157,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F62B670>
3.5001,69.0,70157,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F62B670>
4.0,0.0,61241,<entities.processor.Processor object at 0x0000027F6F61C1C0>,<entities.dtn.DTN object at 0x0000027F6F6039A0>
4.016539999999999,70.5,3816,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F61C1C0>
4.047625000000006,84.0,55549,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F62B130>
5.047625000000006,3.0,55549,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F62B130>
6.047625000000006,15.5,55549,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F62B130>
4.5,0.0,95848,<entities.processor.Processor object at 0x0000027F6F62B910>,<entities.dtn.DTN object at 0x0000027F6F6039A0>
4.536540000000121,85.5,16845,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F62B910>
5.536540000000121,45.0,16845,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F62B910>
6.536540000000121,0.0,16845,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F62B910>
7.536540000000121,2.5,16845,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F62B910>
5.0,0.0,66640,<entities.processor.Processor object at 0x0000027F6F62BBB0>,<entities.dtn.DTN object at 0x0000027F6F6039A0>
5.03917000000013,1.5,56326,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F62BBB0>
6.03917000000013,1.5,56326,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F62BBB0>
7.03917000000013,16.5,56326,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F62BBB0>
8.03917000000013,30.0,56326,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F62BBB0>
9.03917000000013,30.0,56326,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F62BBB0>
10.03917000000013,30.0,56326,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F62BBB0>
11.03917000000013,27.0,56326,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F62BBB0>
12.03917000000013,30.0,56326,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F62BBB0>
13.03917000000013,45.0,56326,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F62BBB0>
14.03917000000013,45.0,56326,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F62BBB0>
15.03917000000013,45.0,56326,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F62BBB0>
16.03917000000013,37.5,56326,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F62BBB0>
7.5,0.0,88000,<entities.processor.Processor object at 0x0000027F6F61CBB0>,<entities.dtn.DTN object at 0x0000027F6F6039A0>
8.0,0.0,6699,<entities.processor.Processor object at 0x0000027F6F62B3D0>,<entities.dtn.DTN object at 0x0000027F6F6039A0>
8.06785500000003,79.5,81584,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F62B3D0>
9.06785500000003,21.0,81584,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F62B3D0>
8.74858999999996,93.0,71728,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F61CBB0>
9.74858999999996,3.0,71728,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F61CBB0>
16.5,0.0,92101,<entities.processor.Processor object at 0x0000027F6F62B670>,<entities.dtn.DTN object at 0x0000027F6F6039A0>
16.596680000000035,85.5,5023,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F62B670>
17.596680000000035,6.0,5023,<entities.dtn.DTN object at 0x0000027F6F6039A0>,<entities.processor.Processor object at 0x0000027F6F62B670>
