time_bin,rtt,time_bin_mid
"[7, 8)",0.11678666666666497,7.5
"[8, 9)",0.2532484615384856,8.5
"[9, 10)",0.628239800000021,9.5
"[10, 11)",0.6802449999999896,10.5
"[11, 12)",0.09358833333333783,11.5
"[12, 13)",0.15545416666667305,12.5
"[22, 23)",0.1134533333333323,22.5
"[23, 24)",0.26801721649483273,23.5
"[24, 25)",0.6397866000000321,24.5
"[25, 26)",0.6856000000000919,25.5
"[32, 33)",0.16198156521743745,32.5
"[33, 34)",0.49636872611467475,33.5
"[34, 35)",0.763905813953415,34.5
"[35, 36)",0.16528932203393823,35.5
"[36, 37)",0.4905649999999646,36.5
"[48, 49)",0.16535406779665632,48.5
"[49, 50)",0.42823098039213464,49.5
"[50, 51)",0.12171153846154954,50.5
"[51, 52)",0.2647474842767486,51.5
"[52, 53)",0.5551349999999005,52.5
"[58, 59)",0.16318637931039126,58.5
"[59, 60)",0.5267465000000443,59.5
"[60, 61)",0.7172897058822633,60.5
"[65, 66)",0.11345333333331571,65.5
"[66, 67)",0.27532569999993073,66.5
"[67, 68)",0.4174251612904484,67.5
"[68, 69)",0.3018834408601607,68.5
"[69, 70)",0.6631433846156048,69.5
"[70, 71)",0.37639499999998094,70.5
"[71, 72)",0.38821185567006217,71.5
"[72, 73)",0.6780985185188008,72.5
"[110, 111)",0.11513499999998089,110.5
"[111, 112)",0.2769839393938565,111.5
"[112, 113)",0.4100132110092566,112.5
"[113, 114)",0.4152550000001156,113.5
"[118, 119)",0.20317359999991463,118.5
"[119, 120)",0.5810282828283166,119.5
"[120, 121)",0.31540649350653704,120.5
"[121, 122)",0.5119148999999464,121.5
"[122, 123)",0.674462835821098,122.5
"[125, 126)",0.10022499999997621,125.5
"[126, 127)",0.30649579999992227,126.5
"[127, 128)",0.6326615217393435,127.5
"[137, 138)",0.11513500000002352,137.5
"[138, 139)",0.3023388505749241,138.5
"[139, 140)",0.6151493548384751,139.5
"[147, 148)",0.15912531914895023,147.5
"[154, 155)",0.10333687500003741,154.5
"[155, 156)",0.2930944943822391,155.5
"[156, 157)",0.6184239999998112,156.5
"[162, 163)",0.17467079365096896,162.5
"[163, 164)",0.5732975862069782,163.5
"[164, 165)",0.38593037974674893,164.5
"[165, 166)",0.44851470000008703,165.5
"[166, 167)",0.38936524590172544,166.5
"[167, 168)",0.6533009999999154,167.5
"[168, 169)",0.2574685074627007,168.5
"[169, 170)",0.43320347656249303,169.5
"[170, 171)",0.5732407291669149,170.5
"[171, 172)",0.6307143846152073,171.5
"[172, 173)",0.257704591836874,172.5
"[173, 174)",0.4185949363058383,173.5
"[174, 175)",0.5846709459456452,174.5
"[178, 179)",0.10576555555559253,178.5
"[179, 180)",0.30123750000011995,179.5
"[180, 181)",0.6027109523805093,180.5
"[183, 184)",0.1561727272728826,183.5
"[184, 185)",0.5153187000000465,184.5
"[185, 186)",0.6614364705877165,185.5
"[192, 193)",0.12303714285717351,192.5
"[193, 194)",0.2915061000002143,193.5
"[194, 195)",0.635076984126709,194.5
