waiting_times,completion_times,turnaround_times
0.12427181373474872,4.513333333333334,4.637605147068083
0.12427181373474872,4.206666666666667,4.330938480401416
0.4094941850388185,5.026666666666667,5.436160851705486
0.10233828227057273,4.859999999999999,4.962338282270572
0.3077612741049762,2.6899999999999995,2.9977612741049757
0.4422997852710253,9.146666666666668,9.588966451937694
0.08320605686730431,8.953333333333333,9.036539390200637
0.2983899879351348,5.170000000000002,5.4683899879351365
0.3543056477605653,3.259999999999998,3.6143056477605633
0.49125209038619033,6.273333333333333,6.764585423719524
0.4165794420302973,5.640000000000001,6.056579442030298
0.005044364446867178,2.6000000000000014,2.6050443644468686
0.40363472025242686,4.25,4.653634720252427
0.20149516112252996,2.739999999999995,2.941495161122525
0.2670530732584737,5.643333333333338,5.910386406591812
0.10408728015087831,5.5,5.604087280150878
0.25232423456693454,6.276666666666671,6.528990901233605
0.19545748208774683,5.826666666666668,6.022124148754415
0.369780366380958,3.836666666666666,4.206447033047624
0.10063604791685066,12.519999999999996,12.620636047916847
0.4353521068068744,10.526666666666657,10.962018773473531
0.1623273992524048,6.579999999999998,6.742327399252403
0.32576993309081814,4.406666666666666,4.732436599757484
0.07582398262205459,3.1066666666666833,3.182490649288738
0.16105157289742067,3.943333333333328,4.104384906230749
0.419796231499717,5.613333333333344,6.033129564833061
0.05203888287488212,3.2133333333333383,3.2653722162082204
0.35364596045869234,9.163333333333341,9.516979293792033
0.4169139191731688,9.693333333333328,10.110247252506497
0.28372196083078904,6.50333333333333,6.787055294164119
0.26293586154932314,9.5,9.762935861549323
0.16320794578250286,6.180000000000007,6.34320794578251
0.23108376498701944,5.190000000000012,5.421083764987031
0.43534539986578125,3.6566666666666663,4.0920120665324475
0.390051779766452,6.186666666666682,6.576718446433134
0.3522554806442457,3.5733333333333377,3.9255888139775834
0.7267939855888699,6.143333333333331,6.870127318922201
0.47442003663874743,4.896666666666675,5.371086703305423
0.4256881111250692,8.713333333333338,9.139021444458407
0.09180466900134832,9.716666666666683,9.808471335668031
0.4229387427543685,2.5333333333333314,2.9562720760877
0.05305432918990505,3.3866666666666703,3.4397209958565753
0.039356261336351395,5.0,5.039356261336351
0.4390172469936715,8.773333333333355,9.212350580327026
0.4486234641136093,5.566666666666677,6.015290130780286
0.021662659844764676,9.686666666666667,9.708329326511432
0.1598510044752146,13.103333333333339,13.263184337808553
0.06903628876489165,8.453333333333333,8.522369622098225
0.4314533482610443,5.363333333333344,5.794786681594388
0.19463974927633387,4.476666666666688,4.671306415943022
0.2760648633549607,3.086666666666673,3.362731530021634
0.2973280807665333,4.033333333333331,4.330661414099865
0.004823776129825319,4.510000000000019,4.514823776129845
0.235012909952502,4.933333333333337,5.168346243285839
0.27627676612483754,5.713333333333338,5.989610099458176
0.40495092538495214,3.1566666666666663,3.5616175920516184
0.02526659309535262,6.216666666666669,6.241933259762021
0.03912039973194226,14.610000000000014,14.649120399731956
0.4104633631377368,13.203333333333347,13.613796696471084
0.19368005995056592,8.703333333333333,8.897013393283899
0.3257991720302442,9.823333333333338,10.149132505363582
0.20780908940569986,10.776666666666685,10.984475756072385
0.4594883255911526,7.816666666666677,8.27615499225783
0.09726756767754807,6.7933333333333366,6.890600901010885
0.3650422475715942,4.709999999999994,5.075042247571588
0.08991618936441625,6.143333333333345,6.233249522697761
0.4762279875212414,10.29333333333335,10.769561320854592
0.19263375019127693,10.126666666666694,10.31930041685797
0.058406944344824296,5.356666666666655,5.415073611011479
0.308703106615269,9.189999999999998,9.498703106615267
0.21886589562126346,10.623333333333363,10.842199228954627
0.07319694231208018,6.463333333333338,6.536530275645418
0.0732031964663804,2.8166666666666913,2.8898698631330717
0.40905165041834834,2.96666666666664,3.3757183170849885
0.4077221121483774,7.103333333333353,7.51105544548173
0.24239568623218588,4.456666666666678,4.6990623528988635
0.3265286040255262,4.7900000000000205,5.116528604025547
0.21165182333984944,9.186666666666667,9.398318490006517
0.4737831658269158,9.606666666666655,10.08044983249357
0.14723617844819614,4.906666666666695,5.053902845114891
0.3103617807796013,4.433333333333337,4.743695114112938
0.4390529176129405,5.550000000000011,5.989052917612952
0.3626147889214053,10.089999999999975,10.45261478892138
0.28404222800321577,5.703333333333347,5.987375561336563
0.2942059479144632,4.043333333333351,4.337539281247814
0.28716042022446686,6.293333333333351,6.580493753557818
0.47028800235742096,5.616666666666674,6.086954669024095
0.4529465884711499,3.423333333333318,3.8762799218044677
0.3563953734969516,8.503333333333359,8.85972870683031
0.2820362683679605,7.033333333333331,7.315369601701292
0.011025641874255143,6.893333333333345,6.9043589752076
0.43286161159772973,6.203333333333319,6.636194944931049
0.30942994306181504,6.420000000000016,6.729429943061831
0.21060071936247482,6.6933333333333564,6.903934052695831
0.25130316116840845,3.726666666666688,3.9779698278350963
0.036262342380837254,6.950000000000017,6.986262342380854
0.1653630252754965,6.00333333333333,6.168696358608827
0.1705365209820684,3.146666666666704,3.317203187648772
0.19282005289758786,5.106666666666683,5.299486719564271
0.44230403721655875,4.033333333333331,4.47563737054989
0.17909533304896286,3.603333333333353,3.782428666382316
0.14587476829805723,,
0.2573738500441891,,
