time_bin_mid,Router_0_avg_load,Router_1_avg_load,Router_2_avg_load
0.5,25.090458488228006,0.0,0.0
1.5,0.0,1.0,46.74701534963047
2.5,0.0,2.0,0.0
3.5,14.01336302895323,13.102299389957766,42.10526315789474
4.5,0.0,0.0,47.49756361667569
5.5,0.0,0.0,0.0
6.5,0.2222222222222222,0.0,0.0
7.5,,36.93103448275862,0.0
8.5,20.1131498470948,0.0,0.0
9.5,0.0,0.0,0.0
10.5,0.0,0.0,44.24048096192385
11.5,0.0,0.0,0.0
12.5,0.0,0.0,0.0
13.5,0.0,0.0,0.0
14.5,0.0,0.0,46.48086124401914
15.5,0.0,0.0,40.64912280701754
16.5,0.0,0.0,0.0
17.5,0.0,0.0,0.0
18.5,20.270588235294117,0.0,0.0
19.5,10.28888888888889,0.0,0.0
20.5,1.2333333333333334,0.0,0.0
21.5,11.078549848942599,0.0,0.0
22.5,0.0,0.0,0.0
23.5,0.0,0.0,0.0
24.5,0.0,0.0,0.0
25.5,0.0,0.0,0.0
26.5,33.948892674616694,0.0,0.0
27.5,22.17687074829932,0.0,0.0
28.5,0.0,0.0,0.0
29.5,0.0,0.0,0.0
30.5,0.0,0.0,46.78140703517588
31.5,0.0,0.0,46.76923076923077
32.5,0.0,0.0,0.0
33.5,0.0,28.027522935779817,43.77567567567568
34.5,0.0,0.0,0.0
35.5,0.0,0.0,0.0
36.5,0.0,0.0,0.0
37.5,0.0,73.86083150984683,0.0
38.5,0.0,0.0,0.0
39.5,0.0,0.0,0.0
40.5,0.0,0.0,0.0
41.5,0.0,0.0,0.0
42.5,0.0,0.0,0.0
43.5,0.0,0.0,0.5
44.5,24.55470737913486,0.0,1.0
45.5,0.0,0.0,17.64623955431755
46.5,0.0,0.0,54.5
47.5,0.0,0.0,90.5
48.5,0.5,0.0,106.50397175639894
49.5,15.38888888888889,0.0,64.74100046750819
50.5,0.0,0.0,0.0
51.5,0.0,0.0,0.0
52.5,0.0,0.0,0.0
53.5,0.0,0.0,0.0
54.5,0.0,0.0,46.53720930232558
55.5,0.0,38.254777070063696,0.0
56.5,0.0,0.0,0.9285714285714286
57.5,0.0,0.0,2.0
58.5,0.0,0.2222222222222222,3.0
59.5,0.0,,28.329418672930125
60.5,0.0,1.0,0.0
61.5,0.0,2.4444444444444446,0.0
62.5,0.0,3.5,0.0
63.5,0.0,5.5,0.0
64.5,25.090458488228006,7.5,0.0
65.5,14.044642857142858,9.5,0.0
66.5,0.0,18.046791443850267,0.0
67.5,8.7003367003367,0.0,0.0
68.5,0.0,0.0,0.0
69.5,0.0,0.0,0.0
70.5,0.0,0.2222222222222222,0.0
71.5,0.0,,46.59907834101382
72.5,0.0,43.93572181243414,0.0
73.5,0.0,134.0,0.0
74.5,0.0,245.72113943028486,0.0
75.5,0.0,139.35054207537428,0.0
76.5,0.0,2.1473509933774833,45.52244632400781
77.5,0.0,0.0,0.0
78.5,0.0,0.0,44.27005347593583
79.5,0.0,36.51923076923077,0.0
80.5,0.0,37.632921810699585,0.0
81.5,0.0,0.0,0.0
82.5,0.0,0.0,0.0
83.5,0.5,28.782902137232846,0.0
84.5,15.109649122807017,0.0,0.0
85.5,0.0,0.0,0.0
86.5,0.0,0.0,0.0
87.5,0.0,0.6,0.0
88.5,0.0,2.0,0.0
89.5,0.0,2.5555555555555554,0.0
90.5,15.26271186440678,5.0,0.0
91.5,0.0,8.423076923076923,0.0
92.5,0.0,10.5,0.0
93.5,24.399494310998737,29.70383912248629,0.0
94.5,0.0,7.984242424242424,0.0
95.5,0.0,0.0,46.53720930232558
96.5,0.0,0.0,0.0
97.5,0.0,0.0,0.0
98.5,0.0,0.0,0.0
99.5,0.5,0.0,0.0
100.5,24.753153153153153,0.0,0.2222222222222222
101.5,26.032,0.0,1.0
102.5,30.40084835630965,0.0,2.0
103.5,0.0,0.0,186.01116879030988
104.5,0.0,0.0,105.27333705980995
105.5,0.0,0.0,0.0
106.5,0.0,0.0,0.0
107.5,0.0,0.2222222222222222,0.0
108.5,0.0,,0.0
109.5,0.0,7.318518518518519,0.0
110.5,0.0,97.04294917680744,0.0
111.5,0.0,0.0,0.0
