waiting_times,completion_times,turnaround_time,mid_points
0.29854381867326296,11.486666666666666,11.78521048533993,8.5
0.40831633727760064,14.633333333333333,15.041649670610933,9.5
0.34111800464506814,13.233333333333334,13.574451337978402,26.5
0.03215369044637839,16.65,16.682153690446377,28.5
0.17221256532313234,13.096666666666664,13.268879231989796,30.5
0.02202569545840305,3.5899999999999963,3.6120256954583994,44.5
0.4941340295653234,5.856666666666662,6.350800696231985,47.5
0.022274057535511815,7.603333333333332,7.6256073908688435,48.5
0.06049329849710716,4.733333333333334,4.793826631830441,60.5
0.44020813530956815,2.7466666666666555,3.1868748019762236,61.5
0.04703271689231059,6.49666666666667,6.54369938355898,63.5
0.010010131481976714,6.643333333333331,6.653343464815308,77.5
0.2956022916727292,12.90666666666666,13.202268958339388,79.5
0.16850092373067582,4.446666666666658,4.615167590397334,94.5
0.06980933653439081,3.450000000000003,3.5198093365343937,96.5
0.18242576759112694,8.08999999999999,8.272425767591116,100.5
0.19771880840053768,4.86333333333333,5.061052141733867,110.5
0.03448552988770359,4.420000000000002,4.454485529887705,112.5
0.45697447434987737,4.519999999999996,4.976974474349873,113.5
0.3453184202633537,7.846666666666664,8.191985086930018,120.5
0.443258188722254,4.723333333333329,5.166591522055583,124.5
0.4683379173058029,5.25333333333333,5.721671250639133,125.5
0.4710380056419581,3.5333333333333314,4.0043713389752895,149.5
0.29344812238494455,7.593333333333334,7.886781455718278,154.5
0.49257643626879144,10.613333333333344,11.105909769602135,156.5
0.32170044953622323,4.340000000000003,4.661700449536227,170.5
0.20949850996007058,5.430000000000007,5.639498509960077,174.5
0.10990006610890646,5.846666666666664,5.9565667327755705,185.5
0.4837671983775067,3.223333333333329,3.707100531710836,187.5
0.1970315094870898,8.213333333333338,8.410364842820428,189.5
