time_bin_mid,Router_3_avg_load
0.5,8.664804469273744
1.5,0.07692307692307693
2.5,2.4782608695652173
3.5,6.3829201101928374
4.5,5.904040404040404
5.5,4.744855967078189
6.5,4.60655737704918
7.5,27.544987146529564
8.5,6.671875
9.5,0.8
10.5,36.30582524271845
11.5,37.21774193548387
12.5,2.2388059701492535
13.5,3.1715481171548117
14.5,34.7882096069869
15.5,98.38329764453961
16.5,94.28205128205128
17.5,20.619718309859156
18.5,0.0
19.5,0.0
20.5,3.3220338983050848
21.5,4.595652173913043
22.5,5.230392156862745
23.5,9.565217391304348
24.5,3.2465753424657535
25.5,25.712962962962962
26.5,15.042857142857143
27.5,7.50126582278481
28.5,6.329268292682927
29.5,0.14285714285714285
30.5,0.0
31.5,0.0
32.5,10.03825136612022
33.5,45.775510204081634
34.5,6.653465346534653
35.5,44.085574572127136
36.5,8.557312252964428
37.5,37.05311778290993
38.5,74.86478873239436
39.5,9.19431279620853
40.5,4.044117647058823
41.5,6.324590163934427
42.5,6.451871657754011
43.5,5.349442379182156
44.5,4.325153374233129
45.5,4.34
46.5,3.138211382113821
47.5,0.0
48.5,0.0
49.5,0.0
50.5,8.770491803278688
51.5,6.219354838709678
52.5,8.426395939086294
53.5,7.5271317829457365
54.5,1.0731707317073171
55.5,5.253012048192771
56.5,2.037344398340249
57.5,4.0588235294117645
58.5,6.535211267605634
59.5,50.7855579868709
60.5,35.216814159292035
61.5,0.0
62.5,1.4651162790697674
63.5,18.371757925072046
64.5,0.14285714285714285
65.5,0.0
66.5,2.3333333333333335
67.5,14.067615658362989
68.5,0.0
69.5,0.0
70.5,0.0
71.5,0.0
72.5,0.0
73.5,1.131578947368421
74.5,6.094512195121951
75.5,5.7631578947368425
76.5,0.0
77.5,0.0
78.5,0.0
79.5,7.405797101449275
80.5,30.05852417302799
81.5,5.304347826086956
82.5,5.73021582733813
83.5,1.105263157894737
84.5,3.2928571428571427
85.5,3.70935960591133
86.5,6.3543859649122805
87.5,12.639386189258312
88.5,3.5050251256281406
89.5,3.3333333333333335
90.5,3.5
91.5,2.289156626506024
92.5,2.9243697478991595
93.5,4.818532818532819
94.5,3.87984496124031
95.5,6.648241206030151
96.5,0.0
97.5,0.0
98.5,11.548076923076923
99.5,23.086021505376344
100.5,2.276923076923077
101.5,42.91503267973856
102.5,92.09782608695652
103.5,51.706896551724135
104.5,7.634375
105.5,16.627717391304348
106.5,0.3448275862068966
107.5,2.693877551020408
108.5,3.4190231362467864
109.5,0.0
110.5,3.1538461538461537
111.5,36.967901234567904
112.5,7.149253731343284
113.5,0.0
114.5,1.0731707317073171
115.5,4.479674796747967
116.5,4.262931034482759
117.5,0.0
118.5,0.8
119.5,9.83157894736842
120.5,25.66013071895425
121.5,30.57758620689655
122.5,5.6421052631578945
123.5,6.754098360655738
124.5,0.0
125.5,0.0
126.5,2.4827586206896552
127.5,2.6341463414634148
128.5,3.1642512077294684
129.5,1.7372881355932204
130.5,0.0
131.5,0.0
132.5,0.0
133.5,0.4339622641509434
134.5,0.532258064516129
135.5,0.0
136.5,0.0
137.5,0.0
138.5,0.0
139.5,0.47619047619047616
140.5,32.02894736842105
141.5,58.83013698630137
142.5,10.245398773006135
143.5,31.378504672897197
144.5,93.29753914988814
145.5,89.2239263803681
146.5,18.53472222222222
147.5,13.889908256880734
148.5,30.096858638743456
149.5,8.169971671388103
150.5,6.656050955414012
151.5,0.15384615384615385
152.5,10.373333333333333
153.5,45.31981981981982
154.5,33.98245614035088
155.5,28.584656084656086
156.5,18.26086956521739
157.5,31.86681715575621
158.5,74.90096618357488
159.5,70.6639566395664
160.5,46.88974358974359
161.5,13.521875
162.5,5.9416058394160585
163.5,48.02857142857143
164.5,99.48104265402844
165.5,57.69508196721311
166.5,10.941580756013746
167.5,29.210653753026634
168.5,46.853828306264504
169.5,72.64608076009502
170.5,87.94832041343669
171.5,43.64333333333333
172.5,0.0
173.5,5.5027027027027025
174.5,6.5465994962216625
175.5,6.075718015665796
176.5,38.70909090909091
177.5,80.67297297297297
178.5,16.92022792022792
179.5,6.98992443324937
180.5,5.186732186732187
181.5,36.39764705882353
182.5,30.15648854961832
183.5,2.880952380952381
184.5,33.27209302325581
185.5,33.804819277108436
186.5,92.09223300970874
187.5,61.108695652173914
188.5,22.365269461077844
189.5,3.5982905982905984
190.5,28.56792873051225
191.5,67.12776412776412
192.5,36.5615141955836
193.5,15.198879551820728
194.5,39.824817518248175
195.5,26.297229219143578
196.5,32.25714285714286
197.5,0.0
198.5,0.0
199.5,0.14285714285714285
