time_bin_mid,Router_0_avg_load,Router_1_avg_load,Router_2_avg_load
0.5,10.260387811634349,0.0,0.0
1.5,0.0,0.0,0.0
2.5,0.9285714285714286,0.2222222222222222,0.0
3.5,2.0,,0.0
4.5,3.0,2.1666666666666665,0.0
5.5,23.868761552680223,3.5,0.0
6.5,0.0,60.95614035087719,0.0
7.5,0.0,147.95378266850068,0.0
8.5,0.0,0.0,40.590643274853804
9.5,0.0,0.0,0.0
10.5,0.0,28.815315315315317,0.0
11.5,0.0,0.0,45.61805555555556
12.5,0.0,0.5,0.0
13.5,0.0,,0.2222222222222222
14.5,0.0,,
15.5,0.0,58.36429143314652,
16.5,0.0,73.65374331550802,
17.5,0.0,0.0,45.94005763688761
18.5,21.02840909090909,0.0,0.0
19.5,0.0,0.0,0.0
20.5,0.5,0.0,0.0
21.5,10.005952380952381,0.0,0.0
22.5,0.0,0.0,46.060267857142854
23.5,0.0,0.0,0.0
24.5,0.2222222222222222,0.0,43.40533151059467
25.5,,0.0,0.0
26.5,10.805555555555555,0.0,0.0
27.5,0.0,0.0,0.0
28.5,0.0,0.0,0.0
29.5,0.0,0.0,0.0
30.5,0.0,0.0,0.0
31.5,0.0,0.0,0.0
32.5,0.0,72.55842450765864,0.0
33.5,0.0,0.0,0.0
34.5,0.0,30.857758620689655,0.0
35.5,0.0,0.0,0.0
36.5,0.0,0.0,0.0
37.5,0.0,0.0,0.0
38.5,0.0,0.0,0.0
39.5,1.4,0.0,0.0
40.5,3.357142857142857,0.0,46.375
41.5,56.73180592991914,0.0,0.5
42.5,69.15689467969598,0.0,
43.5,0.0,0.0,1.4
44.5,0.0,0.0,2.0
45.5,0.0,0.0,3.0
46.5,0.0,0.0,58.44121447028424
47.5,0.0,0.0,0.0
48.5,0.0,0.0,0.0
49.5,0.0,0.0,0.0
50.5,0.0,0.0,0.0
51.5,0.0,32.98347107438016,0.0
52.5,13.237875288683602,0.0,0.0
53.5,0.0,0.0,0.0
54.5,12.921985815602836,37.87164906580016,0.0
55.5,11.754569190600522,0.0,0.0
56.5,0.0,0.5,0.0
57.5,0.0,,0.0
58.5,0.0,37.43723673125527,0.0
59.5,0.0,0.0,0.0
60.5,0.0,0.0,45.99103139013453
61.5,0.0,0.0,45.58139534883721
62.5,0.0,0.0,0.0
63.5,0.0,0.0,41.824858757062145
64.5,0.0,0.0,0.0
65.5,0.0,35.64173228346457,0.0
66.5,0.0,0.0,0.0
67.5,0.0,0.0,0.0
68.5,25.121588089330025,0.0,0.0
69.5,0.0,0.0,0.0
70.5,0.0,0.0,0.0
71.5,0.0,0.0,45.86425339366516
72.5,0.0,0.0,0.0
73.5,0.0,36.556304138594804,0.0
74.5,0.0,,0.0
75.5,35.30964467005076,35.474,0.0
76.5,0.0,0.0,0.0
77.5,0.0,0.0,0.0
78.5,0.0,0.0,0.0
79.5,0.0,0.2222222222222222,0.0
80.5,0.0,,0.0
81.5,0.0,1.0,0.0
82.5,0.0,2.4,45.49764150943396
83.5,0.0,3.0,47.06382978723404
84.5,0.0,4.5,0.0
85.5,0.0,6.5,0.0
86.5,0.0,8.5,0.0
87.5,0.0,11.0,0.0
88.5,0.0,14.0,0.0
89.5,25.090458488228006,15.642857142857142,0.0
90.5,0.0,19.0,0.0
91.5,0.0,119.63028953229399,0.2222222222222222
92.5,0.0,229.03155680224404,
93.5,25.8345498783455,218.79423115986188,1.5
94.5,0.2222222222222222,82.26547619047619,3.5
95.5,15.176211453744493,0.0,184.69560459602408
96.5,0.0,0.0,211.79699340014668
97.5,0.0,0.0,42.00162074554295
98.5,0.0,0.0,0.0
99.5,0.0,0.0,0.0
100.5,0.0,0.0,0.0
101.5,0.0,0.0,0.0
102.5,0.0,30.065861690450056,0.0
103.5,0.0,,0.0
104.5,0.0,1.0,45.44927536231884
105.5,0.0,2.0,0.0
106.5,0.0,3.4,46.64935064935065
107.5,0.0,4.0,45.46341463414634
108.5,0.0,5.0,0.0
109.5,0.0,88.98514710082833,0.0
110.5,0.0,0.0,0.0
111.5,0.0,0.0,0.0
112.5,0.0,0.0,0.0
113.5,0.0,0.0,0.0
114.5,0.0,0.2222222222222222,0.0
115.5,0.0,,0.0
116.5,0.0,84.7420814479638,0.0
117.5,0.0,127.60514469453376,0.0
118.5,0.0,0.0,0.0
119.5,0.0,0.0,0.0
120.5,16.114754098360656,0.0,0.0
121.5,0.6,0.0,0.0
122.5,2.4444444444444446,0.0,0.0
123.5,24.669950738916256,0.0,0.0
124.5,44.0091286307054,0.0,0.0
125.5,0.0,0.0,0.0
126.5,0.0,0.5,0.0
127.5,0.0,,0.0
128.5,0.0,,0.0
129.5,0.0,37.5320945945946,41.824858757062145
130.5,0.0,0.0,46.46288209606987
131.5,17.465930018416206,0.0,0.0
132.5,0.0,0.0,45.58139534883721
133.5,0.2222222222222222,0.0,0.0
134.5,3.373134328358209,0.0,0.0
135.5,23.294851794071764,0.0,0.0
136.5,0.0,0.0,0.0
137.5,0.0,0.0,0.0
138.5,0.0,0.0,0.0
139.5,0.0,28.027522935779817,0.0
140.5,0.0,0.0,45.7258883248731
141.5,0.0,0.0,0.5
142.5,0.0,0.2222222222222222,
143.5,0.0,,
144.5,20.794244604316546,,
145.5,0.5,,
146.5,1.0,33.16837481698389,44.9254327563249
147.5,2.0,44.955631399317404,45.464285714285715
148.5,64.75997099347353,0.0,0.0
149.5,73.08526315789474,0.0,0.0
150.5,0.0,0.0,0.0
151.5,0.0,0.0,0.0
152.5,0.0,0.0,0.0
153.5,0.0,0.0,0.0
154.5,0.0,0.0,45.84615384615385
155.5,0.0,0.0,0.5
156.5,0.0,0.0,1.0
157.5,0.0,0.5,2.0
158.5,0.0,,3.0
159.5,0.0,1.0,4.461538461538462
160.5,23.731612903225805,2.0,6.0
161.5,15.016759776536313,76.93584207279457,9.0
162.5,0.0,174.82028590878147,12.0
163.5,0.0,0.0,15.0
164.5,0.0,0.2222222222222222,159.88768739247973
165.5,0.0,,218.87623762376236
166.5,0.0,,103.23029229406555
167.5,0.0,,0.0
168.5,0.0,,0.0
169.5,0.0,,0.0
170.5,0.0,,0.0
171.5,0.0,37.87202625102543,0.0
172.5,22.78029294274301,0.0,47.35197889182058
173.5,0.0,0.0,0.6
174.5,0.0,0.0,2.0
175.5,12.528846153846153,0.0,3.4615384615384617
176.5,9.531157270029674,0.2222222222222222,5.0
177.5,0.0,,8.0
178.5,0.0,,11.0
179.5,0.0,1.0,14.0
180.5,0.0,2.5,69.31350210970464
181.5,0.0,4.5,153.53577336641854
182.5,0.0,6.5,0.0
183.5,0.0,9.423076923076923,0.0
184.5,0.0,12.5,0.0
185.5,0.0,18.5,0.0
186.5,17.95,24.5,0.0
187.5,19.049128367670363,30.5,0.0
188.5,0.0,38.5,0.0
189.5,0.0,44.0,46.324172742568706
190.5,12.856470588235295,53.0,0.0
191.5,0.0,62.0,0.0
192.5,0.0,71.0,0.5
193.5,0.0,139.6753964440173,
194.5,0.0,243.3357203032856,
195.5,0.0,234.59385743754297,1.0
196.5,0.0,160.71501333980112,84.41771428571428
197.5,0.0,0.0,163.61964660077868
198.5,0.0,0.0,0.0
199.5,0.0,0.0,0.0
