time_bin_mid,avg_data_arrival_time
9.5,0.4353000000000886
16.5,0.453179999999076
36.5,0.24754000000272214
49.5,0.2144600000061132
62.5,0.6000000000096009
88.5,15.552140000001657
93.5,0.2652999999997405
139.5,32.25582000004752
145.5,0.25376000007187827
149.5,0.21624000008699795
152.5,0.2723800001020038
180.5,23.5937050000681
