time_bin,rtt,time_bin_mid
"[6, 7)",0.11269499999999755,6.5
"[7, 8)",0.22569458333332282,7.5
"[15, 16)",0.3123400000000167,15.5
"[16, 17)",0.2661099999999994,16.5
"[17, 18)",0.2935885964912435,17.5
"[19, 20)",0.10022499999999716,19.5
"[20, 21)",0.30657989999998786,20.5
"[21, 22)",0.6854050000000685,21.5
"[48, 49)",0.1656241176470776,48.5
"[49, 50)",0.2664336206896619,49.5
"[51, 52)",0.23913833333335505,51.5
"[52, 53)",0.2196584210526415,52.5
"[53, 54)",0.7052050000000527,53.5
"[54, 55)",0.45828750000008034,54.5
"[55, 56)",0.6962341111111833,55.5
"[56, 57)",0.5291829059828828,56.5
"[57, 58)",0.39810108108115017,57.5
"[58, 59)",0.7660999999999855,58.5
"[59, 60)",0.9055899999998727,59.5
"[64, 65)",0.20684887096770457,64.5
"[65, 66)",0.563876562499908,65.5
"[66, 67)",1.098106500000128,66.5
"[67, 68)",0.2019923076923149,67.5
"[95, 96)",0.2580283333333284,95.5
"[96, 97)",0.2541735443037112,96.5
"[97, 98)",0.5506298148149782,97.5
"[98, 99)",0.11345333333331571,98.5
"[99, 100)",0.2764153061223527,99.5
"[100, 101)",0.7082401000001332,100.5
"[101, 102)",0.2538059259259511,101.5
"[108, 109)",0.1818899999999625,108.5
"[109, 110)",0.4018040909090488,109.5
"[110, 111)",0.7050034782611284,110.5
"[118, 119)",0.17229476190472393,118.5
"[119, 120)",0.3715467999999457,119.5
"[120, 121)",0.6672441935486643,120.5
"[148, 149)",0.16296666666671628,148.5
"[149, 150)",0.3427252040817801,149.5
"[150, 151)",0.6333829629625206,150.5
"[154, 155)",0.14363333333338346,154.5
"[155, 156)",0.3405096907218443,155.5
"[156, 157)",0.5725236170209388,156.5
"[157, 158)",0.36931166666679377,157.5
"[158, 159)",0.6296754320989831,158.5
"[159, 160)",0.7006518749995934,159.5
"[165, 166)",0.18243000000009335,165.5
"[166, 167)",0.41436363636387685,166.5
"[167, 168)",0.7043833333330269,167.5
"[169, 170)",0.2100900000000081,169.5
"[170, 171)",0.21426216666681294,170.5
"[171, 172)",0.4055949999998205,171.5
"[172, 173)",0.16296666666671628,172.5
"[173, 174)",0.33482054945076095,173.5
"[174, 175)",0.413450112359416,174.5
"[175, 176)",0.38354500000019903,175.5
"[176, 177)",0.854238405796723,176.5
"[177, 178)",0.12303714285717351,177.5
"[178, 179)",0.2709668750000869,178.5
"[179, 180)",0.4775633333329722,179.5
"[185, 186)",0.16535779661033195,185.5
"[186, 187)",0.42255079999991757,186.5
"[187, 188)",0.3756143000001799,187.5
"[188, 189)",0.6686105555551242,188.5
