time_bin_mid,Queue_1_avg_load,Queue_2_avg_load,Queue_3_avg_load,Queue_4_avg_load,Queue_5_avg_load,Queue_6_avg_load,Queue_7_avg_load,Queue_8_avg_load,Queue_9_avg_load,Queue_10_avg_load,Queue_11_avg_load,Queue_12_avg_load
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,1.7804878048780488,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,9.0,9.842198581560284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,6.916058394160584,7.479166666666667,3.816901408450704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,8.578740157480315,0.0,8.780684104627767,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,6.661971830985915,0.0,7.015748031496063,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.9795918367346939,0.0,0.7894736842105263,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,1.2763157894736843,0.0,0.15384615384615385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.5,1.0,0.0,0.0,0.9852941176470589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.5,0.9852941176470589,0.0,0.0,1.088235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,1.5,0.0,0.0,1.4795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.5,1.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.5,1.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.5,2.4427480916030535,2.923076923076923,0.0,1.3977272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.5,8.695564516129032,8.778672032193159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.5,7.6923076923076925,7.644927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.5,,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.5,8.945454545454545,9.895027624309392,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.5,0.8235294117647058,0.0,0.8857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.5,8.167088607594936,0.0,0.9464285714285714,8.960629921259843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.5,7.959899749373434,0.0,0.7083333333333334,8.530386740331492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.5,1.74,1.2272727272727273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.5,2.4330708661417324,2.227272727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.5,1.0,0.0,0.9852941176470589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.5,0.9852941176470589,0.0,1.0153846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.5,1.3409090909090908,0.0,1.3595505617977528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.5,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.5,7.638297872340425,7.727891156462585,1.2115384615384615,2.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.5,9.56294964028777,6.426086956521739,0.0,9.627118644067796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.5,9.03339517625232,9.0,0.0,6.710743801652892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.5,5.917808219178082,4.966666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.5,0.8076923076923077,0.0,1.1290322580645162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.5,8.803680981595091,0.0,9.770916334661354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.5,8.0703125,0.0,7.7907949790794975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.5,2.3620689655172415,3.816901408450704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.5,9.067864271457086,9.662188099808061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.5,7.236363636363636,7.521505376344086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.5,8.276243093922652,0.0,0.0,8.938931297709924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.5,6.184818481848184,0.0,0.0,5.593406593406593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.5,0.5,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.5,8.839160839160838,8.491477272727273,6.958974358974359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.5,9.014311270125223,9.438834951456311,8.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.5,8.384615384615385,0.0,2.4935897435897436,8.118343195266272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.5,9.388679245283019,0.0,2.4838709677419355,8.199029126213592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.5,1.3793103448275863,0.0,0.7727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.5,2.3620689655172415,0.0,3.8714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.5,9.090558766859345,0.47368421052631576,9.817343173431734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,7.485576923076923,0.984375,8.297520661157025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,1.131578947368421,0.8974358974358975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.5,3.5,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.5,5.5,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.5,7.3441558441558445,0.9833333333333333,0.0,8.391156462585034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.5,7.993657505285412,0.55,0.0,7.822510822510822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.5,3.1931818181818183,0.9833333333333333,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
