time_bin_mid,avg_wait_time
1.5,0.01535449999999967
2.5,0.004335478723403889
6.5,0.011849499999997005
7.5,0.0066654666666586
8.5,0.23009281914893245
9.5,0.6072002020201973
10.5,0.6221412499999998
11.5,0.06545750000001593
12.5,0.13741625000001545
17.5,0.012820078124957779
18.5,0.009810499999915479
19.5,0.005504843749961297
20.5,0.007243863636334214
22.5,0.07891250000002081
23.5,0.24178555555561898
24.5,0.6133112626263911
25.5,0.6362752000001354
26.5,0.03795574074074418
27.5,0.09766473684210104
28.5,0.013435865384559943
29.5,0.009951283783719329
30.5,0.0031809999999781622
31.5,0.054921206896538066
32.5,0.13969521008400018
33.5,0.4804911377244488
34.5,0.6324553030301593
35.5,0.16041356060601245
36.5,0.38231274193539444
48.5,0.1418478225806472
49.5,0.4038777999999526
50.5,0.0787205555555705
51.5,0.23242610759491414
52.5,0.47731437499995355
55.5,0.005953114754147305
56.5,0.0065223734178321505
57.5,0.0368608479533281
58.5,0.12527928571425753
59.5,0.5118834343433327
60.5,0.6317094117645867
65.5,0.009318014705773817
66.5,0.21430503649644675
67.5,0.3599849264707923
68.5,0.30118547979816274
69.5,0.37079644444462445
70.5,0.13711181481476992
71.5,0.36866641414163964
72.5,0.18149925000002554
73.5,0.07699256410255409
74.5,0.006940055555460687
75.5,0.09955500000002929
77.5,0.009280833333075833
78.5,0.006826060605884366
79.5,0.015701166666514943
80.5,0.09901000000004008
82.5,0.005733571428652543
83.5,0.0012987499999760467
93.5,0.005004999999941704
94.5,0.0019910714285344966
99.5,0.013589516128969041
100.5,0.011117099999715663
101.5,0.006281148648511319
106.5,0.005397155172368208
107.5,0.0032797435897701887
108.5,0.003941704545469998
110.5,0.0942875000000356
111.5,0.2601853535355329
112.5,0.3583604958680215
113.5,0.2880666666668977
114.5,0.03044375000036581
115.5,0.006807171717120824
116.5,0.008168124999963158
117.5,0.0064585326085331105
118.5,0.179943246753364
119.5,0.5622005050508274
120.5,0.2740356875002211
121.5,0.4944529797983437
122.5,0.6440617164183535
125.5,0.062293461538574166
126.5,0.29074974747501037
127.5,0.6008856521743368
133.5,0.01032056451646992
134.5,0.007212800000704931
135.5,0.004741929824865865
136.5,0.011389456522163962
137.5,0.012875981308831826
138.5,0.23561126213575004
139.5,0.1991432517482146
140.5,0.007786578947957672
141.5,0.004410909091245082
142.5,0.014560166667060533
143.5,0.010371223404626049
144.5,0.01752930769254135
145.5,0.014722900000459732
146.5,0.01059152173914907
147.5,0.11919593749994443
148.5,0.09071500000007404
152.5,0.006825431034725143
153.5,0.0038591304350622186
154.5,0.07518571428569555
155.5,0.2436948670210053
156.5,0.5580135570464126
162.5,0.15636269230749436
163.5,0.5100750970868336
164.5,0.10779204142029163
165.5,0.35072834532345737
166.5,0.3244741517854702
167.5,0.630461515151012
168.5,0.22434768115922774
169.5,0.33013874233106305
170.5,0.32151168316841416
171.5,0.47039114285696093
172.5,0.22871499999993286
173.5,0.397195754716694
174.5,0.3184313559321274
175.5,0.0434745000006321
176.5,0.09650718750022769
178.5,0.06438083333338085
179.5,0.28607025252505497
180.5,0.5619599999995634
183.5,0.12972146551720354
184.5,0.4961074999996276
185.5,0.6013162499995488
188.5,0.002973548387397005
189.5,0.020383315217284557
190.5,0.00776010309328557
191.5,0.0034869696975080747
192.5,0.08454750000003912
193.5,0.2769024999997498
194.5,0.6058697580639786
