waiting_times,completion_times,turnaround_time,mid_points
0.0,4.83,4.83,0.5
0.24531596574263048,3.184000000000001,3.4293159657426315,13.5
0.1390566239598776,3.5380000000000003,3.677056623959878,14.5
0.31290563291930695,3.599999999999998,3.912905632919305,18.5
0.2338077992487039,8.426,8.659807799248705,24.5
0.36719229701844824,5.950000000000003,6.317192297018451,33.5
0.21820643651517457,6.834000000000003,7.052206436515178,34.5
0.40363472025242686,4.93,5.333634720252427,39.5
0.29100776882485135,5.692,5.9830077688248515,64.5
0.14834131931991124,6.656000000000006,6.804341319319917,65.5
0.46931965932350295,2.971999999999994,3.441319659323497,79.5
0.4908118605584093,4.763999999999996,5.254811860558405,81.5
0.10020483515320677,5.794000000000011,5.894204835153218,82.5
0.3713611025118837,2.9479999999999933,3.319361102511877,111.5
0.49708703508102303,5.670000000000002,6.167087035081025,113.5
0.11751517843408976,8.342000000000013,8.459515178434103,117.5
0.3503302275476017,4.460000000000008,4.81033022754761,133.5
0.3915860510263087,7.761999999999972,8.15358605102628,135.5
0.2950135555580573,7.3840000000000146,7.679013555558072,139.5
0.2116315069266932,5.378000000000014,5.5896315069267075,157.5
0.08671415198000432,5.883999999999958,5.970714151979962,159.5
0.4795642721822446,4.654000000000025,5.133564272182269,161.5
