time_bin_mid,avg_wait_time
8.5,0.052436499999998575
9.5,0.05170401273886354
10.5,0.056427851239678375
11.5,0.0539278356876059
12.5,0.050489999999623336
15.5,0.05051322580646252
16.5,0.05319488950274371
17.5,0.05224258064515251
19.5,0.004789999999957217
21.5,0.04957500000000081
22.5,0.052665905511796944
23.5,0.05543202564101304
30.5,0.0519757547169664
31.5,0.054439177631554904
32.5,0.052241818181826556
35.5,0.050782215909151086
36.5,0.050650864197597706
37.5,0.05840000000007706
40.5,0.05016290322583744
41.5,0.055390980707460645
42.5,0.09752181492742906
43.5,0.052173555448226154
52.5,0.01920500000230163
56.5,0.8472083333335476
57.5,0.07474833333277313
58.5,0.07613499999945124
59.5,0.11524729166659754
60.5,0.05948481796129532
61.5,0.05413353826837355
62.5,0.04886035003896443
63.5,0.05378589325391318
64.5,0.05586993261692797
65.5,0.05623494253002418
66.5,0.053843737374030955
67.5,0.04920985392586688
68.5,0.0527492168682515
72.5,0.05648347953153644
73.5,0.05363861566434783
74.5,0.051548333333305496
82.5,0.04618482421588368
83.5,0.04647944444409428
84.5,0.0549285076921808
85.5,0.040332939011897447
86.5,0.046348490531417645
87.5,0.225504291666618
88.5,0.055171623188403
89.5,0.04882439024404982
91.5,0.05082919278590481
92.5,0.055623862946346435
97.5,0.05097346846841992
98.5,0.0531158285481072
99.5,0.030591990343878325
100.5,0.0656631467658002
101.5,0.21225451827250993
102.5,0.05322345381523559
103.5,0.051060849673189405
113.5,0.054079802955550364
114.5,0.05609101226992364
115.5,0.05164504424775522
116.5,0.05491791443847812
124.5,0.04944516129020047
125.5,0.05208544585988684
126.5,0.05548491620101139
128.5,0.05062193548375886
129.5,0.05173704607066212
130.5,0.04457333333339801
134.5,0.04935042553078821
135.5,0.05493780487838905
136.5,0.060439559748529964
137.5,0.054322172928375594
138.5,0.0532885454549876
139.5,0.07831999999578443
142.5,0.05480603092795655
143.5,0.05198866071417192
144.5,0.047367096773452626
145.5,0.050262647680760546
146.5,0.051364893616886564
159.5,0.05258516129020337
160.5,0.052986731707710254
161.5,0.05844240641735215
162.5,0.05430440613038298
172.5,0.05459788288160612
173.5,0.05763496855370528
174.5,0.0530581509173952
175.5,0.031109577837912166
176.5,1.14654997571461
177.5,0.05301009960249346
178.5,0.05317431818128297
180.5,0.06336217721189427
187.5,0.03528500000072654
189.5,0.4593399999959331
190.5,0.0521016025649622
191.5,0.05618821444763377
192.5,0.053106208333486886
193.5,0.04887241758169968
