time_bin,cwnd,time_bin_mid
"[0, 1)",44.392857142857125,0.5
"[1, 2)",57.749999999999844,1.5
"[2, 3)",1.0,2.5
"[3, 4)",32.5055269283328,3.5
"[4, 5)",58.43749999999983,4.5
"[7, 8)",51.3591549295774,7.5
"[8, 9)",39.683125,8.5
"[10, 11)",55.39157608695641,10.5
"[14, 15)",57.018446601941605,14.5
"[15, 16)",54.0312499999999,15.5
"[18, 19)",40.29878048780487,18.5
"[19, 20)",22.5,19.5
"[20, 21)",2.5,20.5
"[21, 22)",23.5,21.5
"[26, 27)",36.64471830985915,26.5
"[27, 28)",42.25337078651684,27.5
"[30, 31)",56.30892857142844,30.5
"[31, 32)",57.81422018348608,31.5
"[33, 34)",51.841319444444366,33.5
"[37, 38)",51.18967971530243,37.5
"[44, 45)",43.94843749999998,44.5
"[45, 46)",7.294117647058823,45.5
"[46, 47)",1.0,46.5
"[47, 48)",1.0,47.5
"[48, 49)",19.559253187261344,48.5
"[49, 50)",36.97352671744972,49.5
"[54, 55)",57.42334905660363,54.5
"[55, 56)",52.67727272727265,55.5
"[57, 58)",1.0,57.5
"[58, 59)",1.0,58.5
"[59, 60)",31.964840952553484,59.5
"[61, 62)",1.0,61.5
"[62, 63)",1.0,62.5
"[63, 64)",1.0,63.5
"[64, 65)",43.524999999999984,64.5
"[65, 66)",27.01818181818182,65.5
"[66, 67)",18.497357146385742,66.5
"[67, 68)",18.5,67.5
"[71, 72)",57.55514018691573,71.5
"[72, 73)",25.04597701149425,72.5
"[73, 74)",1.0,73.5
"[74, 75)",1.0399033391844932,74.5
"[75, 76)",34.53401926553088,75.5
"[76, 77)",40.65908699626278,76.5
"[78, 79)",55.39157608695641,78.5
"[79, 80)",49.44094488188972,79.5
"[80, 81)",52.147986577181136,80.5
"[83, 84)",46.39583333333331,83.5
"[84, 85)",29.0,84.5
"[88, 89)",1.0,88.5
"[90, 91)",28.050847457627118,90.5
"[91, 92)",1.0,91.5
"[92, 93)",1.0,92.5
"[93, 94)",29.487516822220904,93.5
"[94, 95)",1.7858049015922082,94.5
"[95, 96)",57.42334905660363,95.5
"[100, 101)",33.0,100.5
"[101, 102)",64.89999999999995,101.5
"[102, 103)",30.106578947368423,102.5
"[103, 104)",51.21731363184073,103.5
"[104, 105)",19.169274853956463,104.5
"[109, 110)",3.0,109.5
"[110, 111)",49.639743589743546,110.5
"[113, 114)",57.489436619718155,113.5
"[118, 119)",54.73323863636353,118.5
"[119, 120)",57.28999999999985,119.5
"[120, 121)",17.0,120.5
"[121, 122)",58.33429487179483,121.5
"[122, 123)",18.5,122.5
"[123, 124)",49.01249999999996,123.5
"[124, 125)",26.0,124.5
"[126, 127)",25.5,126.5
"[130, 131)",54.0312499999999,130.5
"[136, 137)",9.0,136.5
"[137, 138)",42.35854922279792,137.5
"[138, 139)",54.73666666666656,138.5
"[143, 144)",53.48928571428562,143.5
"[149, 150)",54.2999999999999,149.5
"[151, 152)",54.121597633136005,151.5
"[154, 155)",1.0,154.5
"[155, 156)",1.0,155.5
"[156, 157)",54.37204610950998,156.5
"[157, 158)",1.0,157.5
"[158, 159)",1.0,158.5
"[159, 160)",1.0,159.5
"[160, 161)",53.125260416666556,160.5
"[161, 162)",1.176080938450121,161.5
"[162, 163)",24.871241435270296,162.5
"[163, 164)",12.344582860773059,163.5
"[164, 165)",47.50406197500774,164.5
"[169, 170)",26.5,169.5
"[171, 172)",25.5,171.5
"[172, 173)",36.518309859154925,172.5
"[177, 178)",49.88012820512815,177.5
"[181, 182)",34.413636363636364,181.5
"[182, 183)",50.37088122605357,182.5
"[184, 185)",33.48515625,184.5
"[189, 190)",1.0,189.5
"[190, 191)",1.0,190.5
"[191, 192)",1.0,191.5
"[192, 193)",1.0,192.5
"[193, 194)",44.59852941176468,193.5
"[194, 195)",1.0,194.5
"[195, 196)",47.04608695652171,195.5
"[196, 197)",45.26813471502585,196.5
"[197, 198)",1.0,197.5
"[198, 199)",1.0,198.5
"[199, 200)",1.0,199.5
