time_bin,rtt,time_bin_mid
"[0, 1)",0.08524397959183556,0.5
"[1, 2)",0.047513087557602744,1.5
"[3, 4)",0.03691245918367842,3.5
"[4, 5)",0.04788820175435278,4.5
"[7, 8)",0.06869197183096132,7.5
"[8, 9)",0.06680837500000647,8.5
"[10, 11)",0.04576152173913781,10.5
"[14, 15)",0.0480234951456395,14.5
"[15, 16)",0.041435000000008326,15.5
"[18, 19)",0.06779707317070001,18.5
"[19, 20)",0.035318095238078516,19.5
"[20, 21)",0.004854999999995613,20.5
"[21, 22)",0.0371219999999818,21.5
"[26, 27)",0.11947570422530358,26.5
"[27, 28)",0.07440483146063821,27.5
"[30, 31)",0.0495083673468668,30.5
"[31, 32)",0.047454357798090596,31.5
"[33, 34)",0.0476890625002452,33.5
"[37, 38)",0.13763010676223744,37.5
"[44, 45)",0.08231833333356535,44.5
"[45, 46)",0.01389818181826221,45.5
"[48, 49)",0.32686457589341394,48.5
"[49, 50)",0.07093522666702913,49.5
"[54, 55)",0.04758471698138905,54.5
"[55, 56)",0.06930155844191524,55.5
"[59, 60)",0.035724798099906724,59.5
"[64, 65)",0.0848816326531131,64.5
"[65, 66)",0.0505337735849422,65.5
"[66, 67)",0.05137043859639214,66.5
"[67, 68)",0.03311970588237171,67.5
"[71, 72)",0.047534158878427095,71.5
"[72, 73)",0.05819620689627988,72.5
"[74, 75)",2.364945641026208,74.5
"[75, 76)",0.7930213499997708,75.5
"[76, 77)",0.03553836501896053,76.5
"[78, 79)",0.045761521739060215,78.5
"[79, 80)",0.07277551181082212,79.5
"[80, 81)",0.06878208053671496,80.5
"[83, 84)",0.05386861111095316,83.5
"[84, 85)",0.0540529090909486,84.5
"[90, 91)",0.055434107142893395,90.5
"[93, 94)",0.09088992924517157,93.5
"[94, 95)",0.014693756097514388,94.5
"[95, 96)",0.04760806603765851,95.5
"[100, 101)",0.06970492063490633,100.5
"[101, 102)",0.11321428571446006,101.5
"[102, 103)",0.10728336283193773,102.5
"[103, 104)",0.1716312829520607,103.5
"[104, 105)",0.16817161764712782,104.5
"[109, 110)",0.008669999999952438,109.5
"[110, 111)",0.1762896866092055,110.5
"[113, 114)",0.047591267605562725,113.5
"[118, 119)",0.043355681818114,118.5
"[119, 120)",0.047716999999922884,119.5
"[120, 121)",0.03788661290303685,120.5
"[121, 122)",0.13740448717913822,121.5
"[122, 123)",0.03311970588237171,122.5
"[123, 124)",0.06979975806431706,123.5
"[124, 125)",0.044167959183704864,124.5
"[126, 127)",0.04237729166669121,126.5
"[130, 131)",0.0413699404773076,130.5
"[136, 137)",0.03654166666674901,136.5
"[137, 138)",0.11923792746116925,137.5
"[138, 139)",0.06118632381025106,138.5
"[143, 144)",0.056719565218236276,143.5
"[149, 150)",0.04219736842218526,149.5
"[151, 152)",0.04172479290053019,151.5
"[156, 157)",0.05654666666757205,156.5
"[160, 161)",0.04584271739252567,160.5
"[161, 162)",1.160042222222188,161.5
"[162, 163)",0.066801228571854,162.5
"[163, 164)",0.04894074712653107,163.5
"[164, 165)",0.046058000001065864,164.5
"[169, 170)",0.04528140000002622,169.5
"[171, 172)",0.04237729166669624,171.5
"[172, 173)",0.06492436619721566,172.5
"[177, 178)",0.19733500000075976,177.5
"[181, 182)",0.06672969696969984,181.5
"[182, 183)",0.051800996169408024,182.5
"[184, 185)",0.06834171874999129,184.5
"[193, 194)",0.04810722772301778,193.5
"[195, 196)",0.05927877193006911,195.5
"[196, 197)",0.06150458333359913,196.5
