time_bin,cwnd,time_bin_mid
"[12, 13)",5.0,12.5
"[13, 14)",45.90833333333332,13.5
"[18, 19)",20.5,18.5
"[22, 23)",18.0,22.5
"[23, 24)",56.54553571428569,23.5
"[24, 25)",52.41478873239426,24.5
"[25, 26)",32.5,25.5
"[31, 32)",24.0,31.5
"[32, 33)",60.249999999999986,32.5
"[34, 35)",2.0,34.5
"[35, 36)",34.91230769230769,35.5
"[36, 37)",64.44999999999997,36.5
"[63, 64)",14.5,63.5
"[64, 65)",54.730434782608675,64.5
"[65, 66)",66.94999999999983,65.5
"[66, 67)",69.52499999999968,66.5
"[67, 68)",5.0,67.5
"[68, 69)",48.56752577319585,68.5
"[69, 70)",66.82499999999985,69.5
"[83, 84)",3.0,83.5
"[84, 85)",34.0,84.5
"[85, 86)",65.7749999999999,85.5
"[111, 112)",5.0,111.5
"[112, 113)",43.59333333333333,112.5
"[113, 114)",65.7249999999999,113.5
"[114, 115)",12.0,114.5
"[115, 116)",44.62857142857141,115.5
"[116, 117)",52.86999999999998,116.5
"[117, 118)",65.8499999999999,117.5
"[127, 128)",22.5,127.5
"[132, 133)",20.0,132.5
"[133, 134)",24.659574468085108,133.5
"[134, 135)",58.830999999999975,134.5
"[135, 136)",67.04999999999983,135.5
"[136, 137)",15.0,136.5
"[137, 138)",58.567857142857086,137.5
"[142, 143)",1.005,142.5
"[143, 144)",1.016504038016511,143.5
"[144, 145)",1.1265196622822442,144.5
"[145, 146)",1.2653795720848389,145.5
"[146, 147)",20.0,146.5
"[147, 148)",61.355102040816256,147.5
"[148, 149)",47.910135135134965,148.5
"[149, 150)",39.513999999999996,149.5
"[150, 151)",56.78559322033892,150.5
"[151, 152)",5.6977874448642085,151.5
"[167, 168)",5.0,167.5
"[168, 169)",47.21944444444443,168.5
"[169, 170)",66.86149999999977,169.5
"[170, 171)",48.720338983050596,170.5
"[171, 172)",34.0,171.5
"[173, 174)",22.0,173.5
"[178, 179)",3.0,178.5
"[179, 180)",41.11233766233766,179.5
"[180, 181)",65.7249999999999,180.5
"[182, 183)",28.5,182.5
"[183, 184)",57.5,183.5
"[184, 185)",18.0,184.5
"[185, 186)",55.50999999999999,185.5
"[186, 187)",66.27499999999988,186.5
"[187, 188)",60.781249999999766,187.5
"[188, 189)",35.81440677966102,188.5
"[189, 190)",23.5,189.5
"[190, 191)",63.202659574468,190.5
"[191, 192)",69.4749999999997,191.5
"[192, 193)",12.0,192.5
"[193, 194)",52.54520547945203,193.5
"[194, 195)",67.4499999999998,194.5
"[195, 196)",70.69999999999962,195.5
"[196, 197)",6.0,196.5
"[197, 198)",35.5,197.5
"[198, 199)",66.24242424242411,198.5
"[199, 200)",62.304999999999694,199.5
