Site,Category,Total Jobs,Completed Jobs,Average Completion Time,Average Waiting Time
0,0,32,32,5.682687500000004,0.20197850751541507
0,1,41,38,6.006228070175445,0.2455920134132159
0,2,35,34,5.734007352941181,0.2514729858832353
