waiting_times,completion_times,turnaround_time,mid_points
0.0,6.83,6.83,0.5
0.23017521433257926,5.07,5.3001752143325795,9.5
0.4142263039863501,6.602,7.01622630398635,11.5
0.14370953339199488,7.018000000000001,7.161709533391996,13.5
0.2455121244624472,7.582000000000001,7.827512124462448,21.5
0.4093407110283067,6.484000000000002,6.8933407110283085,27.5
0.2303094764317848,7.350000000000001,7.580309476431786,37.5
0.15293006202319503,8.549999999999997,8.702930062023192,46.5
0.29513428312927914,5.704000000000001,5.99913428312928,50.5
0.10740017318594397,5.408000000000001,5.515400173185945,61.5
0.06623900638277291,5.971999999999994,6.038239006382767,71.5
0.4887322257418134,8.202000000000012,8.690732225741826,72.5
0.06395341869458093,5.706000000000003,5.769953418694584,78.5
0.29151987705293436,8.194000000000003,8.485519877052937,94.5
0.1659895051910638,6.347999999999999,6.513989505191063,103.5
0.17920300544886913,9.11,9.289203005448869,112.5
0.04981035282440871,9.692000000000007,9.741810352824416,113.5
0.13450897482675828,7.274000000000001,7.408508974826759,132.5
0.3103133402968723,5.567999999999998,5.87831334029687,143.5
0.01618773195386325,8.051999999999992,8.068187731953856,147.5
0.3420354311170968,3.318000000000012,3.660035431117109,170.5
0.385760016820484,6.189999999999998,6.575760016820482,171.5
0.4920547658566079,4.24199999999999,4.734054765856598,181.5
0.015991038703788263,5.944000000000017,5.959991038703805,192.5
