time_bin,rtt,time_bin_mid
"[1, 2)",0.12405500000000003,1.5
"[2, 3)",0.2140539090909102,2.5
"[3, 4)",0.4029839130434804,3.5
"[5, 6)",0.16972045454545145,5.5
"[6, 7)",0.3743616666666524,6.5
"[7, 8)",0.6599091935483617,7.5
"[13, 14)",0.18511142857143095,13.5
"[14, 15)",0.318892696629229,14.5
"[15, 16)",0.6290670833333648,15.5
"[16, 17)",0.21439827272728032,16.5
"[17, 18)",0.3123100000000161,17.5
"[40, 41)",0.1335475000000136,40.5
"[41, 42)",0.21374100000000934,41.5
"[44, 45)",0.0411150000001399,44.5
"[45, 46)",0.13555530303030935,45.5
