time_bin,rtt,time_bin_mid
"[0, 1)",0.1412916666666665,0.5
"[1, 2)",0.3607612280701783,1.5
"[2, 3)",0.22858612903225517,2.5
"[3, 4)",0.6275194520547849,3.5
"[4, 5)",0.9419438235293962,4.5
"[5, 6)",0.7500499999999883,5.5
"[6, 7)",0.3350633333333315,6.5
"[7, 8)",0.20919999999999628,7.5
"[8, 9)",0.5133481012658134,8.5
"[12, 13)",0.15466599999999947,12.5
"[13, 14)",0.3784253086419694,13.5
"[14, 15)",0.8417188157894591,14.5
"[15, 16)",1.129406999999982,15.5
"[16, 17)",0.2222240909090914,16.5
"[17, 18)",0.12492999999999999,17.5
"[18, 19)",0.14319923076923102,18.5
"[19, 20)",0.17440235294117723,19.5
"[20, 21)",0.1312300000000004,20.5
"[21, 22)",0.10616705882352954,21.5
"[36, 37)",16.738665000000488,36.5
"[39, 40)",5.11217727272746,39.5
"[40, 41)",0.22255010309278464,40.5
"[41, 42)",0.49688677083333205,41.5
"[42, 43)",0.7999455670103043,42.5
"[43, 44)",0.3197906593406597,43.5
"[44, 45)",0.28335857142857485,44.5
"[45, 46)",1.1043174117647299,45.5
"[46, 47)",0.198680054054056,46.5
"[47, 48)",0.4221633734939772,47.5
"[48, 49)",0.5009292638036817,48.5
"[49, 50)",0.29656830645161425,49.5
"[50, 51)",0.1635384745762729,50.5
"[51, 52)",0.20761534482758767,51.5
"[52, 53)",0.22268000000000188,52.5
"[53, 54)",0.3214072727272766,53.5
"[54, 55)",0.3071436363636393,54.5
"[55, 56)",0.19977262711864543,55.5
"[56, 57)",0.21261897959183762,56.5
"[57, 58)",0.1883064473684203,57.5
