time_bin,rtt,time_bin_mid
"[0, 1)",0.13358666666666652,0.5
"[1, 2)",0.19484680555555461,1.5
"[2, 3)",0.3131888607595112,2.5
"[3, 4)",0.19065520512821799,3.5
"[4, 5)",0.16778206521737846,4.5
"[5, 6)",0.5738823255813607,5.5
"[6, 7)",0.15308238095237767,6.5
"[7, 8)",0.1418379329608844,7.5
"[8, 9)",0.174535738636372,8.5
"[15, 16)",0.10060500000000427,15.5
"[16, 17)",0.16846232142851542,16.5
"[17, 18)",0.2471961904761354,17.5
"[18, 19)",0.16777247191008318,18.5
"[19, 20)",2.02934397727291,19.5
"[20, 21)",0.15571646153841406,20.5
"[21, 22)",0.3560301587300649,21.5
"[22, 23)",0.10114053333332104,22.5
"[23, 24)",0.19437880952377268,23.5
"[24, 25)",0.8278327551019047,24.5
"[25, 26)",0.42673249999993723,25.5
"[27, 28)",0.6855994339623289,27.5
"[28, 29)",0.20847180722882785,28.5
"[29, 30)",0.354443030302913,29.5
"[30, 31)",1.6592099999999625,30.5
"[32, 33)",0.14063156250015818,32.5
"[33, 34)",0.5322055000005814,33.5
"[38, 39)",0.10087833333338025,38.5
"[39, 40)",0.14598476635534546,39.5
"[40, 41)",0.43675400000031034,40.5
"[43, 44)",0.2314452403847699,43.5
"[44, 45)",0.47284893617074536,44.5
"[45, 46)",0.3706800000003814,45.5
"[46, 47)",0.309585000000077,46.5
"[47, 48)",0.140371144067949,47.5
"[48, 49)",0.3974865934068814,48.5
"[49, 50)",0.10980834196898158,49.5
"[50, 51)",0.26972225490214685,50.5
"[51, 52)",0.11475986486492362,51.5
"[52, 53)",0.10205855769240092,52.5
"[53, 54)",0.1518369811322142,53.5
"[54, 55)",0.4207572131151079,54.5
"[55, 56)",0.1014906306307032,55.5
"[56, 57)",0.253105737705181,56.5
"[57, 58)",0.6961693333336068,57.5
"[58, 59)",0.13258115384623836,58.5
"[59, 60)",0.18044165467642032,59.5
"[60, 61)",0.15502462500012237,60.5
"[61, 62)",0.20233833333352963,61.5
"[62, 63)",0.11483653846163386,62.5
"[66, 67)",0.14219406249988698,66.5
"[67, 68)",0.45004285714249936,67.5
"[70, 71)",1.5987480000002847,70.5
"[73, 74)",0.1382376595743616,73.5
"[74, 75)",0.3394256951871046,74.5
"[75, 76)",0.28438720779213583,75.5
"[76, 77)",0.19307935897429201,76.5
"[77, 78)",0.10168392156860928,77.5
"[78, 79)",0.17004633802804212,78.5
"[80, 81)",1.23458258064529,80.5
"[81, 82)",0.24317174999989105,81.5
"[82, 83)",0.10060499999996608,82.5
"[83, 84)",0.1768388095237248,83.5
