time_bin,rtt,time_bin_mid
"[7, 8)",0.11678666666666497,7.5
"[8, 9)",0.2532448351648592,8.5
"[9, 10)",0.6211124000000207,9.5
"[10, 11)",0.66024499999999,10.5
"[11, 12)",0.09358833333333783,11.5
"[12, 13)",0.15545416666667305,12.5
"[21, 22)",0.11814999999999856,21.5
"[22, 23)",0.2675142592592456,22.5
"[23, 24)",0.49517705000001366,23.5
"[24, 25)",0.5215898870056901,24.5
"[25, 26)",0.38308695652177216,25.5
"[26, 27)",0.7655650000000218,26.5
"[27, 28)",0.4893910869565211,27.5
"[28, 29)",0.6498666037736558,28.5
"[29, 30)",0.11269499999999777,29.5
"[30, 31)",0.29620153061223387,30.5
"[31, 32)",0.4765729220779406,31.5
"[32, 33)",0.4235976595744533,32.5
"[34, 35)",0.16716116666667583,34.5
"[42, 43)",0.6649650000000378,42.5
"[43, 44)",0.20588225352118292,43.5
"[44, 45)",0.5707152000000422,44.5
"[45, 46)",0.5353985714285179,45.5
"[46, 47)",0.3165822000000648,46.5
"[47, 48)",0.646403900000011,47.5
"[48, 49)",0.6603349999999004,48.5
"[49, 50)",0.1538479629630066,49.5
"[50, 51)",0.4984397826086987,50.5
"[51, 52)",0.11009000000000668,51.5
"[52, 53)",0.2284253571429168,52.5
"[53, 54)",0.5936024999999768,53.5
"[54, 55)",0.1958622222222774,54.5
"[55, 56)",0.5676118556700939,55.5
"[57, 58)",0.1697824590164223,57.5
"[58, 59)",0.3603249999999498,58.5
"[59, 60)",0.173488333333351,59.5
"[60, 61)",0.31688220000006473,60.5
"[61, 62)",0.646156499999989,61.5
"[62, 63)",0.6601049999998772,62.5
"[64, 65)",0.41309000000001106,64.5
"[65, 66)",0.3850499999999954,65.5
"[66, 67)",0.32235679999992656,66.5
"[67, 68)",0.41503943820236,67.5
"[101, 102)",0.11814999999998008,101.5
"[102, 103)",0.21092901408451187,102.5
"[105, 106)",0.6649650000000236,105.5
"[106, 107)",0.25213139534878604,106.5
"[107, 108)",0.7125079661016124,107.5
"[108, 109)",0.9843050000001128,108.5
"[109, 110)",1.4258824193551471,109.5
"[117, 118)",0.16878105263154303,117.5
"[118, 119)",0.2516280392157001,118.5
"[125, 126)",0.11658019230769412,125.5
"[126, 127)",0.31843336842106507,126.5
"[133, 134)",0.1493165384616863,133.5
"[134, 135)",0.5037677000001682,134.5
"[135, 136)",0.6557335526313417,135.5
"[136, 137)",0.14709980392170927,136.5
"[137, 138)",0.3681018604649916,137.5
"[146, 147)",0.09028500000005124,146.5
"[147, 148)",0.3095979629631221,147.5
"[148, 149)",0.3916277419355326,148.5
"[149, 150)",0.6297534999999536,149.5
"[150, 151)",0.6602949999994934,150.5
"[166, 167)",0.10022500000004016,166.5
"[167, 168)",0.30407161616183187,167.5
"[168, 169)",0.6435758762884995,168.5
"[169, 170)",0.15106020408164483,169.5
"[181, 182)",0.12303714285717351,181.5
"[182, 183)",0.22695948275863423,182.5
"[183, 184)",0.15704500000013688,183.5
"[184, 185)",0.48781040000013265,184.5
"[185, 186)",0.6505449999995818,185.5
"[195, 196)",0.11345333333335361,195.5
"[196, 197)",0.2541941772153972,196.5
"[197, 198)",0.5619127419352736,197.5
