time_bin_mid,avg_data_arrival_time
35.5,2.0137000000005827
46.5,2.0077000000013925
54.5,2.1259000000022326
111.5,2.2853999999968124
119.5,2.0506999999949755
142.5,2.072199999992108
153.5,2.2685999999895614
