time_bin_mid,Router_4_avg_load,Router_5_avg_load,Router_6_avg_load
155.5,0.0,0.0,45.690683229813665
156.5,0.0,0.0,0.0
157.5,0.0,37.99838579499596,0.0
158.5,0.0,0.0,0.0
159.5,0.0,0.0,0.0
160.5,0.0,0.0,0.0
161.5,0.0,0.0,0.0
162.5,0.0,0.0,0.0
163.5,18.404907975460123,0.0,0.0
164.5,0.0,0.0,46.044843049327355
165.5,0.0,0.0,0.0
166.5,0.0,31.699152542372882,0.5
167.5,0.0,0.0,
168.5,0.0,39.147239263803684,1.0
169.5,14.43859649122807,0.0,2.0
170.5,0.0,0.0,3.0
171.5,0.0,0.0,27.64487632508834
172.5,0.0,0.0,199.0437375745527
173.5,0.0,0.0,101.51327944572748
174.5,0.0,0.0,0.0
175.5,0.0,0.0,0.0
176.5,0.0,0.0,0.0
177.5,25.090458488228006,0.0,0.0
178.5,0.0,38.85625485625486,0.0
179.5,0.0,0.0,0.0
180.5,15.26271186440678,0.0,0.0
181.5,0.0,0.0,0.0
182.5,0.0,37.66556836902801,0.0
183.5,0.2222222222222222,,0.0
184.5,,,0.0
185.5,,,42.71270718232044
186.5,18.00381679389313,,0.0
187.5,0.0,36.60861423220974,0.0
188.5,0.0,0.0,47.31715039577836
189.5,0.0,0.0,
190.5,0.0,0.0,
191.5,0.0,0.9285714285714286,
192.5,0.0,2.0,
193.5,28.291240045506257,3.0,40.70821114369502
194.5,0.0,4.0,0.0
195.5,0.0,37.87479038569033,0.0
196.5,0.0,0.0,0.0
197.5,21.60222531293463,0.2222222222222222,0.0
198.5,0.0,,0.0
199.5,0.0,,0.0
