time_bin_mid,avg_data_arrival_time
15.5,8.704549999999818
33.5,11.127649999999917
58.5,9.936450000000228
64.5,2.6220500000002573
77.5,5.664599999999453
87.5,1.772199999998847
98.5,6.373949999998175
116.5,4.770499999997156
128.5,4.690849999996544
139.5,6.397349999999278
157.5,3.2792000000012536
167.5,3.7214000000047065
180.5,2.7104000000070982
197.5,2.0162500000095065
