waiting_times,completion_times,turnaround_time,mid_points
0.19891634100192768,5.460000000000001,5.6589163410019285,8.5
0.29647052803560037,5.678750000000001,5.975220528035601,9.5
0.257691971390571,4.402916666666667,4.660608638057238,16.5
0.16753958780580547,3.1293749999999996,3.296914587805805,35.5
0.13696655907849475,5.907499999999999,6.044466559078494,36.5
0.16851739171218583,6.449999999999996,6.618517391712182,44.5
0.3146102208264878,5.922499999999999,6.237110220826487,45.5
0.010211743950023333,4.829999999999998,4.840211743950022,49.5
0.2785960740441051,5.8720833333333315,6.150679407377436,61.5
0.36238442155391937,11.971875000000004,12.334259421553924,71.5
0.3188828076664265,20.456249999999997,20.775132807666424,72.5
0.47643182866120526,2.690000000000012,3.166431828661217,89.5
0.451350876531734,6.232500000000002,6.683850876531736,92.5
0.46857611232394447,5.2862499999999955,5.75482611232394,93.5
0.34878927990851594,35.29124999999999,35.64003927990851,103.5
0.23022927930159653,38.76000000000002,38.990229279301616,106.5
0.47657325373980086,37.129999999999995,37.606573253739796,107.5
13.166107215959983,3.9181250000000034,17.084232215959986,142.5
5.160868802926373,4.421874999999986,9.582743802926359,145.5
5.14994519345899,3.8950000000000102,9.044945193459,147.5
4.944427907671951,2.6374999999999886,7.58192790767194,149.5
4.488467248255915,5.281249999999972,9.769717248255887,150.5
5.235309399016074,4.9862500000000125,10.221559399016087,151.5
4.967222350058421,4.452499999999986,9.419722350058407,152.5
6.950619357364005,14.267499999999984,21.21811935736399,156.5
3.3796025212984944,25.83499999999998,29.214602521298474,157.5
3.7951021391870654,29.67625000000001,33.471352139187076,158.5
