time_bin_mid,Queue_1_avg_load,Queue_2_avg_load,Queue_3_avg_load,Queue_4_avg_load,Queue_5_avg_load
53.5,0.0,0.0,0.0,0.0,1.5266666666666666
54.5,0.0,0.0,0.0,0.0,0.6203703703703703
55.5,0.0,0.0,0.0,0.0,0.0
56.5,0.0,0.0,0.0,25.100840336134453,0.0
57.5,0.0,0.0,0.0,50.32806324110672,0.0
58.5,0.0,0.0,0.0,0.925,0.0
59.5,0.0,0.0,0.0,0.6655518394648829,4.686567164179104
60.5,0.0,0.0,0.0,3.8440366972477062,48.80965909090909
61.5,0.0,0.0,0.0,0.0,35.372093023255815
62.5,0.0,0.0,0.0,0.0,1.665551839464883
63.5,0.0,0.0,0.0,0.0,1.1235955056179776
64.5,0.0,0.0,0.0,0.0,2.295774647887324
65.5,0.0,0.0,0.0,0.44,2.6655518394648827
66.5,0.0,0.0,0.0,0.6655518394648829,2.015957446808511
67.5,0.0,0.0,0.0,0.6538461538461539,0.0
68.5,0.0,0.0,0.0,1.7374100719424461,0.0
69.5,0.0,0.0,0.0,10.6415770609319,0.0
70.5,0.0,0.0,0.0,25.983805668016196,0.0
71.5,0.0,0.0,0.0,1.1866666666666668,0.0
72.5,0.0,0.0,0.0,21.345565749235472,5.361702127659575
73.5,0.0,0.0,0.0,8.794117647058824,5.185185185185185
74.5,0.0,0.0,0.0,27.047101449275363,0.0
75.5,0.0,0.0,0.0,0.15384615384615385,0.0
76.5,0.0,0.0,0.0,0.0,0.0
77.5,0.0,0.0,0.0,0.0,0.0
78.5,0.0,0.0,0.0,0.0,0.0
79.5,0.0,0.0,0.0,0.0,0.0
80.5,0.0,0.0,0.0,0.0,0.0
81.5,0.0,0.0,0.0,0.0,0.0
82.5,0.0,0.0,0.0,4.253968253968254,0.0
83.5,0.0,0.0,0.0,12.735294117647058,0.0
84.5,0.0,0.0,0.0,0.0,3.6315789473684212
85.5,0.0,0.0,0.0,0.0,46.94334277620396
86.5,0.0,0.0,0.0,0.0,42.42035398230089
87.5,0.0,0.0,0.0,0.0,0.15384615384615385
88.5,0.0,0.0,0.0,0.0,27.209016393442624
89.5,0.0,0.0,0.0,0.0,41.18556701030928
90.5,0.0,0.0,0.0,0.0,0.08333333333333333
91.5,0.0,0.0,0.0,0.0,0.0
92.5,0.0,0.0,0.0,0.0,24.122171945701357
93.5,0.0,0.0,0.0,0.0,36.79545454545455
94.5,0.0,0.0,0.0,0.0,0.0
95.5,0.0,0.0,0.0,0.0,0.0
96.5,0.0,0.0,0.0,0.0,0.4090909090909091
97.5,0.0,0.0,0.0,0.0,0.6630434782608695
98.5,0.0,0.0,0.0,0.0,0.0
99.5,0.0,0.0,0.0,26.952569169960473,25.11353711790393
100.5,0.0,0.0,0.0,63.704918032786885,45.617283950617285
101.5,0.0,0.0,0.0,35.666666666666664,1.6113744075829384
102.5,0.0,0.0,0.0,0.0,1.0066666666666666
103.5,0.0,0.0,0.0,0.0,0.5921052631578947
104.5,0.0,0.0,0.0,0.0,0.0
105.5,0.0,0.0,0.0,0.0,0.0
106.5,0.0,0.0,0.0,0.0,0.0
107.5,0.0,0.0,0.0,0.0,0.0
108.5,0.0,0.0,0.0,0.0,0.0
109.5,0.0,0.0,0.0,0.0,5.126760563380282
110.5,0.0,0.0,0.0,0.4444444444444444,48.925714285714285
111.5,0.0,0.0,0.0,0.6666666666666666,35.57324840764331
112.5,0.0,0.0,0.0,2.8705882352941177,24.61777777777778
113.5,0.0,0.0,0.0,0.0,33.85443037974684
114.5,0.0,0.0,0.0,0.0,0.0
115.5,0.0,0.0,0.0,0.0,0.0
116.5,0.0,0.0,0.0,18.822222222222223,0.0
117.5,0.0,0.0,0.0,40.70886075949367,0.0
118.5,0.0,0.0,0.0,0.6608695652173913,0.0
119.5,0.0,0.0,0.0,0.6666666666666666,0.0
120.5,0.0,0.0,0.0,1.1818181818181819,0.0
121.5,0.0,0.0,0.0,0.0,0.0
122.5,0.0,0.0,0.0,0.0,0.0
123.5,0.0,0.0,0.0,0.0,0.0
124.5,0.0,0.0,0.0,0.0,0.0
125.5,0.0,0.0,0.0,0.0,0.0
126.5,0.0,0.0,0.0,0.0,0.0
127.5,0.0,0.0,0.0,0.0,0.0
128.5,0.0,0.0,0.0,0.0,0.0
129.5,0.0,0.0,0.0,0.0,0.0
130.5,0.0,0.0,0.0,0.0,0.0
131.5,0.0,0.0,0.0,0.0,0.0
132.5,0.0,0.0,0.0,0.0,0.0
133.5,0.0,0.0,0.0,0.0,0.0
134.5,0.0,0.0,0.0,0.0,0.0
135.5,0.0,0.0,0.0,0.8260869565217391,0.0
136.5,0.0,0.0,0.0,38.79178885630498,0.0
137.5,0.0,0.0,0.0,49.20168067226891,0.0
138.5,0.0,0.0,0.0,0.8571428571428571,0.0
139.5,0.0,0.0,0.0,15.994413407821229,0.0
140.5,0.0,0.0,0.0,4.5,0.0
141.5,0.0,0.0,0.0,0.8260869565217391,0.0
142.5,0.0,0.0,0.0,38.489614243323444,0.0
143.5,0.0,0.0,0.0,43.88732394366197,0.0
144.5,0.0,0.0,0.0,27.859848484848484,0.0
145.5,0.0,0.0,0.0,55.93076923076923,26.329113924050635
146.5,0.0,0.0,0.0,8.358490566037736,19.206451612903226
147.5,0.0,0.0,0.0,0.0,1.2240802675585285
148.5,0.0,0.0,0.0,0.0,0.6655518394648829
149.5,0.0,0.0,0.0,0.0,0.5238095238095238
150.5,0.0,0.0,0.0,0.0,0.0
151.5,0.0,0.0,0.0,0.0,0.0
152.5,0.0,0.0,0.0,0.0,0.0
153.5,0.0,0.0,0.0,0.0,0.0
154.5,0.0,0.0,0.0,0.4666666666666667,0.0
155.5,0.0,0.0,0.0,8.44578313253012,0.0
156.5,0.0,0.0,0.0,9.204918032786885,0.0
157.5,0.0,0.0,0.0,0.0,0.0
158.5,0.0,0.0,0.0,0.0,0.0
159.5,0.0,0.0,0.0,0.0,0.0
160.5,0.0,0.0,0.0,0.0,0.0
161.5,0.0,0.0,0.0,0.0,0.0
162.5,0.0,0.0,0.0,0.6565656565656566,0.0
163.5,0.0,0.0,0.0,5.184115523465704,0.0
164.5,0.0,0.0,0.0,3.787878787878788,0.0
165.5,0.0,0.0,0.0,1.7035714285714285,0.0
166.5,0.0,0.0,0.0,7.119402985074627,0.6195652173913043
167.5,0.0,0.0,0.0,0.0,0.6631205673758865
168.5,0.0,0.0,0.0,0.6511627906976745,0.0
169.5,0.0,0.0,0.0,0.6701030927835051,0.0
170.5,0.0,0.0,0.0,0.2857142857142857,0.0
171.5,0.0,0.0,0.0,0.0,1.5939086294416243
172.5,0.0,0.0,0.0,0.0,1.6555183946488294
173.5,0.0,0.0,0.0,0.6559139784946236,1.1813725490196079
174.5,0.0,0.0,0.0,0.628099173553719,20.635036496350367
175.5,0.0,0.0,0.0,0.0,0.16666666666666666
176.5,0.0,0.0,0.0,0.0,0.0
177.5,0.0,0.0,0.0,0.0,0.0
178.5,0.0,0.0,0.0,0.5476190476190477,0.0
179.5,0.0,0.0,0.0,0.6655518394648829,0.0
180.5,0.0,0.0,0.0,0.5915492957746479,0.0
181.5,0.0,0.0,0.0,0.0,0.0
182.5,0.0,0.0,0.0,0.0,0.0
183.5,0.0,0.0,0.0,1.5738636363636365,1.5769230769230769
184.5,0.0,0.0,0.0,1.2566666666666666,1.1794871794871795
185.5,0.0,0.0,0.0,0.559322033898305,2.0714285714285716
186.5,0.0,0.0,0.0,0.0,25.06907894736842
187.5,0.0,0.0,0.0,0.0,4.5
188.5,0.0,0.0,0.0,27.952,0.0
189.5,0.0,0.0,0.0,41.03720930232558,0.0
190.5,0.0,0.0,0.0,40.78089887640449,0.0
191.5,0.0,0.0,0.0,52.02479338842975,0.0
192.5,0.0,0.0,0.0,2.1052631578947367,0.0
193.5,0.0,0.0,0.0,1.0066666666666666,0.0
194.5,0.0,0.0,0.0,0.6510416666666666,29.196153846153845
195.5,0.0,0.0,0.0,0.0,63.69310344827586
196.5,0.0,0.0,0.0,0.0,19.425101214574898
197.5,0.0,0.0,0.0,0.0,35.44444444444444
198.5,0.0,0.0,0.0,0.0,57.38317757009346
199.5,0.0,0.0,0.0,0.0,13.493827160493828
