time_bin_mid,Router_0_avg_load,Router_1_avg_load,Router_2_avg_load
0.5,52.092011412268185,0.0,0.0
1.5,56.068592057761734,0.0,0.0
2.5,0.0,0.0,0.0
3.5,50.59842075578116,0.0,0.0
4.5,0.15384615384615385,0.0,0.0
5.5,45.551809210526315,0.0,0.0
6.5,0.15384615384615385,0.0,47.26960784313726
7.5,0.0,0.0,0.15384615384615385
8.5,17.941176470588236,0.0,0.0
9.5,0.0,0.0,0.0
10.5,0.0,0.0,0.0
11.5,45.846676737160124,0.0,0.0
12.5,42.510147601476014,0.0,0.0
13.5,0.15384615384615385,0.0,0.0
14.5,0.0,0.0,0.0
15.5,0.0,53.38205128205128,0.0
16.5,45.41608996539792,0.0,0.0
17.5,0.0,0.0,0.0
18.5,0.0,0.0,0.0
19.5,0.0,0.0,51.138722009830694
20.5,37.25806451612903,0.0,0.15384615384615385
21.5,0.15384615384615385,0.0,0.0
22.5,0.0,0.0,0.0
23.5,0.0,54.6678599840891,0.0
24.5,0.0,0.0,0.0
25.5,0.0,0.0,0.0
26.5,0.0,54.80196078431373,0.0
27.5,45.88133030990174,0.0,0.0
28.5,0.0,0.0,0.0
29.5,51.61264181523501,0.0,0.0
30.5,0.15384615384615385,0.0,0.0
31.5,0.0,55.30625476735317,0.0
32.5,0.0,0.0,0.0
33.5,0.0,50.07051282051282,0.0
34.5,0.0,0.15384615384615385,0.0
35.5,0.0,0.0,0.0
36.5,0.0,0.0,56.11758691206544
37.5,0.0,0.0,0.0
38.5,50.07418576598311,0.0,0.0
39.5,0.15384615384615385,0.0,0.0
40.5,0.0,0.0,52.80972615675165
41.5,0.0,0.0,0.15384615384615385
42.5,53.20597165991903,0.0,0.0
43.5,0.15384615384615385,0.0,0.0
44.5,0.0,50.03437094682231,0.0
45.5,0.0,0.15384615384615385,0.0
46.5,0.0,0.0,47.47744621790423
47.5,0.0,0.0,0.15384615384615385
48.5,51.03595132743363,0.0,0.0
49.5,0.15384615384615385,0.0,0.0
50.5,0.0,53.02516356316055,0.0
51.5,0.0,0.15384615384615385,0.0
52.5,0.0,49.95263788968825,0.0
53.5,0.0,0.15384615384615385,0.0
54.5,0.0,0.0,56.3869690424766
55.5,0.0,0.0,0.15384615384615385
56.5,0.0,0.0,0.0
57.5,0.0,0.0,0.0
58.5,46.10163204747774,0.0,0.0
59.5,0.15384615384615385,0.0,0.0
60.5,0.0,0.0,0.0
61.5,0.0,0.0,58.298202614379086
62.5,0.0,0.0,0.21428571428571427
63.5,18.13963963963964,0.0,50.34698521046644
64.5,0.15384615384615385,0.0,0.0
65.5,0.0,0.0,0.0
66.5,0.0,45.33765112262522,0.0
67.5,0.0,0.0,55.30625476735317
68.5,0.0,0.0,0.0
69.5,0.0,36.7451205510907,0.0
70.5,0.0,0.15384615384615385,0.0
71.5,18.08466819221968,0.0,0.0
72.5,0.0,0.0,0.0
73.5,47.96085164835165,0.0,0.0
74.5,0.0,0.0,0.0
75.5,20.275728155339806,0.0,21.564556962025318
76.5,0.15384615384615385,0.0,62.40079222182211
77.5,0.0,0.0,0.0
78.5,0.0,0.0,57.806372549019606
79.5,0.0,0.0,0.15384615384615385
80.5,0.0,0.0,0.0
81.5,0.0,0.0,49.92363199037883
82.5,0.0,0.0,0.15384615384615385
83.5,0.0,0.0,0.0
84.5,15.642076502732241,110.51086519114688,0.0
85.5,0.15384615384615385,0.15384615384615385,0.0
86.5,0.0,36.4251497005988,0.0
87.5,0.0,0.0,0.0
88.5,46.59754335260116,0.0,0.0
89.5,0.15384615384615385,0.0,0.0
90.5,0.0,0.0,56.28686868686869
