time_bin_mid,avg_wait_time
6.5,0.0026899471458675514
7.5,0.0031999999999889894
19.5,0.0027396457989558413
20.5,0.00332499999996827
36.5,0.0030171846155205447
40.5,0.0028536059745266898
41.5,0.002050000000082264
46.5,0.0025481236898504574
47.5,0.0033500000001254193
54.5,0.0030189328278779565
55.5,0.000550000000032469
61.5,0.0030677067978541585
62.5,0.0017750000000731347
63.5,0.0027794277970650152
67.5,0.0029944948332829673
75.5,0.0011442159787883666
76.5,0.0032436780380943418
78.5,0.0030254792624119357
79.5,0.0016999999998432713
81.5,0.0026868511794380413
82.5,0.00122499999986303
90.5,0.0030156180341825555
91.5,0.0029499999997568693
92.5,0.003058477850810064
93.5,0.0007999999998986596
94.5,0.0029523371425839613
95.5,0.003624999999715328
96.5,0.0029411186027730324
97.5,0.003073046038259731
98.5,0.0008749999998940439
102.5,0.0031066416037177796
103.5,0.0008749999998940439
115.5,0.002996264515829624
123.5,0.0027001092433989373
124.5,0.002874999999761485
130.5,0.003063804639220895
131.5,0.0030500000003144123
132.5,0.002997392803473888
143.5,0.0029266646271813106
144.5,0.0030776223458737896
146.5,0.0028797460791758008
147.5,0.049865000005723914
162.5,0.003031387586341824
164.5,0.005641105686391957
165.5,0.014030000002350107
167.5,0.002987865273151607
168.5,0.0038241889290701824
169.5,0.001300000000099999
172.5,0.0027034529836821816
173.5,0.0013750000001095941
174.5,0.0028701896819581874
175.5,0.0003999999999848569
176.5,0.0028254558950991733
177.5,0.0021500000001992703
180.5,0.0029891206681634842
181.5,2.4999999936881068e-05
183.5,0.002938770894844982
184.5,0.002525000000247246
189.5,0.002950676038137213
190.5,0.0029017933900267506
193.5,0.002874642262983644
194.5,0.004525000000512591
197.5,0.0026739289862633786
198.5,0.0008750000000361524
199.5,0.002951964824786048
