time_bin_mid,Queue_1_avg_load,Queue_2_avg_load,Queue_3_avg_load,Queue_4_avg_load,Queue_5_avg_load,Queue_6_avg_load,Queue_7_avg_load,Queue_8_avg_load,Queue_9_avg_load,Queue_10_avg_load,Queue_11_avg_load,Queue_12_avg_load
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,3.5,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,7.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5,10.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.5,9.482517482517483,8.668449197860962,7.681818181818182,8.470059880239521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.5,9.855902777777779,0.0,8.607655502392344,8.469849246231156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,9.690017513134851,0.0,4.32484076433121,9.405405405405405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.5,8.782692307692308,0.0,8.188571428571429,7.890410958904109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.5,8.809055118110237,0.0,0.8076923076923077,9.815742397137745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.5,8.989733059548255,0.0,8.199074074074074,7.7479892761394105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.5,9.063882063882064,6.0,8.414035087719299,6.536231884057971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.5,8.087058823529413,7.477011494252873,8.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.5,7.993377483443709,0.0,8.087719298245615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.5,8.809034907597535,3.6511627906976742,9.016666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.5,7.3884297520661155,0.0,7.3108108108108105,8.953781512605042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
