waiting_times,completion_times,turnaround_times
0.1503547756084025,2.70875,2.8591047756084027
0.4609919774030171,4.912500000000001,5.3734919774030185
0.28294739466510066,5.751249999999999,6.0341973946650995
0.24020647286202035,4.266249999999999,4.50645647286202
0.2364996318145387,4.527500000000003,4.763999631814542
0.338092359353368,6.292499999999997,6.630592359353365
0.4135442606340334,7.611249999999998,8.024794260634032
0.0521755928156864,9.193750000000009,9.245925592815695
0.4984072997189486,3.0,3.4984072997189486
0.1471881570378173,4.466250000000002,4.61343815703782
0.3277702213489988,4.387500000000003,4.715270221349002
0.344637657596337,6.215000000000003,6.55963765759634
0.12487969450029368,4.797499999999999,4.922379694500293
0.10519255637572655,3.605000000000004,3.7101925563757305
0.25378339270355355,5.53125,5.7850333927035535
0.14342756137666868,6.458750000000009,6.602177561376678
0.3290076259099237,6.761250000000004,7.090257625909928
0.37271359935449766,5.053749999999994,5.426463599354491
0.44207829136099974,2.5775000000000006,3.0195782913610003
0.045194332460326336,6.521250000000009,6.566444332460335
0.30835588317421525,4.693750000000023,5.002105883174238
0.360194286000592,21.955000000000013,22.315194286000605
0.16024934376608257,3.313749999999999,3.4739993437660814
0.09993391701408427,2.7875000000000227,2.887433917014107
0.07353472299377017,10.097500000000025,10.171034722993795
0.45036370026096506,10.346249999999998,10.796613700260963
0.4523135229667048,6.21875,6.671063522966705
0.020965537358392794,5.717499999999973,5.7384655373583655
0.3826859921854009,,
