time_bin,rtt,time_bin_mid
"[0, 1)",0.0852439795918359,0.5
"[10, 11)",0.12946641791045635,10.5
"[11, 12)",0.05156980802793208,11.5
"[12, 13)",0.009929127516780576,12.5
"[13, 14)",0.02903571428572122,13.5
"[14, 15)",0.12034492753624286,14.5
"[16, 17)",0.04815921951212168,16.5
"[18, 19)",0.018293333333320304,18.5
"[19, 20)",0.042547826086939536,19.5
"[20, 21)",0.04834319371720551,20.5
"[21, 22)",0.06489428571425795,21.5
"[22, 23)",0.06649911392401864,22.5
"[25, 26)",0.06869197183092876,25.5
"[26, 27)",0.057764736842080465,26.5
"[27, 28)",0.047848903508696056,27.5
"[30, 31)",0.06834171874997375,30.5
"[32, 33)",0.06898421686766369,32.5
"[35, 36)",0.0458427173915428,35.5
"[39, 40)",0.06582702811276406,39.5
"[40, 41)",0.04800759825353942,40.5
"[41, 42)",0.0533666917295513,41.5
"[43, 44)",0.05037567307717769,43.5
"[47, 48)",0.047895263158137205,47.5
"[49, 50)",0.04368395454566929,49.5
"[50, 51)",0.06515276315807886,50.5
"[52, 53)",0.04897447236205512,52.5
"[60, 61)",0.07024022388093322,60.5
"[61, 62)",0.06967346153882112,61.5
"[64, 65)",0.10464409523761466,64.5
"[65, 66)",0.3899682962954935,65.5
"[66, 67)",0.19483666666687696,66.5
"[68, 69)",0.07517633333337809,68.5
"[69, 70)",0.07440483146072424,69.5
"[76, 77)",0.1135698387091246,76.5
"[77, 78)",0.4180379006759037,77.5
"[81, 82)",0.06803402439028357,81.5
"[85, 86)",0.09837674999983222,85.5
"[86, 87)",0.07829386813165516,86.5
"[87, 88)",0.04188999999993173,87.5
"[89, 90)",0.04182276470581632,89.5
"[91, 92)",0.06916352517966057,91.5
"[92, 93)",0.05665005747114034,92.5
"[94, 95)",0.03302588235296402,94.5
"[95, 96)",0.07440483146072424,95.5
"[99, 100)",0.0540529090909486,99.5
"[103, 104)",0.0656906557377546,103.5
"[104, 105)",0.05365509259244516,104.5
"[105, 106)",0.047716999999922884,105.5
"[108, 109)",0.032650277777798685,108.5
"[109, 110)",0.09469644562321158,109.5
"[118, 119)",0.2403270297019485,118.5
"[119, 120)",0.3314907482984206,119.5
"[120, 121)",0.04749310185177403,120.5
"[121, 122)",0.06492436619723087,121.5
"[123, 124)",0.04760806603765851,123.5
"[125, 126)",0.047716999999922884,125.5
"[126, 127)",0.08776050000005413,126.5
"[127, 128)",0.018293333333320068,127.5
"[128, 129)",0.04477629629626437,128.5
"[129, 130)",0.04356822580675111,129.5
"[130, 131)",0.0832858064523484,130.5
"[131, 132)",1.91309499999916,131.5
"[132, 133)",0.5070216284993497,132.5
"[134, 135)",0.0616496610169678,134.5
"[139, 140)",0.03748568181821487,139.5
"[141, 142)",0.047680379148203035,141.5
"[143, 144)",0.05876362831884559,143.5
"[144, 145)",0.08631384615612973,144.5
"[145, 146)",0.011682500000031126,145.5
"[146, 147)",0.03865133333336341,146.5
"[147, 148)",0.06856125000032126,147.5
"[150, 151)",0.04201770833336956,150.5
"[151, 152)",0.07305341317402672,151.5
"[154, 155)",0.0413699404773076,154.5
"[155, 156)",0.06949964285719748,155.5
"[157, 158)",0.048464609757387186,157.5
"[161, 162)",0.04871852941200379,161.5
"[164, 165)",0.05878566552990692,164.5
"[165, 166)",0.06869197183130167,165.5
"[169, 170)",0.06649911392410794,169.5
"[171, 172)",0.04809143790866374,171.5
"[174, 175)",0.04659479166774574,174.5
"[178, 179)",0.044970441990142516,178.5
"[179, 180)",0.06649911392410794,179.5
"[180, 181)",0.059507631579200984,180.5
"[181, 182)",0.0514324761907276,181.5
"[183, 184)",0.05921568965517712,183.5
"[185, 186)",0.07308534090914649,185.5
"[193, 194)",0.07113528000027326,193.5
"[198, 199)",0.09438424812044074,198.5
