waiting_times,completion_times,turnaround_time,mid_points
0.4363992129664638,4.090000000000003,4.526399212966467,15.5
0.22945913740500856,7.5333333333333385,7.762792470738347,23.5
0.40010752542137595,5.986666666666665,6.3867741920880405,26.5
0.14422453545423863,5.966666666666669,6.110891202120907,31.5
0.20844708752953522,4.263333333333335,4.471780420862871,33.5
0.042944326063405924,7.193333333333328,7.236277659396734,44.5
0.07500378986313905,4.390000000000001,4.46500378986314,50.5
0.4216415277654306,4.280000000000001,4.701641527765432,52.5
0.004458508377098269,7.239999999999995,7.244458508377093,66.5
0.1372369143720249,4.74666666666667,4.883903581038695,69.5
5.116585949106522,5.666666666666686,10.783252615773208,84.5
0.17388416409146146,3.863333333333344,4.037217497424805,86.5
0.344512100782552,3.8566666666666833,4.201178767449235,105.5
0.2833239826365599,6.366666666666674,6.649990649303234,107.5
0.17279217707358896,3.880000000000024,4.052792177073613,109.5
0.20313082124137338,7.073333333333352,7.276464154574725,113.5
