time_bin_mid,avg_data_arrival_time
15.5,0.25924000000009073
28.5,0.19965999999922346
52.5,0.24502000000266122
68.5,0.45480000000166854
85.5,0.2476599999998399
98.5,0.2907599999982011
112.5,0.2664999999965829
135.5,0.4372000000109608
155.5,3.439475000005018
172.5,4.979315000029715
193.5,4.751570000004449
