processor_ids,avg_processing_times,avg_data_arrival_times
18,4.5935555555555565,1.9807444444428866
19,3.767249999999997,1.7809249999985322
20,3.3115000000000006,2.0692374999987106
21,4.098666666666662,5.270799999997244
22,4.183333333333332,4.4207181818147685
23,4.466000000000002,6.11774999999743
24,3.906704545454541,9.494063636363615
25,4.315192307692309,6.6304230769254255
26,3.909196428571429,4.719600000001523
