time_bin,rtt,time_bin_mid
"[1, 2)",0.1283751851851856,1.5
"[2, 3)",0.39295110000000233,2.5
"[3, 4)",0.6581615656565696,3.5
"[4, 5)",0.6716966666666503,4.5
"[5, 6)",0.6878777272727006,5.5
"[6, 7)",0.7011492499999727,6.5
"[7, 8)",0.7158638383838105,7.5
"[8, 9)",0.7298060101010225,8.5
"[9, 10)",0.7424252020202395,9.5
"[10, 11)",0.7568640000000383,10.5
"[11, 12)",0.7699024747475136,11.5
"[12, 13)",0.7821145959596354,12.5
"[13, 14)",0.7946320202020603,13.5
"[14, 15)",0.8083472500000408,14.5
"[15, 16)",0.8201757070707484,15.5
"[16, 17)",0.8319807575757993,16.5
"[17, 18)",0.8435822727273136,17.5
"[18, 19)",0.8553975000000413,18.5
"[19, 20)",0.8680065151515571,19.5
"[20, 21)",0.8766911486486909,20.5
"[21, 22)",0.48129111111113765,21.5
"[22, 23)",0.43782750000003823,22.5
