time,Router_3_load
0.0,0
0.1,0
0.2,0
0.21255000000000002,1
0.30000000000000004,1
0.30000000000000004,0
0.30000000000000004,0
0.31007500000000005,0
0.32258,1
0.32260999999999995,2
0.4100750000000001,2
0.4100750000000001,1
0.4100750000000001,1
0.4201500000000001,1
0.4201500000000001,0
0.4201500000000001,0
0.4302250000000001,0
0.4326399999999999,1
0.4326699999999999,2
0.44269999999999987,3
0.44272999999999985,4
0.5302250000000001,4
0.5302250000000001,3
0.5302250000000001,3
0.5403,3
0.5403,2
0.5403,2
0.5503750000000001,2
0.5503750000000001,1
0.5503750000000001,1
0.5527599999999998,2
0.5527899999999998,3
0.5604500000000001,3
0.5604500000000001,2
0.5604500000000001,2
0.5628199999999998,3
0.5628499999999997,4
0.5705250000000002,4
0.5705250000000002,3
0.5705250000000002,3
0.5728799999999997,4
0.5729099999999997,5
0.5806000000000002,5
0.5806000000000002,4
0.5806000000000002,4
0.5829399999999997,5
0.5829699999999997,6
0.5906750000000003,6
0.5906750000000003,5
0.5906750000000003,5
0.5929999999999996,6
0.5930299999999996,7
0.6007500000000003,7
0.6007500000000003,6
0.6007500000000003,6
0.6030599999999996,7
0.6030899999999996,8
0.6108250000000004,8
0.6108250000000004,7
0.6108250000000004,7
0.6131199999999996,8
0.6131499999999995,9
0.6209000000000005,9
0.6209000000000005,8
0.6209000000000005,8
0.6231799999999995,9
0.6232099999999995,10
0.6309750000000005,10
0.6309750000000005,9
0.6309750000000005,9
0.6332399999999995,10
0.6332699999999994,11
0.6410500000000006,11
0.6410500000000006,10
0.6410500000000006,10
0.6432999999999994,11
0.6433299999999994,12
0.6511250000000006,12
0.6511250000000006,11
0.6511250000000006,11
0.6533599999999994,12
0.6533899999999994,13
0.6612000000000007,13
0.6612000000000007,12
0.6612000000000007,12
0.6634199999999993,13
0.6634499999999993,14
0.6712750000000007,14
0.6712750000000007,13
0.6712750000000007,13
0.6734799999999993,14
0.6735099999999993,15
0.6813500000000008,15
0.6813500000000008,14
0.6813500000000008,14
0.6835399999999993,15
0.6835699999999992,16
0.6914250000000008,16
0.6914250000000008,15
0.6914250000000008,15
0.6935999999999992,16
0.6936299999999992,17
0.7015000000000009,17
0.7015000000000009,16
0.7015000000000009,16
0.7036599999999992,17
0.7036899999999991,18
0.711575000000001,18
0.711575000000001,17
0.711575000000001,17
0.7137199999999991,18
0.7137499999999991,19
0.721650000000001,19
0.721650000000001,18
0.721650000000001,18
0.7237799999999991,19
0.7317250000000011,19
0.7317250000000011,18
0.7317250000000011,18
0.7337799999999991,19
0.7418000000000011,19
0.7418000000000011,18
0.7418000000000011,18
0.7518750000000012,18
0.7518750000000012,17
0.7518750000000012,17
0.7619500000000012,17
0.7619500000000012,16
0.7619500000000012,16
0.7720250000000013,16
0.7720250000000013,15
0.7720250000000013,15
0.7821000000000013,15
0.7821000000000013,14
0.7821000000000013,14
0.7921750000000014,14
0.7921750000000014,13
0.7921750000000014,13
0.8022500000000015,13
0.8022500000000015,12
0.8022500000000015,12
0.8123250000000015,12
0.8123250000000015,11
0.8123250000000015,11
0.8224000000000016,11
0.8224000000000016,10
0.8224000000000016,10
0.8324750000000016,10
0.8324750000000016,9
0.8324750000000016,9
0.8425500000000017,9
0.8425500000000017,8
0.8425500000000017,8
0.8526250000000017,8
0.8526250000000017,7
0.8526250000000017,7
0.8627000000000018,7
0.8627000000000018,6
0.8627000000000018,6
0.8727750000000019,6
0.8727750000000019,5
0.8727750000000019,5
0.8828500000000019,5
0.8828500000000019,4
0.8828500000000019,4
0.892925000000002,4
0.892925000000002,3
0.892925000000002,3
0.903000000000002,3
0.903000000000002,2
0.903000000000002,2
0.9130750000000021,2
0.9130750000000021,1
0.9130750000000021,1
0.9231500000000021,1
0.9231500000000021,0
0.9231500000000021,0
0.9331500000000021,0
0.9437799999999993,1
1.0331500000000022,1
1.0331500000000022,0
1.0331500000000022,0
1.0431500000000022,0
1.1431500000000023,0
1.2431500000000024,0
1.3431500000000025,0
1.4431500000000026,0
1.5431500000000027,0
1.6431500000000028,0
1.7431500000000029,0
1.843150000000003,0
1.943150000000003,0
2.043150000000003,0
2.143150000000003,0
2.243150000000003,0
2.343150000000003,0
2.4431500000000033,0
2.500100000000001,1
2.5362899999999997,2
2.5431500000000034,2
2.5431500000000034,1
2.5431500000000034,1
2.5600200000000033,1
2.5600200000000033,0
2.5600200000000033,0
2.5753300000000032,0
2.610075000000001,1
2.620150000000001,2
2.6753300000000033,2
2.6753300000000033,1
2.6753300000000033,1
2.6853900000000035,1
2.6853900000000035,0
2.6853900000000035,0
2.6954500000000037,0
2.7302250000000012,1
2.7403000000000013,2
2.7503750000000013,3
2.7604500000000014,4
2.7954500000000038,4
2.7954500000000038,3
2.7954500000000038,3
2.805510000000004,3
2.805510000000004,2
2.805510000000004,2
2.815570000000004,2
2.815570000000004,1
2.815570000000004,1
2.8256300000000043,1
2.8256300000000043,0
2.8256300000000043,0
2.8356900000000045,0
2.8705250000000015,1
2.8806000000000016,2
2.8906750000000017,3
2.9007500000000017,4
2.9108250000000018,5
2.920900000000002,6
2.930975000000002,7
2.9356900000000046,7
2.9356900000000046,6
2.9356900000000046,6
2.941050000000002,7
2.9457500000000048,7
2.9457500000000048,6
2.9457500000000048,6
2.955810000000005,6
2.955810000000005,5
2.955810000000005,5
2.965870000000005,5
2.965870000000005,4
2.965870000000005,4
2.9759300000000053,4
2.9759300000000053,3
2.9759300000000053,3
2.9859900000000055,3
2.9859900000000055,2
2.9859900000000055,2
2.9960500000000057,2
2.9960500000000057,1
2.9960500000000057,1
3.006110000000006,1
3.006110000000006,0
3.006110000000006,0
3.016170000000006,0
3.051125000000002,1
3.061200000000002,2
3.071275000000002,3
3.0813500000000023,4
3.0914250000000023,5
3.1015000000000024,6
3.1115750000000024,7
3.116170000000006,7
3.116170000000006,6
3.116170000000006,6
3.1216500000000025,7
3.1262300000000063,7
3.1262300000000063,6
3.1262300000000063,6
3.1317250000000025,7
3.1362900000000065,7
3.1362900000000065,6
3.1362900000000065,6
3.1418000000000026,7
3.1463500000000066,7
3.1463500000000066,6
3.1463500000000066,6
3.1518750000000026,7
3.156410000000007,7
3.156410000000007,6
3.156410000000007,6
3.1619500000000027,7
3.166470000000007,7
3.166470000000007,6
3.166470000000007,6
3.1720250000000028,7
3.176530000000007,7
3.176530000000007,6
3.176530000000007,6
3.182100000000003,7
3.1865900000000074,7
3.1865900000000074,6
3.1865900000000074,6
3.192175000000003,7
3.1966500000000075,7
3.1966500000000075,6
3.1966500000000075,6
3.202250000000003,7
3.2067100000000077,7
3.2067100000000077,6
3.2067100000000077,6
3.212325000000003,7
3.216770000000008,7
3.216770000000008,6
3.216770000000008,6
3.222400000000003,7
3.226830000000008,7
3.226830000000008,6
3.226830000000008,6
3.232475000000003,7
3.2368900000000083,7
3.2368900000000083,6
3.2368900000000083,6
3.242550000000003,7
3.2469500000000084,7
3.2469500000000084,6
3.2469500000000084,6
3.252625000000003,7
3.2570100000000086,7
3.2570100000000086,6
3.2570100000000086,6
3.2627000000000033,7
3.267070000000009,7
3.267070000000009,6
3.267070000000009,6
3.2727750000000033,7
3.277130000000009,7
3.277130000000009,6
3.277130000000009,6
3.2828500000000034,7
3.287190000000009,7
3.287190000000009,6
3.287190000000009,6
3.2929250000000034,7
3.2972500000000093,7
3.2972500000000093,6
3.2972500000000093,6
3.3030000000000035,7
3.3073100000000095,7
