processor_ids,avg_processing_times,avg_data_arrival_times
0,4.3553333333333315,1.7776008333340265
1,4.076333333333333,1.1824645833340368
2,4.269999999999998,1.4575037500008434
3,3.8361111111111117,1.9349495833342292
4,3.9252777777777794,2.3334370833340192
5,3.5922222222222224,2.286461666667158
6,4.13979166666667,0.7130633333381794
7,3.7962500000000023,1.2753022727310348
8,3.710795454545453,1.909965454548888
