processor_ids,avg_processing_times,avg_data_arrival_times
9,3.966666666666665,0.5990079166674608
10,4.365333333333332,0.6923241666673937
11,3.850999999999999,1.0561825000010006
12,4.318484848484849,1.9792340909094035
13,3.653939393939396,2.3920777272733598
14,4.247878787878789,2.3082759090919027
15,4.23465909090909,1.5160563636426447
16,4.180909090909094,1.7992445454590027
17,3.855454545454545,1.067974545461899
