time,Queue_1_load,Queue_2_load,Queue_3_load,Queue_4_load
38.400000000000276,0.0,0.0,0.0,
38.43003000000028,,,,0.0
38.50000000000028,0.0,0.0,0.0,
38.53003000000028,,,,0.0
38.60000000000028,0.0,0.0,0.0,
38.63003000000028,,,,0.0
38.70000000000028,0.0,0.0,0.0,
38.73003000000028,,,,0.0
38.80000000000028,0.0,0.0,0.0,
38.830030000000285,,,,0.0
38.90000000000028,0.0,0.0,0.0,
38.930030000000286,,,,0.0
39.000000000000284,0.0,0.0,0.0,
39.03003000000029,,,,0.0
39.100000000000286,0.0,0.0,0.0,
39.13003000000029,,,,0.0
39.20000000000029,0.0,0.0,0.0,
39.23003000000029,,,,0.0
39.30000000000029,0.0,0.0,0.0,
39.33003000000029,,,,0.0
39.40000000000029,0.0,0.0,0.0,
39.43003000000029,,,,0.0
39.50000000000029,0.0,0.0,0.0,
39.530030000000295,,,,0.0
39.60000000000029,0.0,0.0,0.0,
39.630030000000296,,,,0.0
39.700000000000294,0.0,0.0,0.0,
39.7300300000003,,,,0.0
39.800000000000296,0.0,0.0,0.0,
39.8300300000003,,,,0.0
39.9000000000003,0.0,0.0,0.0,
39.9300300000003,,,,0.0
40.0000000000003,0.0,0.0,0.0,
40.0300300000003,,,,0.0
40.1000000000003,0.0,0.0,0.0,
40.1300300000003,,,,0.0
40.2000000000003,0.0,0.0,0.0,
40.230030000000305,,,,0.0
40.3000000000003,0.0,0.0,0.0,
40.330030000000306,,,,0.0
40.400000000000304,0.0,0.0,0.0,
40.43003000000031,,,,0.0
40.500000000000306,0.0,0.0,0.0,
40.53003000000031,,,,0.0
40.60000000000031,0.0,0.0,0.0,
40.63003000000031,,,,0.0
40.70000000000031,0.0,0.0,0.0,
40.73003000000031,,,,0.0
40.80000000000031,0.0,0.0,0.0,
40.83003000000031,,,,0.0
40.90000000000031,0.0,0.0,0.0,
40.930030000000315,,,,0.0
41.00000000000031,0.0,0.0,0.0,
41.030030000000316,,,,0.0
41.100000000000314,0.0,0.0,0.0,
41.13003000000032,,,,0.0
41.200000000000315,0.0,0.0,0.0,
41.23003000000032,,,,0.0
41.30000000000032,0.0,0.0,0.0,
41.33003000000032,,,,0.0
41.40000000000032,0.0,0.0,0.0,
41.43003000000032,,,,0.0
41.50000000000032,0.0,0.0,0.0,
41.53003000000032,,,,0.0
41.60000000000032,0.0,0.0,0.0,
41.630030000000325,,,,0.0
41.70000000000032,0.0,0.0,0.0,
41.730030000000326,,,,0.0
41.800000000000324,0.0,0.0,0.0,
41.83003000000033,,,,0.0
41.900000000000325,0.0,0.0,0.0,
41.93003000000033,,,,0.0
42.00000000000033,0.0,0.0,0.0,
42.03003000000033,,,,0.0
42.10000000000033,0.0,0.0,0.0,
42.13003000000033,,,,0.0
42.20000000000033,0.0,0.0,0.0,
42.23003000000033,,,,0.0
42.30000000000033,0.0,0.0,0.0,
42.330030000000335,,,,0.0
42.40000000000033,0.0,0.0,0.0,
42.430030000000336,,,,0.0
42.500000000000334,0.0,0.0,0.0,
42.53003000000034,,,,0.0
42.600000000000335,0.0,0.0,0.0,
42.63003000000034,,,,0.0
42.70000000000034,0.0,0.0,0.0,
42.73003000000034,,,,0.0
42.80000000000034,0.0,0.0,0.0,
42.83003000000034,,,,0.0
42.90000000000034,0.0,0.0,0.0,
42.93003000000034,,,,0.0
43.00000000000034,0.0,0.0,0.0,
43.030030000000345,,,,0.0
43.10000000000034,0.0,0.0,0.0,
43.130030000000346,,,,0.0
43.200000000000344,0.0,0.0,0.0,
43.23003000000035,,,,0.0
43.300000000000345,0.0,0.0,0.0,
43.33003000000035,,,,0.0
43.40000000000035,0.0,0.0,0.0,
43.43003000000035,,,,0.0
43.50000000000035,0.0,0.0,0.0,
43.53003000000035,,,,0.0
43.60000000000035,0.0,0.0,0.0,
43.63003000000035,,,,0.0
43.70000000000035,0.0,0.0,0.0,
43.730030000000355,,,,0.0
43.80000000000035,0.0,0.0,0.0,
43.830030000000356,,,,0.0
43.900000000000354,0.0,0.0,0.0,
43.93003000000036,,,,0.0
44.000000000000355,0.0,0.0,0.0,
44.03003000000036,,,,0.0
44.10000000000036,0.0,0.0,0.0,
44.13003000000036,,,,0.0
44.20000000000036,0.0,0.0,0.0,
44.23003000000036,,,,0.0
44.30000000000036,0.0,0.0,0.0,
44.33003000000036,,,,0.0
44.40000000000036,0.0,0.0,0.0,
44.430030000000365,,,,0.0
44.50000000000036,0.0,0.0,0.0,
44.530030000000366,,,,0.0
44.600000000000364,0.0,0.0,0.0,
44.63003000000037,,,,0.0
44.700000000000365,0.0,0.0,0.0,
44.73003000000037,,,,0.0
44.80000000000037,0.0,0.0,0.0,
44.83003000000037,,,,0.0
44.90000000000037,0.0,0.0,0.0,
44.93003000000037,,,,0.0
45.00000000000037,0.0,0.0,0.0,
45.03003000000037,,,,0.0
45.10000000000037,0.0,0.0,0.0,
45.130030000000374,,,,0.0
45.20000000000037,0.0,0.0,0.0,
45.230030000000376,,,,0.0
45.300000000000374,0.0,0.0,0.0,
45.33003000000038,,,,0.0
45.400000000000375,0.0,0.0,0.0,
45.43003000000038,,,,0.0
45.50000000000038,0.0,0.0,0.0,
45.53003000000038,,,,0.0
45.60000000000038,0.0,0.0,0.0,
45.63003000000038,,,,0.0
45.70000000000038,0.0,0.0,0.0,
45.73003000000038,,,,0.0
45.80000000000038,0.0,0.0,0.0,
45.830030000000384,,,,0.0
45.90000000000038,0.0,0.0,0.0,
45.930030000000386,,,,0.0
46.000000000000384,0.0,0.0,0.0,
46.03003000000039,,,,0.0
46.100000000000385,0.0,0.0,0.0,
46.13003000000039,,,,0.0
46.20000000000039,0.0,0.0,0.0,
46.23003000000039,,,,0.0
46.30000000000039,0.0,0.0,0.0,
46.33003000000039,,,,0.0
46.40000000000039,0.0,0.0,0.0,
46.43003000000039,,,,0.0
46.50000000000039,0.0,0.0,0.0,
46.530030000000394,,,,0.0
46.60000000000039,0.0,0.0,0.0,
46.630030000000396,,,,0.0
46.700000000000394,0.0,0.0,0.0,
46.7300300000004,,,,0.0
46.800000000000395,0.0,0.0,0.0,
46.8300300000004,,,,0.0
46.9000000000004,0.0,0.0,0.0,
46.9300300000004,,,,0.0
47.0000000000004,0.0,0.0,0.0,
47.0300300000004,,,,0.0
47.1000000000004,0.0,0.0,0.0,
47.1300300000004,,,,0.0
47.2000000000004,0.0,0.0,0.0,
47.230030000000404,,,,0.0
47.3000000000004,0.0,0.0,0.0,
47.330030000000406,,,,0.0
47.400000000000404,0.0,0.0,0.0,
47.43003000000041,,,,0.0
47.500000000000405,0.0,0.0,0.0,
47.53003000000041,,,,0.0
47.600000000000406,0.0,0.0,0.0,
47.63003000000041,,,,0.0
47.70000000000041,0.0,0.0,0.0,
47.73003000000041,,,,0.0
47.80000000000041,0.0,0.0,0.0,
47.83003000000041,,,,0.0
47.90000000000041,0.0,0.0,0.0,
47.930030000000414,,,,0.0
48.00000000000041,0.0,0.0,0.0,
48.030030000000416,,,,0.0
48.10000000000041,0.0,0.0,0.0,
48.13003000000042,,,,0.0
48.200000000000415,0.0,0.0,0.0,
48.23003000000042,,,,0.0
48.300000000000416,0.0,0.0,0.0,
48.33003000000042,,,,0.0
48.40000000000042,0.0,0.0,0.0,
48.43003000000042,,,,0.0
48.50000000000042,0.0,0.0,0.0,
48.53003000000042,,,,0.0
48.60000000000042,0.0,0.0,0.0,
48.630030000000424,,,,0.0
48.70000000000042,0.0,0.0,0.0,
48.730030000000426,,,,0.0
48.80000000000042,0.0,0.0,0.0,
48.83003000000043,,,,0.0
48.900000000000425,0.0,0.0,0.0,
48.93003000000043,,,,0.0
49.000000000000426,0.0,0.0,0.0,
49.03003000000043,,,,0.0
49.10000000000043,0.0,0.0,0.0,
49.13003000000043,,,,0.0
49.20000000000043,0.0,0.0,0.0,
49.23003000000043,,,,0.0
49.30000000000043,0.0,0.0,0.0,
49.330030000000434,,,,0.0
49.40000000000043,0.0,0.0,0.0,
49.430030000000436,,,,0.0
49.50000000000043,0.0,0.0,0.0,
49.53003000000044,,,,0.0
49.600000000000435,0.0,0.0,0.0,
49.63003000000044,,,,0.0
49.700000000000436,0.0,0.0,0.0,
49.73003000000044,,,,0.0
49.80000000000044,0.0,0.0,0.0,
49.83003000000044,,,,0.0
49.90000000000044,0.0,0.0,0.0,
49.93003000000044,,,,0.0
50.00000000000044,0.0,0.0,0.0,
50.030030000000444,,,,0.0
50.10000000000044,0.0,0.0,0.0,
50.130030000000446,,,,0.0
50.20000000000044,0.0,0.0,0.0,
50.23003000000045,,,,0.0
50.300000000000445,0.0,0.0,0.0,
50.33003000000045,,,,0.0
50.400000000000446,0.0,0.0,0.0,
50.43003000000045,,,,0.0
50.50000000000045,0.0,0.0,0.0,
50.53003000000045,,,,0.0
50.60000000000045,0.0,0.0,0.0,
50.63003000000045,,,,0.0
50.70000000000045,0.0,0.0,0.0,
50.730030000000454,,,,0.0
50.80000000000045,0.0,0.0,0.0,
50.830030000000455,,,,0.0
50.90000000000045,0.0,0.0,0.0,
50.93003000000046,,,,0.0
51.000000000000455,0.0,0.0,0.0,
51.03003000000046,,,,0.0
51.100000000000456,0.0,0.0,0.0,
51.13003000000046,,,,0.0
51.20000000000046,0.0,0.0,0.0,
51.23003000000046,,,,0.0
51.30000000000046,0.0,0.0,0.0,
51.33003000000046,,,,0.0
51.40000000000046,0.0,0.0,0.0,
51.430030000000464,,,,0.0
51.50000000000046,0.0,0.0,0.0,
51.530030000000465,,,,0.0
51.60000000000046,0.0,0.0,0.0,
51.63003000000047,,,,0.0
51.700000000000465,0.0,0.0,0.0,
51.73003000000047,,,,0.0
51.800000000000466,0.0,0.0,0.0,
51.83003000000047,,,,0.0
51.90000000000047,0.0,0.0,0.0,
51.93003000000047,,,,0.0
52.00000000000047,0.0,0.0,0.0,
52.03003000000047,,,,0.0
52.10000000000047,0.0,0.0,0.0,
52.130030000000474,,,,0.0
52.20000000000047,0.0,0.0,0.0,
52.230030000000475,,,,0.0
52.30000000000047,0.0,0.0,0.0,
52.33003000000048,,,,0.0
52.400000000000475,0.0,0.0,0.0,
52.43003000000048,,,,0.0
52.500000000000476,0.0,0.0,0.0,
52.53003000000048,,,,0.0
52.60000000000048,0.0,0.0,0.0,
52.63003000000048,,,,0.0
52.70000000000048,0.0,0.0,0.0,
52.73003000000048,,,,0.0
52.80000000000048,0.0,0.0,0.0,
52.830030000000484,,,,0.0
52.90000000000048,0.0,0.0,0.0,
52.930030000000485,,,,0.0
53.00000000000048,0.0,0.0,0.0,
53.03003000000049,,,,0.0
53.100000000000485,0.0,0.0,0.0,
53.13003000000049,,,,0.0
53.200000000000486,0.0,0.0,0.0,
53.23003000000049,,,,0.0
53.30000000000049,0.0,0.0,0.0,
53.33003000000049,,,,0.0
53.40000000000049,0.0,0.0,0.0,
53.43003000000049,,,,0.0
53.50000000000049,0.0,0.0,0.0,
53.530030000000494,,,,0.0
53.60000000000049,0.0,0.0,0.0,
53.630030000000495,,,,0.0
53.70000000000049,0.0,0.0,0.0,
53.7300300000005,,,,0.0
53.800000000000495,0.0,0.0,0.0,
53.8300300000005,,,,0.0
53.900000000000496,0.0,0.0,0.0,
53.9300300000005,,,,0.0
54.0000000000005,0.0,0.0,0.0,
54.0300300000005,,,,0.0
54.1000000000005,0.0,0.0,0.0,
54.1300300000005,,,,0.0
54.2000000000005,0.0,0.0,0.0,
54.230030000000504,,,,0.0
54.3000000000005,0.0,0.0,0.0,
54.330030000000505,,,,0.0
54.4000000000005,0.0,0.0,0.0,
54.43003000000051,,,,0.0
54.500000000000504,0.0,0.0,0.0,
54.53003000000051,,,,0.0
54.600000000000506,0.0,0.0,0.0,
54.63003000000051,,,,0.0
54.70000000000051,0.0,0.0,0.0,
54.73003000000051,,,,0.0
54.80000000000051,0.0,0.0,0.0,
54.83003000000051,,,,0.0
54.90000000000051,0.0,0.0,0.0,
54.930030000000514,,,,0.0
55.00000000000051,0.0,0.0,0.0,
55.030030000000515,,,,0.0
55.10000000000051,0.0,0.0,0.0,
55.13003000000052,,,,0.0
55.200000000000514,0.0,0.0,0.0,
55.23003000000052,,,,0.0
55.300000000000516,0.0,0.0,0.0,
55.33003000000052,,,,0.0
55.40000000000052,0.0,0.0,0.0,
55.43003000000052,,,,0.0
55.50000000000052,0.0,0.0,0.0,
55.53003000000052,,,,0.0
55.60000000000052,0.0,0.0,0.0,
55.630030000000524,,,,0.0
55.70000000000052,0.0,0.0,0.0,
55.730030000000525,,,,0.0
55.80000000000052,0.0,0.0,0.0,
55.83003000000053,,,,0.0
55.900000000000524,0.0,0.0,0.0,
55.93003000000053,,,,0.0
56.000000000000526,0.0,0.0,0.0,
56.03003000000053,,,,0.0
56.10000000000053,0.0,0.0,0.0,
56.13003000000053,,,,0.0
56.20000000000053,0.0,0.0,0.0,
56.23003000000053,,,,0.0
56.30000000000053,0.0,0.0,0.0,
56.330030000000534,,,,0.0
56.40000000000053,0.0,0.0,0.0,
56.430030000000535,,,,0.0
56.50000000000053,0.0,0.0,0.0,
56.53003000000054,,,,0.0
56.600000000000534,0.0,0.0,0.0,
56.63003000000054,,,,0.0
56.700000000000536,0.0,0.0,0.0,
56.73003000000054,,,,0.0
56.80000000000054,0.0,0.0,0.0,
56.83003000000054,,,,0.0
56.90000000000054,0.0,0.0,0.0,
56.93003000000054,,,,0.0
57.00000000000054,0.0,0.0,0.0,
57.030030000000544,,,,0.0
57.10000000000054,0.0,0.0,0.0,
57.130030000000545,,,,0.0
57.20000000000054,0.0,0.0,0.0,
57.230030000000546,,,,0.0
57.300000000000544,0.0,0.0,0.0,
57.33003000000055,,,,0.0
57.400000000000546,0.0,0.0,0.0,
57.43003000000055,,,,0.0
57.50000000000055,0.0,0.0,0.0,
57.53003000000055,,,,0.0
57.60000000000055,0.0,0.0,0.0,
57.63003000000055,,,,0.0
57.70000000000055,0.0,0.0,0.0,
57.73003000000055,,,,0.0
57.80000000000055,0.0,0.0,0.0,
57.830030000000555,,,,0.0
57.90000000000055,0.0,0.0,0.0,
57.930030000000556,,,,0.0
58.000000000000554,0.0,0.0,0.0,
58.03003000000056,,,,0.0
58.100000000000556,0.0,0.0,0.0,
58.13003000000056,,,,0.0
58.20000000000056,0.0,0.0,0.0,
58.23003000000056,,,,0.0
58.30000000000056,0.0,0.0,0.0,
58.33003000000056,,,,0.0
58.40000000000056,0.0,0.0,0.0,
58.43003000000056,,,,0.0
58.50000000000056,0.0,0.0,0.0,
58.530030000000565,,,,0.0
58.60000000000056,0.0,0.0,0.0,
58.630030000000566,,,,0.0
58.700000000000564,0.0,0.0,0.0,
58.73003000000057,,,,0.0
58.800000000000566,0.0,0.0,0.0,
58.83003000000057,,,,0.0
58.90000000000057,0.0,0.0,0.0,
58.93003000000057,,,,0.0
59.00000000000057,0.0,0.0,0.0,
59.03003000000057,,,,0.0
59.10000000000057,0.0,0.0,0.0,
59.13003000000057,,,,0.0
59.20000000000057,0.0,0.0,0.0,
59.230030000000575,,,,0.0
59.30000000000057,0.0,0.0,0.0,
59.330030000000576,,,,0.0
59.400000000000574,0.0,0.0,0.0,
59.43003000000058,,,,0.0
59.500000000000576,0.0,0.0,0.0,
59.53003000000058,,,,0.0
59.60000000000058,0.0,0.0,0.0,
59.63003000000058,,,,0.0
59.70000000000058,0.0,0.0,0.0,
59.73003000000058,,,,0.0
59.80000000000058,0.0,0.0,0.0,
59.83003000000058,,,,0.0
59.90000000000058,0.0,0.0,0.0,
59.930030000000585,,,,0.0
60.00000000000058,0.0,0.0,0.0,
60.030030000000586,,,,0.0
60.100000000000584,0.0,0.0,0.0,
60.13003000000059,,,,0.0
60.200000000000585,0.0,0.0,0.0,
60.23003000000059,,,,0.0
60.30000000000059,0.0,0.0,0.0,
60.33003000000059,,,,0.0
60.40000000000059,0.0,0.0,0.0,
60.43003000000059,,,,0.0
60.50000000000059,0.0,0.0,0.0,
60.53003000000059,,,,0.0
60.60000000000059,0.0,0.0,0.0,
60.630030000000595,,,,0.0
60.70000000000059,0.0,0.0,0.0,
60.730030000000596,,,,0.0
60.800000000000594,0.0,0.0,0.0,
60.8300300000006,,,,0.0
60.900000000000595,0.0,0.0,0.0,
60.9300300000006,,,,0.0
61.0000000000006,0.0,0.0,0.0,
61.0300300000006,,,,0.0
61.1000000000006,0.0,0.0,0.0,
61.1300300000006,,,,0.0
61.2000000000006,0.0,0.0,0.0,
61.2300300000006,,,,0.0
61.3000000000006,0.0,0.0,0.0,
61.330030000000605,,,,0.0
61.4000000000006,0.0,0.0,0.0,
61.430030000000606,,,,0.0
61.500000000000604,0.0,0.0,0.0,
61.53003000000061,,,,0.0
61.600000000000605,0.0,0.0,0.0,
61.63003000000061,,,,0.0
61.70000000000061,0.0,0.0,0.0,
61.73003000000061,,,,0.0
61.80000000000061,0.0,0.0,0.0,
61.83003000000061,,,,0.0
61.90000000000061,0.0,0.0,0.0,
61.93003000000061,,,,0.0
62.00000000000061,0.0,0.0,0.0,
62.030030000000615,,,,0.0
62.10000000000061,0.0,0.0,0.0,
62.130030000000616,,,,0.0
62.200000000000614,0.0,0.0,0.0,
62.23003000000062,,,,0.0
62.300000000000615,0.0,0.0,0.0,
62.33003000000062,,,,0.0
62.40000000000062,0.0,0.0,0.0,
62.43003000000062,,,,0.0
62.50000000000062,0.0,0.0,0.0,
62.53003000000062,,,,0.0
62.60000000000062,0.0,0.0,0.0,
62.63003000000062,,,,0.0
62.70000000000062,0.0,0.0,0.0,
62.730030000000625,,,,0.0
62.80000000000062,0.0,0.0,0.0,
62.830030000000626,,,,0.0
62.900000000000624,0.0,0.0,0.0,
62.93003000000063,,,,0.0
63.000000000000625,0.0,0.0,0.0,
63.03003000000063,,,,0.0
63.10000000000063,0.0,0.0,0.0,
63.13003000000063,,,,0.0
63.20000000000063,0.0,0.0,0.0,
63.23003000000063,,,,0.0
63.30000000000063,0.0,0.0,0.0,
63.33003000000063,,,,0.0
63.40000000000063,0.0,0.0,0.0,
63.430030000000635,,,,0.0
63.50000000000063,0.0,0.0,0.0,
63.530030000000636,,,,0.0
63.600000000000634,0.0,0.0,0.0,
63.63003000000064,,,,0.0
63.700000000000635,0.0,0.0,0.0,
63.73003000000064,,,,0.0
63.80000000000064,0.0,0.0,0.0,
63.83003000000064,,,,0.0
63.90000000000064,0.0,0.0,0.0,
63.93003000000064,,,,0.0
64.00000000000064,0.0,0.0,0.0,
64.03003000000064,,,,0.0
64.10000000000063,0.0,0.0,0.0,
64.13003000000063,,,,0.0
64.20000000000063,0.0,0.0,0.0,
64.23003000000062,,,,0.0
64.30000000000062,0.0,0.0,0.0,
64.33003000000062,,,,0.0
64.40000000000062,0.0,0.0,0.0,
64.43003000000061,,,,0.0
64.50000000000061,0.0,0.0,0.0,
64.53003000000061,,,,0.0
64.6000000000006,0.0,0.0,0.0,
64.6300300000006,,,,0.0
64.7000000000006,0.0,0.0,0.0,
64.7300300000006,,,,0.0
64.8000000000006,0.0,0.0,0.0,
64.83003000000059,,,,0.0
64.90000000000059,0.0,0.0,0.0,
64.93003000000058,,,,0.0
65.00000000000058,0.0,0.0,0.0,
65.03003000000058,,,,0.0
65.10000000000058,0.0,0.0,0.0,
65.13003000000057,,,,0.0
65.20000000000057,0.0,0.0,0.0,
65.23003000000057,,,,0.0
65.30000000000057,0.0,0.0,0.0,
65.33003000000056,,,,0.0
65.40000000000056,0.0,0.0,0.0,
65.43003000000056,,,,0.0
65.50000000000055,0.0,0.0,0.0,
65.53003000000055,,,,0.0
65.60000000000055,0.0,0.0,0.0,
65.63003000000054,,,,0.0
65.70000000000054,0.0,0.0,0.0,
65.73003000000054,,,,0.0
65.80000000000054,0.0,0.0,0.0,
65.83003000000053,,,,0.0
65.90000000000053,0.0,0.0,0.0,
65.93003000000053,,,,0.0
66.00000000000053,0.0,0.0,0.0,
66.03003000000052,,,,0.0
66.10000000000052,0.0,0.0,0.0,
66.13003000000052,,,,0.0
66.20000000000051,0.0,0.0,0.0,
66.23003000000051,,,,0.0
66.30000000000051,0.0,0.0,0.0,
66.3300300000005,,,,0.0
66.4000000000005,0.0,0.0,0.0,
66.4300300000005,,,,0.0
66.5000000000005,0.0,0.0,0.0,
66.5300300000005,,,,0.0
66.60000000000049,0.0,0.0,0.0,
66.63003000000049,,,,0.0
66.70000000000049,0.0,0.0,0.0,
66.73003000000048,,,,0.0
66.80000000000048,0.0,0.0,0.0,
66.83003000000048,,,,0.0
66.90000000000047,0.0,0.0,0.0,
66.93003000000047,,,,0.0
67.00000000000047,0.0,0.0,0.0,
67.03003000000047,,,,0.0
67.10000000000046,0.0,0.0,0.0,
67.13003000000046,,,,0.0
67.20000000000046,0.0,0.0,0.0,
67.23003000000045,,,,0.0
67.30000000000045,0.0,0.0,0.0,
67.33003000000045,,,,0.0
67.40000000000045,0.0,0.0,0.0,
67.43003000000044,,,,0.0
67.50000000000044,0.0,0.0,0.0,
67.53003000000044,,,,0.0
67.60000000000043,0.0,0.0,0.0,
67.63003000000043,,,,0.0
67.70000000000043,0.0,0.0,0.0,
67.73003000000043,,,,0.0
67.80000000000042,0.0,0.0,0.0,
67.83003000000042,,,,0.0
67.90000000000042,0.0,0.0,0.0,
67.93003000000041,,,,0.0
68.00000000000041,0.0,0.0,0.0,
68.03003000000041,,,,0.0
68.1000000000004,0.0,0.0,0.0,
68.1300300000004,,,,0.0
68.2000000000004,0.0,0.0,0.0,
68.2300300000004,,,,0.0
68.3000000000004,0.0,0.0,0.0,
68.33003000000039,,,,0.0
68.40000000000039,0.0,0.0,0.0,
68.43003000000039,,,,0.0
68.50000000000038,0.0,0.0,0.0,
68.53003000000038,,,,0.0
68.60000000000038,0.0,0.0,0.0,
68.63003000000037,,,,0.0
68.70000000000037,0.0,0.0,0.0,
68.73003000000037,,,,0.0
68.80000000000037,0.0,0.0,0.0,
68.83003000000036,,,,0.0
68.90000000000036,0.0,0.0,0.0,
68.93003000000036,,,,0.0
69.00000000000036,0.0,0.0,0.0,
69.03003000000035,,,,0.0
69.10000000000035,0.0,0.0,0.0,
69.13003000000035,,,,0.0
69.20000000000034,0.0,0.0,0.0,
69.23003000000034,,,,0.0
69.30000000000034,0.0,0.0,0.0,
69.33003000000033,,,,0.0
69.40000000000033,0.0,0.0,0.0,
69.43003000000033,,,,0.0
69.50000000000033,0.0,0.0,0.0,
69.53003000000032,,,,0.0
69.60000000000032,0.0,0.0,0.0,
69.63003000000032,,,,0.0
69.70000000000032,0.0,0.0,0.0,
69.73003000000031,,,,0.0
69.80000000000031,0.0,0.0,0.0,
69.8300300000003,,,,0.0
69.9000000000003,0.0,0.0,0.0,
69.9300300000003,,,,0.0
70.0000000000003,0.0,0.0,0.0,
70.0300300000003,,,,0.0
70.10000000000029,0.0,0.0,0.0,
70.13003000000029,,,,0.0
70.20000000000029,0.0,0.0,0.0,
70.23003000000028,,,,0.0
70.30000000000028,0.0,0.0,0.0,
70.33003000000028,,,,0.0
70.40000000000028,0.0,0.0,0.0,
70.43003000000027,,,,0.0
70.50000000000027,0.0,0.0,0.0,
70.53003000000027,,,,0.0
70.60000000000026,0.0,0.0,0.0,
70.63003000000026,,,,0.0
70.70000000000026,0.0,0.0,0.0,
70.73003000000026,,,,0.0
70.80000000000025,0.0,0.0,0.0,
70.83003000000025,,,,0.0
70.90000000000025,0.0,0.0,0.0,
70.93003000000024,,,,0.0
71.00000000000024,0.0,0.0,0.0,
71.03003000000024,,,,0.0
71.10000000000024,0.0,0.0,0.0,
71.13003000000023,,,,0.0
71.20000000000023,0.0,0.0,0.0,
71.23003000000023,,,,0.0
71.30000000000022,0.0,0.0,0.0,
71.33003000000022,,,,0.0
71.40000000000022,0.0,0.0,0.0,
71.43003000000022,,,,0.0
71.50000000000021,0.0,0.0,0.0,
71.53003000000021,,,,0.0
71.60000000000021,0.0,0.0,0.0,
71.6300300000002,,,,0.0
71.7000000000002,0.0,0.0,0.0,
71.7300300000002,,,,0.0
71.8000000000002,0.0,0.0,0.0,
71.83003000000019,,,,0.0
71.90000000000019,0.0,0.0,0.0,
71.93003000000019,,,,0.0
72.00000000000018,0.0,0.0,0.0,
72.03003000000018,,,,0.0
72.10000000000018,0.0,0.0,0.0,
72.13003000000018,,,,0.0
72.20000000000017,0.0,0.0,0.0,
72.23003000000017,,,,0.0
72.30000000000017,0.0,0.0,0.0,
72.33003000000016,,,,0.0
72.40000000000016,0.0,0.0,0.0,
72.43003000000016,,,,0.0
72.50000000000016,0.0,0.0,0.0,
72.53003000000015,,,,0.0
72.60000000000015,0.0,0.0,0.0,
72.63003000000015,,,,0.0
72.70000000000014,0.0,0.0,0.0,
72.73003000000014,,,,0.0
72.80000000000014,0.0,0.0,0.0,
72.83003000000014,,,,0.0
72.90000000000013,0.0,0.0,0.0,
72.93003000000013,,,,0.0
73.00000000000013,0.0,0.0,0.0,
73.03003000000012,,,,0.0
73.10000000000012,0.0,0.0,0.0,
73.13003000000012,,,,0.0
73.20000000000012,0.0,0.0,0.0,
73.23003000000011,,,,0.0
73.30000000000011,0.0,0.0,0.0,
73.33003000000011,,,,0.0
73.4000000000001,0.0,0.0,0.0,
73.4300300000001,,,,0.0
73.5000000000001,0.0,0.0,0.0,
73.5300300000001,,,,0.0
73.6000000000001,0.0,0.0,0.0,
73.63003000000009,,,,0.0
73.70000000000009,0.0,0.0,0.0,
73.73003000000008,,,,0.0
73.80000000000008,0.0,0.0,0.0,
73.83003000000008,,,,0.0
73.90000000000008,0.0,0.0,0.0,
73.93003000000007,,,,0.0
74.00000000000007,0.0,0.0,0.0,
74.03003000000007,,,,0.0
74.10000000000007,0.0,0.0,0.0,
74.13003000000006,,,,0.0
74.20000000000006,0.0,0.0,0.0,
74.23003000000006,,,,0.0
74.30000000000005,0.0,0.0,0.0,
74.33003000000005,,,,0.0
74.40000000000005,0.0,0.0,0.0,
74.43003000000004,,,,0.0
74.50000000000004,0.0,0.0,0.0,
74.53003000000004,,,,0.0
74.60000000000004,0.0,0.0,0.0,
74.63003000000003,,,,0.0
74.70000000000003,0.0,0.0,0.0,
74.73003000000003,,,,0.0
74.80000000000003,0.0,0.0,0.0,
74.83003000000002,,,,0.0
74.90000000000002,0.0,0.0,0.0,
74.93003000000002,,,,0.0
75.00000000000001,0.0,0.0,0.0,
75.03003000000001,,,,0.0
75.10000000000001,0.0,0.0,0.0,
75.13003,,,,0.0
75.2,0.0,0.0,0.0,
75.23003,,,,0.0
75.3,0.0,0.0,0.0,
75.33003,,,,0.0
75.39999999999999,0.0,0.0,0.0,
75.43002999999999,,,,0.0
75.49999999999999,0.0,0.0,0.0,
75.53002999999998,,,,0.0
75.59999999999998,0.0,0.0,0.0,
75.63002999999998,,,,0.0
75.69999999999997,0.0,0.0,0.0,
75.73002999999997,,,,0.0
75.79999999999997,0.0,0.0,0.0,
75.83002999999997,,,,0.0
75.89999999999996,0.0,0.0,0.0,
75.93002999999996,,,,0.0
75.99999999999996,0.0,0.0,0.0,
76.03002999999995,,,,0.0
76.09999999999995,0.0,0.0,0.0,
76.13002999999995,,,,0.0
76.19999999999995,0.0,0.0,0.0,
76.23002999999994,,,,0.0
76.29999999999994,0.0,0.0,0.0,
76.33002999999994,,,,0.0
76.39999999999993,0.0,0.0,0.0,
76.43002999999993,,,,0.0
76.49999999999993,0.0,0.0,0.0,
76.53002999999993,,,,0.0
76.59999999999992,0.0,0.0,0.0,
76.63002999999992,,,,0.0
76.69999999999992,0.0,0.0,0.0,
76.73002999999991,,,,0.0
76.79999999999991,0.0,0.0,0.0,
76.83002999999991,,,,0.0
76.8999999999999,0.0,0.0,0.0,
76.9300299999999,,,,0.0
76.9999999999999,0.0,0.0,0.0,
77.0300299999999,,,,0.0
77.0999999999999,0.0,0.0,0.0,
77.13002999999989,,,,0.0
