time_bin_mid,avg_data_arrival_time
15.5,11.997399999999912
22.5,1.901349999999951
32.5,1.892200000000038
49.5,1.9745500000002423
61.5,1.9802000000003588
82.5,4.588649999999333
106.5,7.363999999997901
112.5,2.77969999999749
120.5,1.9790499999970024
131.5,3.665999999999457
149.5,12.88845000000373
155.5,2.650450000009357
172.5,13.00095000001906
183.5,2.1958500000232846
