all_processing_times,all_data_arrival_times
4.33,2.2784000000000115
3.2540000000000013,0.7015999999999956
4.094000000000001,1.3376000000007053
5.640000000000001,2.8685000000011627
3.024000000000001,1.3180000000007368
2.926000000000002,6.777599999999296
5.354000000000013,3.197899999996878
4.647999999999996,1.1419999999951358
5.207999999999998,1.956099999992773
3.4139999999999997,0.8654999999999959
3.7040000000000006,1.1188999999999858
5.506,1.6534000000005022
2.778000000000006,2.0642000000004543
4.634,1.7131999999999152
2.4639999999999986,1.8848999999986802
3.0960000000000036,0.6966999999964685
5.201999999999998,0.9448999999944476
3.8060000000000116,1.2457999999919593
3.501999999999999,2.3481999999999754
4.016000000000002,1.6786000000000243
3.094000000000001,1.1764000000007186
3.432000000000002,1.8926000000007548
4.251999999999995,1.3317000000001542
3.480000000000004,3.1455999999989785
4.7760000000000105,2.19089999999602
2.4180000000000064,3.6917999999933784
4.593999999999994,0.9841999999916311
2.013333333333332,13.462099999999937
3.8900000000000006,8.77240000000046
4.299999999999997,1.6633000000011648
2.1400000000000006,3.3168000000019404
3.7333333333333343,22.303100000000086
2.806666666666672,2.612899999999115
5.0,5.029899999997241
5.866666666666674,5.410599999995412
5.126666666666665,1.827299999993869
5.030000000000001,2.6842999999922483
4.703333333333347,1.7532999999911283
3.1766666666666765,1.280199999989776
2.206666666666667,3.601299999999977
5.75333333333333,11.201000000000661
4.953333333333333,1.5343000000012808
3.769999999999996,1.6969000000020387
2.2333333333333343,4.215000000000089
4.780000000000001,2.653099999999
2.623333333333335,2.6383999999981143
3.0900000000000034,9.221499999996098
4.653333333333336,2.6296999999951254
2.2533333333333303,3.74149999999338
2.0066666666666606,1.6173999999920454
4.526666666666671,4.064499999990829
4.526666666666667,1.565299999999958
4.183333333333337,4.887100000000835
5.769999999999996,2.59820000000186
3.213333333333331,4.116300000002745
2.096666666666664,9.244200000001527
2.3400000000000034,1.2084000000005943
2.9866666666666646,2.1728999999989753
4.25,1.2682999999978222
5.006666666666675,1.738899999996164
5.916666666666657,1.9579999999939162
2.0999999999999943,3.289699999992507
2.3966666666666754,5.257099999991254
5.409999999999997,3.663999999989784
3.1712500000000006,2.0205999999999524
4.18375,8.885749999999959
4.399999999999999,3.226750000000024
4.923749999999998,1.9380000000001445
2.5037500000000037,1.9770500000002968
4.296250000000001,14.763999999998859
4.599999999999994,23.316399999997103
2.1100000000000136,3.032599999997103
3.0149999999999864,21.82429999999877
5.381249999999994,3.4493500000020276
2.164999999999992,3.4952000000052124
4.6200000000000045,2.997450000007916
5.2875,3.5908499999999464
4.947499999999998,13.559350000000077
3.623750000000001,2.268400000000163
4.991249999999994,8.189000000000426
4.852500000000006,1.787249999999716
4.927499999999995,1.983549999998985
3.7462500000000034,1.8713999999977489
5.569999999999993,2.754349999997146
2.9737499999999955,3.62229999999974
4.074999999999989,24.252550000003595
2.936250000000001,2.302500000007143
5.641250000000014,2.441800000010346
2.4575000000000102,6.168700000013217
3.7025000000000006,11.997399999999912
4.05875,1.901349999999951
3.063749999999999,1.892200000000038
4.090000000000003,1.9745500000002423
4.855000000000004,1.9802000000003588
3.605000000000004,4.588649999999333
3.0987499999999955,7.363999999997901
5.707499999999996,2.77969999999749
3.605000000000004,1.9790499999970024
4.747500000000002,3.665999999999457
2.9124999999999943,12.88845000000373
2.383749999999992,2.650450000009357
5.931250000000006,13.00095000001906
3.822499999999991,2.1958500000232846
