time,cwnd,connection_id,job,src_site,dst_site
3.5138000000000043,49.0,98080,Job1,Site3,Site1
3.5238750000000043,50.0,98080,Job1,Site3,Site1
3.5339500000000044,51.0,98080,Job1,Site3,Site1
3.5440250000000044,52.0,98080,Job1,Site3,Site1
3.5541000000000045,53.0,98080,Job1,Site3,Site1
3.5641750000000045,54.0,98080,Job1,Site3,Site1
3.5742500000000046,55.0,98080,Job1,Site3,Site1
3.5843250000000046,56.0,98080,Job1,Site3,Site1
3.5944000000000047,57.0,98080,Job1,Site3,Site1
3.6044750000000048,58.0,98080,Job1,Site3,Site1
3.614550000000005,59.0,98080,Job1,Site3,Site1
3.624625000000005,60.0,98080,Job1,Site3,Site1
3.634700000000005,61.0,98080,Job1,Site3,Site1
3.644775000000005,62.0,98080,Job1,Site3,Site1
3.654850000000005,63.0,98080,Job1,Site3,Site1
3.664925000000005,64.0,98080,Job1,Site3,Site1
3.675000000000005,64.05,98080,Job1,Site3,Site1
3.685075000000005,64.1,98080,Job1,Site3,Site1
3.6951500000000053,64.14999999999999,98080,Job1,Site3,Site1
3.7052250000000053,64.19999999999999,98080,Job1,Site3,Site1
3.7153000000000054,64.24999999999999,98080,Job1,Site3,Site1
3.7253750000000054,64.29999999999998,98080,Job1,Site3,Site1
3.7354500000000055,64.34999999999998,98080,Job1,Site3,Site1
3.7455250000000055,64.39999999999998,98080,Job1,Site3,Site1
3.7556000000000056,64.44999999999997,98080,Job1,Site3,Site1
3.7656750000000057,64.49999999999997,98080,Job1,Site3,Site1
3.7757500000000057,64.54999999999997,98080,Job1,Site3,Site1
3.7858250000000058,64.59999999999997,98080,Job1,Site3,Site1
3.795900000000006,64.64999999999996,98080,Job1,Site3,Site1
3.805975000000006,64.69999999999996,98080,Job1,Site3,Site1
3.816050000000006,64.74999999999996,98080,Job1,Site3,Site1
3.826125000000006,64.79999999999995,98080,Job1,Site3,Site1
3.836200000000006,64.84999999999995,98080,Job1,Site3,Site1
3.846275000000006,64.89999999999995,98080,Job1,Site3,Site1
3.856350000000006,64.94999999999995,98080,Job1,Site3,Site1
3.866425000000006,64.99999999999994,98080,Job1,Site3,Site1
3.8765000000000063,65.04999999999994,98080,Job1,Site3,Site1
3.8865750000000063,65.09999999999994,98080,Job1,Site3,Site1
3.8966500000000064,65.14999999999993,98080,Job1,Site3,Site1
3.9067250000000064,65.19999999999993,98080,Job1,Site3,Site1
3.9168000000000065,65.24999999999993,98080,Job1,Site3,Site1
3.9268750000000066,65.29999999999993,98080,Job1,Site3,Site1
3.9369500000000066,65.34999999999992,98080,Job1,Site3,Site1
3.9470250000000067,65.39999999999992,98080,Job1,Site3,Site1
3.9571000000000067,65.44999999999992,98080,Job1,Site3,Site1
3.967175000000007,65.49999999999991,98080,Job1,Site3,Site1
3.977250000000007,65.54999999999991,98080,Job1,Site3,Site1
3.987325000000007,65.59999999999991,98080,Job1,Site3,Site1
3.997400000000007,65.6499999999999,98080,Job1,Site3,Site1
4.0074750000000074,65.6999999999999,98080,Job1,Site3,Site1
4.017550000000006,65.7499999999999,98080,Job1,Site3,Site1
4.027625000000006,65.7999999999999,98080,Job1,Site3,Site1
4.037700000000005,65.8499999999999,98080,Job1,Site3,Site1
4.047775000000005,65.89999999999989,98080,Job1,Site3,Site1
4.057850000000005,65.94999999999989,98080,Job1,Site3,Site1
4.067925000000004,65.99999999999989,98080,Job1,Site3,Site1
4.078000000000004,66.04999999999988,98080,Job1,Site3,Site1
4.0880750000000035,66.09999999999988,98080,Job1,Site3,Site1
4.098150000000003,66.14999999999988,98080,Job1,Site3,Site1
4.108225000000003,66.19999999999987,98080,Job1,Site3,Site1
4.118300000000002,66.24999999999987,98080,Job1,Site3,Site1
4.128375000000002,66.29999999999987,98080,Job1,Site3,Site1
4.1384500000000015,66.34999999999987,98080,Job1,Site3,Site1
4.148525000000001,66.39999999999986,98080,Job1,Site3,Site1
4.158600000000001,66.44999999999986,98080,Job1,Site3,Site1
4.168675,66.49999999999986,98080,Job1,Site3,Site1
4.17875,66.54999999999986,98080,Job1,Site3,Site1
4.188825,66.59999999999985,98080,Job1,Site3,Site1
4.198899999999999,66.64999999999985,98080,Job1,Site3,Site1
4.208974999999999,66.69999999999985,98080,Job1,Site3,Site1
4.219049999999998,66.74999999999984,98080,Job1,Site3,Site1
4.229124999999998,66.79999999999984,98080,Job1,Site3,Site1
4.239199999999998,66.84999999999984,98080,Job1,Site3,Site1
4.249274999999997,66.89999999999984,98080,Job1,Site3,Site1
4.259349999999997,66.94999999999983,98080,Job1,Site3,Site1
4.2694249999999965,66.99999999999983,98080,Job1,Site3,Site1
4.279499999999996,67.04999999999983,98080,Job1,Site3,Site1
4.289574999999996,67.09999999999982,98080,Job1,Site3,Site1
4.299649999999995,67.14999999999982,98080,Job1,Site3,Site1
4.309724999999995,67.19999999999982,98080,Job1,Site3,Site1
4.3197999999999945,67.24999999999982,98080,Job1,Site3,Site1
4.329874999999994,67.29999999999981,98080,Job1,Site3,Site1
4.339949999999994,67.34999999999981,98080,Job1,Site3,Site1
4.350024999999993,67.3999999999998,98080,Job1,Site3,Site1
4.360099999999993,67.4499999999998,98080,Job1,Site3,Site1
4.370174999999993,67.4999999999998,98080,Job1,Site3,Site1
4.380249999999992,67.5499999999998,98080,Job1,Site3,Site1
4.390324999999992,67.5999999999998,98080,Job1,Site3,Site1
4.400399999999991,67.64999999999979,98080,Job1,Site3,Site1
4.410474999999991,67.69999999999979,98080,Job1,Site3,Site1
4.420549999999991,67.74999999999979,98080,Job1,Site3,Site1
4.43062499999999,67.79999999999978,98080,Job1,Site3,Site1
4.44069999999999,67.84999999999978,98080,Job1,Site3,Site1
4.4507749999999895,67.89999999999978,98080,Job1,Site3,Site1
4.460849999999989,67.94999999999978,98080,Job1,Site3,Site1
4.470924999999989,67.99999999999977,98080,Job1,Site3,Site1
4.480999999999988,68.04999999999977,98080,Job1,Site3,Site1
4.491074999999988,68.09999999999977,98080,Job1,Site3,Site1
4.5011499999999875,68.14999999999976,98080,Job1,Site3,Site1
4.511224999999987,68.19999999999976,98080,Job1,Site3,Site1
4.521299999999987,68.24999999999976,98080,Job1,Site3,Site1
4.531374999999986,68.29999999999976,98080,Job1,Site3,Site1
4.541449999999986,68.34999999999975,98080,Job1,Site3,Site1
4.551524999999986,68.39999999999975,98080,Job1,Site3,Site1
4.561599999999985,68.44999999999975,98080,Job1,Site3,Site1
4.571674999999985,68.49999999999974,98080,Job1,Site3,Site1
4.5817499999999844,68.54999999999974,98080,Job1,Site3,Site1
4.591824999999984,68.59999999999974,98080,Job1,Site3,Site1
4.601899999999984,68.64999999999974,98080,Job1,Site3,Site1
4.611974999999983,68.69999999999973,98080,Job1,Site3,Site1
4.622049999999983,68.74999999999973,98080,Job1,Site3,Site1
4.6321249999999825,68.79999999999973,98080,Job1,Site3,Site1
4.642199999999982,68.84999999999972,98080,Job1,Site3,Site1
4.652274999999982,68.89999999999972,98080,Job1,Site3,Site1
4.662349999999981,68.94999999999972,98080,Job1,Site3,Site1
4.672424999999981,68.99999999999972,98080,Job1,Site3,Site1
4.682499999999981,69.04999999999971,98080,Job1,Site3,Site1
4.69257499999998,69.09999999999971,98080,Job1,Site3,Site1
4.70264999999998,69.14999999999971,98080,Job1,Site3,Site1
4.712724999999979,69.1999999999997,98080,Job1,Site3,Site1
4.722799999999979,69.2499999999997,98080,Job1,Site3,Site1
4.732874999999979,69.2999999999997,98080,Job1,Site3,Site1
4.742949999999978,69.3499999999997,98080,Job1,Site3,Site1
4.753024999999978,69.3999999999997,98080,Job1,Site3,Site1
4.7630999999999775,69.44999999999969,98080,Job1,Site3,Site1
4.773174999999977,69.49999999999969,98080,Job1,Site3,Site1
4.783249999999977,69.54999999999968,98080,Job1,Site3,Site1
4.793324999999976,69.59999999999968,98080,Job1,Site3,Site1
4.803399999999976,69.64999999999968,98080,Job1,Site3,Site1
4.8134749999999755,69.69999999999968,98080,Job1,Site3,Site1
4.823549999999975,69.74999999999967,98080,Job1,Site3,Site1
4.833624999999975,69.79999999999967,98080,Job1,Site3,Site1
4.843699999999974,69.84999999999967,98080,Job1,Site3,Site1
4.853774999999974,69.89999999999966,98080,Job1,Site3,Site1
4.863849999999974,69.94999999999966,98080,Job1,Site3,Site1
4.873924999999973,69.99999999999966,98080,Job1,Site3,Site1
4.883999999999973,70.04999999999966,98080,Job1,Site3,Site1
4.894074999999972,70.09999999999965,98080,Job1,Site3,Site1
4.904149999999972,70.14999999999965,98080,Job1,Site3,Site1
4.914224999999972,70.19999999999965,98080,Job1,Site3,Site1
4.924299999999971,70.24999999999964,98080,Job1,Site3,Site1
4.934374999999971,70.29999999999964,98080,Job1,Site3,Site1
4.9444499999999705,70.34999999999964,98080,Job1,Site3,Site1
4.95452499999997,70.39999999999964,98080,Job1,Site3,Site1
4.96459999999997,70.44999999999963,98080,Job1,Site3,Site1
4.974674999999969,70.49999999999963,98080,Job1,Site3,Site1
4.984749999999969,70.54999999999963,98080,Job1,Site3,Site1
4.9948249999999685,70.59999999999962,98080,Job1,Site3,Site1
5.004899999999968,70.64999999999962,98080,Job1,Site3,Site1
5.014974999999968,70.69999999999962,98080,Job1,Site3,Site1
5.025049999999967,70.74999999999962,98080,Job1,Site3,Site1
5.035124999999967,70.79999999999961,98080,Job1,Site3,Site1
5.045199999999967,70.84999999999961,98080,Job1,Site3,Site1
1.7402750000000005,2.0,89696,Job0,Site2,Site0
2.050350000000001,3.0,89696,Job0,Site2,Site0
2.060425000000001,4.0,89696,Job0,Site2,Site0
2.270500000000001,5.0,89696,Job0,Site2,Site0
2.280575000000001,6.0,89696,Job0,Site2,Site0
2.290650000000001,7.0,89696,Job0,Site2,Site0
2.3007250000000012,8.0,89696,Job0,Site2,Site0
2.5108000000000015,9.0,89696,Job0,Site2,Site0
2.6208750000000016,10.0,89696,Job0,Site2,Site0
2.6309500000000017,11.0,89696,Job0,Site2,Site0
2.6410250000000017,12.0,89696,Job0,Site2,Site0
2.651100000000002,13.0,89696,Job0,Site2,Site0
2.661175000000002,14.0,89696,Job0,Site2,Site0
2.671250000000002,15.0,89696,Job0,Site2,Site0
2.681325000000002,16.0,89696,Job0,Site2,Site0
2.791400000000002,17.0,89696,Job0,Site2,Site0
2.801475000000002,18.0,89696,Job0,Site2,Site0
2.9115500000000023,19.0,89696,Job0,Site2,Site0
3.0216250000000024,20.0,89696,Job0,Site2,Site0
3.0317000000000025,21.0,89696,Job0,Site2,Site0
3.0417750000000026,22.0,89696,Job0,Site2,Site0
3.0518500000000026,23.0,89696,Job0,Site2,Site0
3.0619250000000027,24.0,89696,Job0,Site2,Site0
3.0720000000000027,25.0,89696,Job0,Site2,Site0
3.082075000000003,26.0,89696,Job0,Site2,Site0
3.092150000000003,27.0,89696,Job0,Site2,Site0
3.102225000000003,28.0,89696,Job0,Site2,Site0
3.112300000000003,29.0,89696,Job0,Site2,Site0
3.122375000000003,30.0,89696,Job0,Site2,Site0
3.132450000000003,31.0,89696,Job0,Site2,Site0
3.142525000000003,32.0,89696,Job0,Site2,Site0
3.152600000000003,33.0,89696,Job0,Site2,Site0
3.1626750000000032,34.0,89696,Job0,Site2,Site0
3.1727500000000033,35.0,89696,Job0,Site2,Site0
3.1828250000000033,36.0,89696,Job0,Site2,Site0
3.1929000000000034,37.0,89696,Job0,Site2,Site0
3.2029750000000035,38.0,89696,Job0,Site2,Site0
3.3130500000000036,39.0,89696,Job0,Site2,Site0
3.3231250000000037,40.0,89696,Job0,Site2,Site0
3.433200000000004,41.0,89696,Job0,Site2,Site0
3.443275000000004,42.0,89696,Job0,Site2,Site0
3.453350000000004,43.0,89696,Job0,Site2,Site0
3.463425000000004,44.0,89696,Job0,Site2,Site0
3.473500000000004,45.0,89696,Job0,Site2,Site0
3.483575000000004,46.0,89696,Job0,Site2,Site0
3.493650000000004,47.0,89696,Job0,Site2,Site0
3.503725000000004,48.0,89696,Job0,Site2,Site0
3.5138000000000043,49.0,89696,Job0,Site2,Site0
3.5238750000000043,50.0,89696,Job0,Site2,Site0
3.5339500000000044,51.0,89696,Job0,Site2,Site0
3.5440250000000044,52.0,89696,Job0,Site2,Site0
3.5541000000000045,53.0,89696,Job0,Site2,Site0
3.5641750000000045,54.0,89696,Job0,Site2,Site0
3.5742500000000046,55.0,89696,Job0,Site2,Site0
3.5843250000000046,56.0,89696,Job0,Site2,Site0
3.5944000000000047,57.0,89696,Job0,Site2,Site0
3.6044750000000048,58.0,89696,Job0,Site2,Site0
3.614550000000005,59.0,89696,Job0,Site2,Site0
3.624625000000005,60.0,89696,Job0,Site2,Site0
3.634700000000005,61.0,89696,Job0,Site2,Site0
3.644775000000005,62.0,89696,Job0,Site2,Site0
3.654850000000005,63.0,89696,Job0,Site2,Site0
3.664925000000005,64.0,89696,Job0,Site2,Site0
3.675000000000005,64.05,89696,Job0,Site2,Site0
3.685075000000005,64.1,89696,Job0,Site2,Site0
3.6951500000000053,64.14999999999999,89696,Job0,Site2,Site0
3.7052250000000053,64.19999999999999,89696,Job0,Site2,Site0
3.7153000000000054,64.24999999999999,89696,Job0,Site2,Site0
3.7253750000000054,64.29999999999998,89696,Job0,Site2,Site0
3.7354500000000055,64.34999999999998,89696,Job0,Site2,Site0
3.7455250000000055,64.39999999999998,89696,Job0,Site2,Site0
3.7556000000000056,64.44999999999997,89696,Job0,Site2,Site0
3.7656750000000057,64.49999999999997,89696,Job0,Site2,Site0
3.7757500000000057,64.54999999999997,89696,Job0,Site2,Site0
3.7858250000000058,64.59999999999997,89696,Job0,Site2,Site0
3.795900000000006,64.64999999999996,89696,Job0,Site2,Site0
3.805975000000006,64.69999999999996,89696,Job0,Site2,Site0
3.816050000000006,64.74999999999996,89696,Job0,Site2,Site0
3.826125000000006,64.79999999999995,89696,Job0,Site2,Site0
3.836200000000006,64.84999999999995,89696,Job0,Site2,Site0
3.846275000000006,64.89999999999995,89696,Job0,Site2,Site0
3.856350000000006,64.94999999999995,89696,Job0,Site2,Site0
3.866425000000006,64.99999999999994,89696,Job0,Site2,Site0
3.8765000000000063,65.04999999999994,89696,Job0,Site2,Site0
3.8865750000000063,65.09999999999994,89696,Job0,Site2,Site0
3.8966500000000064,65.14999999999993,89696,Job0,Site2,Site0
3.9067250000000064,65.19999999999993,89696,Job0,Site2,Site0
3.9168000000000065,65.24999999999993,89696,Job0,Site2,Site0
3.9268750000000066,65.29999999999993,89696,Job0,Site2,Site0
3.9369500000000066,65.34999999999992,89696,Job0,Site2,Site0
3.9470250000000067,65.39999999999992,89696,Job0,Site2,Site0
3.9571000000000067,65.44999999999992,89696,Job0,Site2,Site0
3.967175000000007,65.49999999999991,89696,Job0,Site2,Site0
3.977250000000007,65.54999999999991,89696,Job0,Site2,Site0
3.987325000000007,65.59999999999991,89696,Job0,Site2,Site0
3.997400000000007,65.6499999999999,89696,Job0,Site2,Site0
4.0074750000000074,65.6999999999999,89696,Job0,Site2,Site0
4.017550000000006,65.7499999999999,89696,Job0,Site2,Site0
4.027625000000006,65.7999999999999,89696,Job0,Site2,Site0
4.037700000000005,65.8499999999999,89696,Job0,Site2,Site0
4.047775000000005,65.89999999999989,89696,Job0,Site2,Site0
4.057850000000005,65.94999999999989,89696,Job0,Site2,Site0
4.067925000000004,65.99999999999989,89696,Job0,Site2,Site0
4.078000000000004,66.04999999999988,89696,Job0,Site2,Site0
4.0880750000000035,66.09999999999988,89696,Job0,Site2,Site0
4.098150000000003,66.14999999999988,89696,Job0,Site2,Site0
4.108225000000003,66.19999999999987,89696,Job0,Site2,Site0
4.118300000000002,66.24999999999987,89696,Job0,Site2,Site0
4.128375000000002,66.29999999999987,89696,Job0,Site2,Site0
4.1384500000000015,66.34999999999987,89696,Job0,Site2,Site0
4.148525000000001,66.39999999999986,89696,Job0,Site2,Site0
4.158600000000001,66.44999999999986,89696,Job0,Site2,Site0
4.168675,66.49999999999986,89696,Job0,Site2,Site0
4.17875,66.54999999999986,89696,Job0,Site2,Site0
4.188825,66.59999999999985,89696,Job0,Site2,Site0
4.198899999999999,66.64999999999985,89696,Job0,Site2,Site0
4.208974999999999,66.69999999999985,89696,Job0,Site2,Site0
4.219049999999998,66.74999999999984,89696,Job0,Site2,Site0
4.229124999999998,66.79999999999984,89696,Job0,Site2,Site0
4.239199999999998,66.84999999999984,89696,Job0,Site2,Site0
4.249274999999997,66.89999999999984,89696,Job0,Site2,Site0
4.259349999999997,66.94999999999983,89696,Job0,Site2,Site0
4.2694249999999965,66.99999999999983,89696,Job0,Site2,Site0
4.279499999999996,67.04999999999983,89696,Job0,Site2,Site0
4.289574999999996,67.09999999999982,89696,Job0,Site2,Site0
4.299649999999995,67.14999999999982,89696,Job0,Site2,Site0
4.309724999999995,67.19999999999982,89696,Job0,Site2,Site0
4.3197999999999945,67.24999999999982,89696,Job0,Site2,Site0
4.329874999999994,67.29999999999981,89696,Job0,Site2,Site0
4.339949999999994,67.34999999999981,89696,Job0,Site2,Site0
4.350024999999993,67.3999999999998,89696,Job0,Site2,Site0
4.360099999999993,67.4499999999998,89696,Job0,Site2,Site0
4.370174999999993,67.4999999999998,89696,Job0,Site2,Site0
4.380249999999992,67.5499999999998,89696,Job0,Site2,Site0
4.390324999999992,67.5999999999998,89696,Job0,Site2,Site0
4.400399999999991,67.64999999999979,89696,Job0,Site2,Site0
4.410474999999991,67.69999999999979,89696,Job0,Site2,Site0
4.420549999999991,67.74999999999979,89696,Job0,Site2,Site0
4.43062499999999,67.79999999999978,89696,Job0,Site2,Site0
4.44069999999999,67.84999999999978,89696,Job0,Site2,Site0
4.4507749999999895,67.89999999999978,89696,Job0,Site2,Site0
4.460849999999989,67.94999999999978,89696,Job0,Site2,Site0
4.470924999999989,67.99999999999977,89696,Job0,Site2,Site0
4.480999999999988,68.04999999999977,89696,Job0,Site2,Site0
4.491074999999988,68.09999999999977,89696,Job0,Site2,Site0
4.5011499999999875,68.14999999999976,89696,Job0,Site2,Site0
4.511224999999987,68.19999999999976,89696,Job0,Site2,Site0
4.521299999999987,68.24999999999976,89696,Job0,Site2,Site0
4.531374999999986,68.29999999999976,89696,Job0,Site2,Site0
4.541449999999986,68.34999999999975,89696,Job0,Site2,Site0
4.551524999999986,68.39999999999975,89696,Job0,Site2,Site0
4.561599999999985,68.44999999999975,89696,Job0,Site2,Site0
4.571674999999985,68.49999999999974,89696,Job0,Site2,Site0
4.5817499999999844,68.54999999999974,89696,Job0,Site2,Site0
4.591824999999984,68.59999999999974,89696,Job0,Site2,Site0
4.601899999999984,68.64999999999974,89696,Job0,Site2,Site0
4.611974999999983,68.69999999999973,89696,Job0,Site2,Site0
4.622049999999983,68.74999999999973,89696,Job0,Site2,Site0
4.6321249999999825,68.79999999999973,89696,Job0,Site2,Site0
4.642199999999982,68.84999999999972,89696,Job0,Site2,Site0
4.652274999999982,68.89999999999972,89696,Job0,Site2,Site0
4.662349999999981,68.94999999999972,89696,Job0,Site2,Site0
4.672424999999981,68.99999999999972,89696,Job0,Site2,Site0
4.682499999999981,69.04999999999971,89696,Job0,Site2,Site0
4.69257499999998,69.09999999999971,89696,Job0,Site2,Site0
4.70264999999998,69.14999999999971,89696,Job0,Site2,Site0
4.712724999999979,69.1999999999997,89696,Job0,Site2,Site0
4.722799999999979,69.2499999999997,89696,Job0,Site2,Site0
4.732874999999979,69.2999999999997,89696,Job0,Site2,Site0
4.742949999999978,69.3499999999997,89696,Job0,Site2,Site0
4.753024999999978,69.3999999999997,89696,Job0,Site2,Site0
4.7630999999999775,69.44999999999969,89696,Job0,Site2,Site0
4.773174999999977,69.49999999999969,89696,Job0,Site2,Site0
4.783249999999977,69.54999999999968,89696,Job0,Site2,Site0
4.793324999999976,69.59999999999968,89696,Job0,Site2,Site0
4.803399999999976,69.64999999999968,89696,Job0,Site2,Site0
4.8134749999999755,69.69999999999968,89696,Job0,Site2,Site0
4.823549999999975,69.74999999999967,89696,Job0,Site2,Site0
4.833624999999975,69.79999999999967,89696,Job0,Site2,Site0
4.843699999999974,69.84999999999967,89696,Job0,Site2,Site0
4.853774999999974,69.89999999999966,89696,Job0,Site2,Site0
4.863849999999974,69.94999999999966,89696,Job0,Site2,Site0
4.873924999999973,69.99999999999966,89696,Job0,Site2,Site0
4.883999999999973,70.04999999999966,89696,Job0,Site2,Site0
4.894074999999972,70.09999999999965,89696,Job0,Site2,Site0
4.904149999999972,70.14999999999965,89696,Job0,Site2,Site0
4.914224999999972,70.19999999999965,89696,Job0,Site2,Site0
4.924299999999971,70.24999999999964,89696,Job0,Site2,Site0
4.934374999999971,70.29999999999964,89696,Job0,Site2,Site0
4.9444499999999705,70.34999999999964,89696,Job0,Site2,Site0
4.95452499999997,70.39999999999964,89696,Job0,Site2,Site0
4.96459999999997,70.44999999999963,89696,Job0,Site2,Site0
4.974674999999969,70.49999999999963,89696,Job0,Site2,Site0
4.984749999999969,70.54999999999963,89696,Job0,Site2,Site0
4.9948249999999685,70.59999999999962,89696,Job0,Site2,Site0
5.004899999999968,70.64999999999962,89696,Job0,Site2,Site0
5.014974999999968,70.69999999999962,89696,Job0,Site2,Site0
5.025049999999967,70.74999999999962,89696,Job0,Site2,Site0
5.035124999999967,70.79999999999961,89696,Job0,Site2,Site0
5.045199999999967,70.84999999999961,89696,Job0,Site2,Site0
