time,Router_3_total_load
0.0,0
0.1,0
0.1101,1
0.2,1
0.22015,0
0.30000000000000004,0
0.32015000000000005,0
0.4,0
0.42015,0
0.5,0
0.52015,0
0.6,0
0.62015,0
0.7,0
0.72015,0
0.7999999999999999,0
0.8201499999999999,0
0.8999999999999999,0
0.9201499999999999,0
0.9999999999999999,0
1.02015,0
1.0999999999999999,0
1.12015,0
1.2,0
1.22015,0
1.3,0
1.3201500000000002,0
1.4000000000000001,0
1.4201500000000002,0
1.5000000000000002,0
1.5201500000000003,0
1.6000000000000003,0
1.6201500000000004,0
1.7000000000000004,0
1.7201500000000005,0
1.8000000000000005,0
1.8201500000000006,0
1.9000000000000006,0
1.9201500000000007,0
2.0000000000000004,0
2.0201500000000006,0
2.1000000000000005,0
2.1201500000000006,0
2.2000000000000006,0
2.2201500000000007,0
2.3000000000000007,0
2.320150000000001,0
2.400000000000001,0
2.420150000000001,0
2.500000000000001,0
2.520150000000001,0
2.534680000000002,1
2.600000000000001,1
2.610075000000001,0
2.620150000000001,0
2.640180000000001,1
2.640210000000001,2
2.700000000000001,0
2.710075000000001,3
2.720150000000001,1
2.7302250000000012,0
2.750255000000001,1
2.750285000000001,2
2.760330000000001,3
2.7603600000000013,4
2.800000000000001,0
2.8201500000000013,7
2.8302250000000013,8
2.8403000000000014,1
2.8503750000000014,0
2.860330000000001,1
2.8603600000000013,2
2.870405000000001,7
2.8704350000000014,11
2.8804800000000013,7
2.8805100000000015,8
2.9000000000000012,0
2.9403000000000015,15
2.9503750000000015,24
2.9604500000000016,15
2.9705250000000016,7
2.9804800000000014,2
2.9805100000000015,3
2.9806000000000017,7
2.9905550000000014,5
2.9905850000000016,9
2.9906750000000017,15
3.0000000000000013,0
3.0006300000000015,4
3.0006600000000017,5
3.000750000000002,15
3.0107050000000015,9
3.0107350000000017,13
3.010825000000002,23
3.020900000000002,15
3.030975000000002,7
3.041050000000002,1
3.051125000000002,0
3.1000000000000014,0
3.141050000000002,0
3.151125000000002,0
3.2000000000000015,0
3.241050000000002,0
3.2511250000000023,0
3.3000000000000016,0
3.3410500000000023,0
3.3511250000000024,0
3.4000000000000017,0
3.4410500000000024,0
3.4511250000000024,0
3.5000000000000018,0
3.5410500000000025,0
3.5511250000000025,0
3.600000000000002,0
3.6410500000000026,0
3.6511250000000026,0
3.700000000000002,0
3.7410500000000027,0
3.7511250000000027,0
3.800000000000002,0
3.8410500000000027,0
3.851125000000003,0
3.900000000000002,0
3.941050000000003,0
3.951125000000003,0
3.9902382841491715,1
3.9902682841491712,2
4.000000000000002,0
4.041050000000003,3
4.0511250000000025,1
4.061200000000002,0
4.0915447486305245,1
4.091574748630524,2
4.100000000000001,0
4.102766655051709,7
4.102796655051709,11
4.115821970273965,7
4.115851970273965,8
4.127783598989719,19
4.12781359898972,23
4.151125000000002,23
4.161200000000002,40
4.171275000000001,31
4.181350000000001,23
4.191425000000001,15
4.200000000000001,0
4.2015,7
4.211575,1
4.2216499999999995,0
4.300000000000001,0
4.3115749999999995,0
4.321649999999999,0
4.4,0
4.411574999999999,0
4.421649999999999,0
4.5,0
4.511574999999999,0
4.521649999999998,0
4.6,0
4.611574999999998,0
4.621649999999998,0
4.699999999999999,0
4.711574999999998,0
4.721649999999998,0
4.799999999999999,0
4.811574999999998,0
4.821649999999997,0
4.899999999999999,0
4.911574999999997,0
4.921649999999997,0
4.999999999999998,0
5.011574999999997,0
5.021649999999997,0
5.099999999999998,0
5.111574999999997,0
5.121649999999996,0
5.1999999999999975,0
5.211574999999996,0
5.221649999999996,0
5.299999999999997,0
5.311574999999996,0
5.3216499999999956,0
5.399999999999997,0
5.411574999999996,0
5.421649999999995,0
5.4999999999999964,0
5.511574999999995,0
5.521649999999995,0
5.599999999999996,0
5.611574999999995,0
5.6216499999999945,0
5.699999999999996,0
5.7115749999999945,0
5.721649999999994,0
5.799999999999995,0
5.811574999999994,0
5.821649999999994,0
5.899999999999995,0
5.911574999999994,0
5.921649999999993,0
5.999999999999995,0
6.0115749999999935,0
6.021649999999993,0
6.099999999999994,0
6.111574999999993,0
6.121649999999993,0
6.199999999999994,0
6.211574999999993,0
6.221649999999992,0
6.299999999999994,0
6.311574999999992,0
6.321649999999992,0
6.399999999999993,0
6.411574999999992,0
6.421649999999992,0
6.499999999999993,0
6.511574999999992,0
6.521649999999991,0
6.5999999999999925,0
6.611574999999991,0
6.621649999999991,0
6.699999999999992,0
6.711574999999991,0
6.721649999999991,0
6.799999999999992,0
6.811574999999991,0
6.82164999999999,0
6.8999999999999915,0
6.91157499999999,0
6.92164999999999,0
6.999999999999991,0
7.010229999999991,1
7.01157499999999,1
7.0216499999999895,0
7.0351649999999895,0
7.099999999999991,0
7.121649999999989,0
7.135164999999989,0
7.19999999999999,0
7.221649999999989,0
7.235164999999989,0
7.29999999999999,0
7.3216499999999884,0
7.335164999999988,0
7.39999999999999,0
7.421649999999988,0
7.435164999999988,0
7.499999999999989,0
7.521649999999988,0
7.535164999999988,0
7.599999999999989,0
7.621649999999987,0
7.635164999999987,0
7.699999999999989,0
7.721649999999987,0
7.735164999999987,0
7.799999999999988,0
7.821649999999987,0
7.835164999999987,0
7.899999999999988,0
7.921649999999986,0
7.935164999999986,0
7.999999999999988,0
8.021649999999987,0
8.035164999999987,0
8.099999999999987,0
8.121649999999986,0
8.135164999999986,0
8.199999999999987,0
8.221649999999986,0
8.235164999999986,0
8.299999999999986,0
8.321649999999986,0
8.335164999999986,0
8.399999999999986,0
8.421649999999985,0
8.435164999999985,0
8.499999999999986,0
8.521649999999985,0
8.535164999999985,0
8.599999999999985,0
8.621649999999985,0
8.635164999999985,0
8.699999999999985,0
8.721649999999984,0
8.735164999999984,0
8.799999999999985,0
8.821649999999984,0
8.835164999999984,0
8.899999999999984,0
8.921649999999984,0
8.935164999999984,0
8.999999999999984,0
9.021649999999983,0
9.035164999999983,0
9.099999999999984,0
9.121649999999983,0
9.135164999999983,0
9.199999999999983,0
9.221649999999983,0
9.235164999999983,0
9.299999999999983,0
9.321649999999982,0
9.335164999999982,0
9.399999999999983,0
9.421649999999982,0
9.435164999999982,0
9.499999999999982,0
9.521649999999982,0
9.535164999999981,0
9.599999999999982,0
9.621649999999981,0
9.635164999999981,0
9.699999999999982,0
9.72164999999998,0
9.73516499999998,0
9.799999999999981,0
9.82164999999998,0
9.83516499999998,0
9.89999999999998,0
9.92164999999998,0
9.93516499999998,0
9.99999999999998,0
10.02164999999998,0
10.03516499999998,0
10.054589999999981,1
10.09999999999998,0
10.12164999999998,1
10.13172499999998,0
10.13516499999998,0
10.16182999999998,1
10.161859999999981,2
10.19999999999998,0
10.23172499999998,3
10.235164999999979,1
10.24179999999998,0
10.24523999999998,0
10.27190499999998,1
10.271934999999981,2
10.27534499999998,3
10.27537499999998,4
10.29999999999998,0
10.34179999999998,7
10.34523999999998,5
10.35187499999998,3
10.35531499999998,1
10.36194999999998,0
10.36538999999998,0
10.381979999999981,1
10.382009999999982,2
10.38541999999998,3
10.385449999999981,4
10.392054999999981,5
10.392084999999982,6
10.39549499999998,7
10.395524999999981,8
10.399999999999979,0
10.46194999999998,15
10.46538999999998,13
10.47202499999998,11
10.47546499999998,9
10.482099999999981,7
10.48553999999998,5
10.492174999999982,3
10.495614999999981,1
10.499999999999979,0
10.502129999999982,1
10.502159999999982,2
10.502249999999982,3
10.505569999999981,2
10.505599999999982,3
10.505689999999982,5
