all_processing_times,all_data_arrival_times
3.242,0.23605999999999946
2.0519999999999996,0.4094600000001023
5.457999999999998,0.2623100000017544
4.125999999999998,3.1438300000032413
2.378,1.6747450000016926
4.052000000000007,0.2592700000012087
5.813999999999993,1.240160000001282
3.5819999999999936,1.7189699999997288
4.072000000000003,0.288954999999504
5.187999999999988,0.16810500000011075
2.7079999999999984,0.24349499999993895
5.689999999999998,0.1583800000002782
5.417999999999999,0.28839999999999577
3.2239999999999966,0.15198000000074785
3.048000000000002,5.3469000000037425
5.635999999999996,1.410960000001566
3.372,0.3313250000011152
2.6059999999999945,2.3597850000015512
4.760000000000005,1.9137800000002727
4.957999999999998,0.2367899999995302
2.834000000000003,3.926405000000159
2.0500000000000114,0.2806749999998033
4.693999999999988,2.7051600000002622
5.161999999999999,4.654600000000219
2.8399999999999963,1.970330000001212
3.6499999999999986,5.141010000003099
2.819999999999993,0.4336600000016233
2.0079999999999956,1.819850000001054
4.757999999999996,0.2981950000015843
5.937999999999988,0.18638000000038346
3.5759999999999934,1.7888549999995007
2.5420000000000016,2.5385050000001854
2.6219999999999857,0.40407499999997754
2.883999999999986,1.704760000000249
5.133333333333333,9.362489999999845
5.016666666666666,11.141030000007348
2.9399999999999977,0.30701000000931344
4.143333333333338,0.2779700000049914
5.909999999999997,0.3029900000058916
3.8033333333333275,0.24425999999766645
2.4166666666666714,2.1239200000006804
5.483333333333334,2.014785000000572
3.1866666666666674,0.26975499999900876
2.8033333333333417,0.3515250000038179
5.009999999999991,0.33831500000664505
3.043333333333333,9.01224999999982
3.1899999999999977,9.641130000007351
5.369999999999997,2.061790000003228
5.893333333333338,0.2812900000060736
5.583333333333329,7.635039999998696
2.8700000000000045,0.30761999999680256
3.969999999999999,0.388279999999952
4.833333333333329,0.25687499999975216
3.3600000000000136,7.192135000002963
4.72999999999999,0.23062500000477826
5.3700000000000045,2.6549750000020254
2.9299999999999997,7.045949999999902
5.666666666666664,6.946870000006356
4.259999999999998,1.1249900000034856
2.3899999999999935,0.29845000000723587
4.986666666666665,6.929869999999099
3.856666666666669,3.8321650000006855
3.930000000000007,0.30889999999931206
4.203333333333333,0.3133149999989939
2.8700000000000045,4.629385000002571
4.836666666666673,0.2789250000058985
2.2933333333333223,0.6542750000020021
5.251249999999999,0.30227999999964084
3.137500000000003,0.26796499999971246
3.6599999999999966,0.290715000003658
3.8387500000000045,0.30648000000394404
5.143749999999997,0.2726800000021683
2.0462500000000006,0.21432000000072549
4.851250000000007,0.18484499999898674
3.3937500000000114,16.82475000006889
2.9312500000000057,0.24381000007895182
3.647500000000008,15.882910000043552
4.25,0.16855999999940252
3.7775000000000034,0.2820050000009644
5.666250000000005,3.3789800000045958
4.316249999999997,0.18452000000368685
3.9825000000000017,0.43752000000145586
2.8587500000000006,8.312024999999679
3.332499999999996,0.30254499999828965
5.271250000000009,16.48621000007239
3.9325000000000045,0.24929000008435764
2.2687500000000114,11.963020000032373
3.3150000000000013,4.152224999999973
5.232500000000002,3.1747150000022444
5.383750000000006,1.877780000004556
4.856250000000003,0.2958800000033648
5.671250000000001,0.4367200000014293
5.738749999999996,6.641584999999324
5.701250000000002,0.1727449999978461
4.328750000000014,15.27945000006713
4.306250000000006,3.789615000004517
5.821249999999992,5.797470000041244
