time_bin_mid,Router_11_avg_load
0.5,0.0
1.5,2.4
2.5,26.427792915531334
3.5,0.07692307692307693
4.5,0.0
5.5,8.36144578313253
6.5,48.03496503496503
7.5,22.942307692307693
8.5,5.480916030534351
9.5,41.51809954751131
10.5,37.82746478873239
11.5,0.0
12.5,0.0
13.5,0.0
14.5,0.0
15.5,0.0
16.5,0.0
17.5,0.0
18.5,0.0
19.5,0.0
20.5,6.241758241758242
21.5,0.0
22.5,1.0731707317073171
23.5,2.8285714285714287
24.5,8.153846153846153
25.5,20.01937984496124
26.5,3.297560975609756
27.5,0.0
28.5,0.0
29.5,2.642857142857143
30.5,11.638009049773755
31.5,0.0
32.5,0.0
33.5,4.482993197278912
34.5,0.34782608695652173
35.5,7.8321167883211675
36.5,4.204545454545454
37.5,0.0
38.5,0.0
39.5,0.0
40.5,0.0
41.5,10.752808988764045
42.5,44.01207729468599
43.5,15.212389380530974
44.5,0.0
45.5,0.0
46.5,2.5
47.5,26.618528610354222
48.5,3.2489270386266096
49.5,3.7960526315789473
50.5,0.2222222222222222
51.5,17.011019283746556
52.5,82.24615384615385
53.5,56.785016286644954
54.5,5.757425742574258
55.5,7.4453125
56.5,32.80719794344473
57.5,59.62532981530343
58.5,19.81294964028777
59.5,0.0
60.5,0.0
61.5,0.0
62.5,0.0
63.5,0.0
64.5,0.0
65.5,0.2222222222222222
66.5,2.6666666666666665
67.5,2.6717171717171717
68.5,2.7115384615384617
69.5,1.98
70.5,3.8908554572271385
71.5,12.330900243309003
72.5,16.918367346938776
73.5,3.151750972762646
74.5,4.072368421052632
75.5,4.2313167259786475
76.5,3.5283018867924527
77.5,1.0555555555555556
78.5,3.3733333333333335
79.5,39.804034582132566
80.5,72.47938144329896
81.5,37.676557863501486
82.5,3.631436314363144
83.5,9.269972451790634
84.5,36.24164524421594
85.5,1.7457142857142858
86.5,2.390547263681592
87.5,29.040380047505938
88.5,51.75233644859813
89.5,30.94864864864865
90.5,20.174342105263158
91.5,0.0
92.5,0.14285714285714285
93.5,0.0
94.5,18.929515418502202
95.5,37.58477508650519
96.5,24.197183098591548
97.5,33.4646017699115
98.5,29.92581602373887
99.5,23.19047619047619
100.5,41.35729847494554
101.5,37.479729729729726
102.5,23.62059620596206
103.5,9.11111111111111
104.5,44.13740458015267
105.5,24.445843828715365
106.5,21.0381679389313
107.5,12.436363636363636
108.5,0.45454545454545453
109.5,2.6115107913669067
110.5,5.7620689655172415
111.5,6.238434163701068
112.5,1.2813852813852813
113.5,0.6324324324324324
114.5,9.6139896373057
115.5,5.238244514106583
116.5,4.85
117.5,6.374689826302729
118.5,15.677966101694915
119.5,43.95374449339207
120.5,75.20547945205479
121.5,68.87893462469734
122.5,61.647887323943664
123.5,10.122507122507123
124.5,47.32808988764045
125.5,59.21008403361345
126.5,22.04645476772616
127.5,54.89252336448598
128.5,46.49859943977591
129.5,16.898360655737704
130.5,9.972222222222221
131.5,78.87795275590551
132.5,148.78909952606634
133.5,162.68395061728395
134.5,144.53868194842406
135.5,116.90816326530613
136.5,92.88449848024317
137.5,22.955431754874652
138.5,23.977628635346758
139.5,69.45145631067962
140.5,59.71546961325967
141.5,8.345762711864406
142.5,5.327402135231317
143.5,5.4
144.5,0.14285714285714285
145.5,1.2033898305084745
146.5,8.083333333333334
147.5,3.3381642512077296
148.5,0.15384615384615385
149.5,0.0
150.5,0.0
151.5,0.0
152.5,0.0
153.5,0.3125
154.5,0.90625
155.5,26.24927536231884
156.5,33.36082474226804
157.5,0.2222222222222222
158.5,0.8571428571428571
159.5,11.64
160.5,42.65094339622642
161.5,29.66374269005848
162.5,4.278350515463917
163.5,2.536231884057971
164.5,9.345047923322683
165.5,69.13948497854078
166.5,118.60047281323877
167.5,89.35555555555555
168.5,16.714285714285715
169.5,3.9916666666666667
170.5,3.1693548387096775
171.5,2.770408163265306
172.5,1.14
173.5,3.3059701492537314
174.5,1.5419354838709678
175.5,4.00418410041841
176.5,5.590308370044053
177.5,3.7341040462427744
178.5,30.1816091954023
179.5,84.41919191919192
180.5,45.54848484848485
181.5,20.95632183908046
182.5,37.75888324873097
183.5,38.12765957446808
184.5,12.565826330532213
185.5,31.02433090024331
186.5,49.307875894988065
187.5,49.55525606469003
188.5,10.80859375
189.5,16.077120822622106
190.5,29.448818897637796
191.5,13.489637305699482
192.5,40.583143507972665
193.5,80.76548672566372
194.5,99.78947368421052
195.5,33.771523178807946
196.5,2.398936170212766
197.5,4.085858585858586
198.5,9.806547619047619
199.5,48.92918454935622
