task_times,data_arrival_times
5.9025,1.8546000000000271
4.015000000000001,2.4328000000004266
3.9962500000000034,2.183749999999108
5.441249999999997,2.949249999958994
3.623750000000001,2.269349999950407
5.344999999999999,2.223899999944166
2.4350000000000023,2.043900586177358
