waiting_times,completion_times,turnaround_time,mid_points
0.5,5.933930000000009,6.433930000000009,0.5
0.2937367805425959,6.405489999999972,6.699226780542568,3.5
0.34198718061440303,12.615689999999965,12.957677180614368,6.5
0.14517395486508278,5.742880000000024,5.888053954865107,19.5
0.13819994477913866,7.977680000000028,8.115879944779167,20.5
0.03619033776884706,12.38483500000018,12.421025337769027,21.5
0.2628234634282265,12.916960000000408,13.179783463428635,23.5
0.09054600321253048,11.202560000000425,11.293106003212955,26.5
0.302627291849511,66.4984500000111,66.80107729186062,28.5
0.6373185868622286,86.49504699058119,87.13236557744341,29.5
0.1726076859308847,96.49603999997188,96.66864768590277,31.5
3.6981120189626147,39.37364221190195,43.07175423086457,35.5
1.2226539525465157,47.246829999959004,48.46948395250552,36.5
0.39245301735615357,52.265774423895465,52.65822744125162,38.5
0.5331725373657576,52.50940000001603,53.04257253738179,39.5
13.987617488890198,98.66738000002907,112.65499748891926,43.5
9.222653952546516,33.00319442390901,42.225848376455524,44.5
